Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,PV_Panels,bomCost,Angle,BattX,BattZ,CompX,CompZ,GyroX,GyroZ
1143.20461806,1252.85511057,2162.29718802,338536204976.0,1,62425959590.4,114506899976.0,161603345410.0,6035.239756344257,2,209066.0,178.771230145,-144.240593958,229.165439691,891.419726802,-314.634621629,-463.470408339,-42.6349912708
1140.22546519,887.816699757,1970.45941292,338568975063.0,0,62530016365.6,114440939907.0,161598018791.0,6035.239756344257,2,209066.0,179.314931125,-37.3359014758,256.356182621,-12.3857247552,-392.182426661,-86.9919232213,42.5475965873
1416.82018153,1216.44050816,1970.01774397,339140302123.0,0,62503043545.0,114741802409.0,161895456170.0,6035.239756344257,2,209066.0,179.214894747,830.995619194,258.212685173,-664.381388837,-260.268973608,-736.286830529,8.36131403913
1187.09601246,1040.11194086,1986.40864799,339536747156.0,0,62527029042.3,114924979057.0,162084739057.0,6035.239756344257,2,209066.0,179.313924139,-537.717089877,286.475187329,526.559414097,-240.064941486,271.774439876,1.98336558988
1262.97581965,867.41437448,2062.07689411,338732959400.0,0,62421101249.9,114603065967.0,161708792183.0,6035.239756344257,2,209066.0,178.785885806,568.445914379,168.291941917,608.264494718,-272.726898971,-655.243189655,35.7130467305
1207.93709323,1304.24023245,2046.44747136,340515774711.0,1,62359221080.4,115587706119.0,162568847512.0,6035.239756344257,2,209066.0,178.165240641,-444.737037917,251.357839115,956.745431477,-339.748839831,404.823968714,49.2945432112
1215.37288848,876.637885087,2057.84435765,343002852713.0,0,62526793464.0,116620384573.0,163855674676.0,6035.239756344257,2,209066.0,179.561101776,146.985160735,156.170881066,-485.281164691,-397.630090879,594.787474375,7.15965349681
1314.55497186,927.078290041,2006.75727889,339067477759.0,0,62620991842.2,114591832355.0,161854653562.0,6035.239756344257,2,209066.0,179.958893798,631.467310416,273.685604129,382.328100418,-221.801818521,-457.280178474,-12.9101445402
1480.77654069,872.83164956,2200.66250536,350338019613.0,2,62326857677.0,120497307479.0,167513854458.0,6035.239756344257,2,209066.0,178.175411528,32.1420539702,195.708908432,-614.304286521,-315.591422834,980.823869243,-34.3469018031
1467.84727626,889.123712308,2170.95247544,349151693346.0,2,62617749784.3,119632868387.0,166901075174.0,6035.239756344257,2,209066.0,179.965878509,-788.250191341,260.846651862,-690.017798022,-166.657013164,912.214147358,-22.8948486679
1175.29991058,957.321189653,2097.25443523,338907944479.0,1,62396790506.4,114714940305.0,161796213668.0,6035.239756344257,2,209066.0,178.624115151,461.996201308,184.700795977,861.80800219,-321.39894292,142.862087872,26.3237223841
1310.64796214,884.345014516,2071.32029202,343538684583.0,0,62416863615.7,117023162030.0,164098658938.0,6035.239756344257,2,209066.0,178.671582706,-636.844490443,244.06168216,-466.630759912,-194.290429382,639.792502742,11.5458029359
1146.08838062,884.091950072,1970.0,338396590778.0,0,62421266230.0,114446093996.0,161529230552.0,6035.239756344257,2,209066.0,178.711540024,-504.525964007,243.143118723,-109.185338412,-370.096176933,-563.909003457,-9.60571822166
1384.90042279,1182.62480646,1970.344655,339013811320.0,0,62452166915.1,114718212484.0,161843431921.0,6035.239756344257,2,209066.0,178.953214996,800.300787988,188.732831281,-565.217420272,-152.295827128,-104.380199705,36.8518587989
1141.09570633,882.067437716,1971.0247813,338648670250.0,0,62576457253.3,114424275158.0,161647937839.0,6035.239756344257,2,209066.0,179.685638891,144.953272275,211.660557739,41.3059231698,-350.948817519,-48.0908949015,48.2960577112
1134.20636719,927.934129104,1996.85694645,338651325732.0,0,62590423599.5,114385961732.0,161674940400.0,6035.239756344257,2,209066.0,179.944519017,-755.474007002,178.952740632,326.401079311,-321.977374686,-926.232435129,-49.9718190291
1345.88362282,871.866986818,2099.4917325,345081338508.0,0,62465335262.9,117733334440.0,164882668804.0,6035.239756344257,2,209066.0,179.076350183,-26.9356187366,194.041342767,-632.210696354,-186.072758622,725.658682026,19.6217240645
1159.7273922,933.132376039,2036.4713828,341895809526.0,0,62472775157.8,116138023456.0,163285010912.0,6035.239756344257,2,209066.0,179.093153889,313.902895772,222.937218153,-996.905954407,-174.20196358,516.057838773,-27.6081534056
1272.25446436,1294.19856247,2006.59478657,340995443842.0,1,62410321141.3,115734863395.0,162850259305.0,6035.239756344257,2,209066.0,178.78220626,961.717663239,165.979080987,-37.8699548114,-289.020452407,381.474294679,-4.61732922608
1247.26029988,1333.86691576,2036.42869118,342628623542.0,1,62451842507.9,116542464779.0,163634316254.0,6035.239756344257,2,209066.0,178.841751857,990.119801234,276.339877983,-499.6398492,-218.219116046,515.889343022,-14.9344723277
1139.12973336,905.714772035,1979.63184412,338434637057.0,0,62438029290.3,114461465789.0,161535141978.0,6035.239756344257,2,209066.0,178.735759798,-217.792417931,247.716552794,190.933909387,-195.183986528,-594.669380325,39.8306479949
1151.17203108,890.673594558,1970.00061089,338386565422.0,0,62412745295.9,114457048546.0,161516771580.0,6035.239756344257,2,209066.0,178.605528046,-900.291771596,266.077141337,1.55141887036,-366.196855964,-679.328841094,-43.3026672513
1165.23411675,929.326154241,1971.96438209,338533799056.0,0,62407068202.4,114538508201.0,161588222653.0,6035.239756344257,2,209066.0,178.553397159,258.644754189,272.488517349,-783.560448759,-263.011269416,87.9972966979,-36.6911042283
1165.29801579,878.332514481,1991.87470657,339457657678.0,0,62404322921.7,114984919465.0,162068415291.0,6035.239756344257,2,209066.0,178.65650669,54.5424486692,214.460083204,-400.82760483,-212.015529561,294.388937728,-5.44687291902
1135.10499355,1167.51830262,2118.3568256,338534133716.0,1,62449366376.3,114469879101.0,161614888239.0,6035.239756344257,2,209066.0,179.009351947,-2.21642398592,184.562581195,778.80398084,-159.83078765,-560.600002927,-41.0788660803
1150.19660551,889.411171133,1970.0,338273345157.0,0,62342201085.0,114469061103.0,161462082968.0,6035.239756344257,2,209066.0,178.148054313,28.2575326328,260.295492059,-437.077658434,-257.736460226,-685.989221507,-24.1428226442
1219.26866983,866.67016971,2021.01432606,341192688126.0,0,62590617706.5,115653975836.0,162948094583.0,6035.239756344257,2,209066.0,179.961902816,-986.320462683,169.16614042,-810.712391671,-320.281774518,451.219354812,-19.2851452561
1152.56196084,864.375951807,1982.48664245,339188818846.0,0,62545737993.8,114693963556.0,161949117297.0,6035.239756344257,2,209066.0,179.688163619,-558.293506935,156.989764198,-56.222272254,-250.874458083,222.155998139,-1.08088619558
1136.47217388,1050.72290075,2100.02510084,338609621719.0,1,62495774640.5,114473157324.0,161640689755.0,6035.239756344257,2,209066.0,179.236658933,135.282598325,179.718946677,726.230746959,-165.073367967,-667.573195179,42.3594890766
1409.83916466,1276.81722816,1972.48902806,347255284452.0,1,62445553924.9,118839891960.0,165969838567.0,6035.239756344257,2,209066.0,178.946980928,-216.433878779,205.293011892,930.385411207,-359.707923862,831.324996306,-14.2875397644
1440.43765227,1038.56977916,1996.11850908,348480474226.0,1,62595587784.2,119302393533.0,166582492909.0,6035.239756344257,2,209066.0,179.932409184,-424.292629122,205.081061538,560.418543926,-376.589159529,882.27115348,-9.11295866112
1143.32933894,873.615323995,1973.06823069,338759750358.0,0,62569021967.2,114467668752.0,161723059639.0,6035.239756344257,2,209066.0,179.765063031,-372.30200646,201.75166497,-448.449242785,-234.027656509,109.992013208,-3.2859085159
1232.95979086,937.010348415,1975.23246422,341573449782.0,0,62418878850.3,116022507111.0,163132063821.0,6035.239756344257,2,209066.0,178.791214148,-740.901732815,154.383491391,362.84174322,-307.476458812,501.850103474,36.3313015584
1145.1710207,868.834237228,1986.0459733,339207468870.0,0,62433838062.7,114816530591.0,161957100216.0,6035.239756344257,2,209066.0,178.943367991,77.0687292099,162.583340959,-436.1981719,-310.92219704,251.949614095,-29.5495407718
1136.92921633,877.028878885,1970.17334166,338545586068.0,0,62515849563.8,114412177186.0,161617559319.0,6035.239756344257,2,209066.0,179.427100698,126.504861677,175.146151457,-942.647863762,-342.523700269,-337.833185561,26.1341958684
1144.25802486,1293.4394341,2184.77838173,338803178747.0,1,62595924947.6,114474703790.0,161732550009.0,6035.239756344257,2,209066.0,179.860929347,-974.446117621,241.196341056,944.621561657,-151.62350236,-518.16294806,6.83246275044
1467.30386979,1023.89957145,2012.15334834,339422852571.0,1,62581472069.5,114808409391.0,162032971110.0,6035.239756344257,2,209066.0,179.704982075,926.459863989,238.744793774,407.931893815,-235.041973852,-624.681952526,38.1138721134
1210.49586933,889.166646793,1985.19455011,340874657420.0,0,62576011163.2,115516565081.0,162782081175.0,6035.239756344257,2,209066.0,179.820963986,-848.095721116,190.396499211,178.511901166,-173.74646474,423.345277134,12.4104716834
1319.9660291,1104.06115921,1970.15608253,339022755347.0,0,62570243331.4,114598307341.0,161854204675.0,6035.239756344257,2,209066.0,179.770708598,679.981177203,184.598596788,-265.062827551,-174.074709333,-671.800446094,24.7989827885
1426.94358084,882.074254886,2108.22009946,339266059595.0,1,62512899327.9,114779088891.0,161974071375.0,6035.239756344257,2,209066.0,179.3832554,859.02695726,209.381636263,750.794237956,-188.090760945,-7.8868676003,-49.3717840618
1140.69182917,1228.41824007,2153.33285145,348507712482.0,1,62437551490.5,119492754945.0,166577406047.0,6035.239756344257,2,209066.0,178.770559225,852.28973902,245.180695215,-153.057848826,-271.68678629,868.947457316,29.5412517919
1141.22661856,877.780265737,1970.0,338432400808.0,0,62446794102.6,114431165052.0,161554441653.0,6035.239756344257,2,209066.0,178.929028102,-523.596532836,219.084903443,-602.070262561,-396.255178283,-606.021372545,-4.02533861865
1152.29192674,1020.41538813,2031.32244607,338483774561.0,0,62448204858.2,114471812937.0,161563756765.0,6035.239756344257,2,209066.0,178.830012693,-910.445373411,270.881310598,495.349250425,-206.013794567,-172.487407023,-35.5330387375
1230.23301795,995.204236763,1970.06910655,338451921577.0,0,62345494005.1,114562964810.0,161543462762.0,6035.239756344257,2,209066.0,178.117175469,437.47996754,276.663605977,-795.73289761,-325.336485433,-86.8063999819,16.5010482202
1277.54553479,1029.03034608,1970.89686853,338667170736.0,0,62396158177.1,114605022423.0,161665990136.0,6035.239756344257,2,209066.0,178.554538315,589.791090431,207.606464114,48.2165256472,-282.139900375,-717.897495865,34.7797789492
1143.59062882,1202.20333396,2133.14165724,338395989523.0,1,62350566125.2,114512766464.0,161532656934.0,6035.239756344257,2,209066.0,178.265787634,-726.416582007,231.083375248,818.164610496,-201.826529208,-801.271317705,-2.58057381302
1383.46854122,1175.62119943,1970.0,338826991467.0,0,62349803662.3,114725323070.0,161751864735.0,6035.239756344257,2,209066.0,178.285445163,782.162411321,218.648500702,-872.184216296,-258.777742303,-941.935868639,-31.1053723158
1126.81163,867.188148773,1970.58685418,338267803713.0,0,62341241547.3,114458302871.0,161468259295.0,6035.239756344257,2,209066.0,178.201459929,-72.5899545822,171.80013205,-677.776774189,-294.238702249,-386.270099494,48.0889784968
1205.13120443,872.172253579,2010.13849771,340605226902.0,0,62561439378.0,115396247710.0,162647539814.0,6035.239756344257,2,209066.0,179.72688267,-375.313364153,195.408392637,-887.415064545,-191.346446123,399.695859344,-38.6844766869
1405.01017799,923.106198776,2047.40481796,349421563892.0,2,62326529807.7,120063002151.0,167032031934.0,6035.239756344257,2,209066.0,178.015276548,118.438299933,241.771213248,385.218611543,-205.614260474,941.642682101,36.8611221546
1146.60772718,1073.37122303,2057.11395556,338783295092.0,0,62637442337.4,114447056550.0,161698796204.0,6035.239756344257,2,209066.0,179.97638731,-365.856158596,283.242796643,591.100076617,-261.833003239,-73.5390898269,37.6633185929
1145.11286356,891.950017142,1970.5425459,338288420819.0,0,62334135882.2,114481413540.0,161472871397.0,6035.239756344257,2,209066.0,178.115843067,183.817174086,198.207163317,-923.102029668,-321.841146113,-449.471989502,46.2377032118
1182.16835312,1057.52699734,2129.12482022,338542620408.0,1,62406405682.0,114552871076.0,161583343650.0,6035.239756344257,2,209066.0,178.487188769,251.705315865,294.8088436,807.53901027,-283.619933502,-244.159446226,12.3792964773
1462.04621625,1273.19674951,1970.25262397,339165604862.0,1,62434308453.8,114830255649.0,161901040759.0,6035.239756344257,2,209066.0,178.713831384,911.823246615,259.052755057,-973.635264034,-307.226726604,-214.079467726,31.5499960033
1140.22412328,896.590977832,1979.03115949,338554528605.0,0,62525863581.2,114411624245.0,161617040779.0,6035.239756344257,2,209066.0,179.460084892,-301.094967221,213.801429621,188.850020442,-166.505689013,-219.142974282,-1.85530275943
1157.16359522,885.527954628,1976.67964787,338974024566.0,0,62588081125.8,114569563578.0,161816379862.0,6035.239756344257,2,209066.0,179.799314081,10.4536083472,248.093692986,-767.804995286,-184.458314122,162.365114146,-49.6739066992
1156.05293152,896.971783547,1970.0,338641383771.0,0,62581707208.2,114422507753.0,161637168810.0,6035.239756344257,2,209066.0,179.673365095,-153.19927553,286.458339867,-538.845929505,-220.934430404,-548.001659756,-47.6834424637
