PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
2,209066.0,1395.65737732,2050.20812541,891.118510453,198970375367.0,1,59253044754.1,48452478368.3,91264852244.6,6035.239756344258,None,None,None,None,None,None,None,45.3425171387,163.607508986,38.0979008176,172.06096289,296.274351072,242.325606963,709.196151027,861.609576637,295.705755112
2,209066.0,1156.90736239,1995.82163631,854.517796329,346308253912.0,1,63158686732.0,118864653606.0,164284913574.0,6035.239756344258,None,None,None,None,None,None,None,175.570067216,207.482791019,785.423160482,167.958382996,871.791130804,183.490219504,641.981449242,675.427390657,436.166465988
2,209066.0,1141.37479743,1985.14483793,867.754572043,303233329054.0,0,58954389649.6,101704168254.0,142574771151.0,6035.239756344258,None,None,None,None,None,None,None,126.024780629,68.224724882,225.772861782,261.532991604,360.335711931,372.847126653,683.739525716,131.734085662,460.26179371
2,209066.0,1229.29762868,1973.25302916,939.881623863,189317019440.0,2,58888030454.7,43423282524.6,87005706460.8,6035.239756344258,None,None,None,None,None,None,None,38.7265501852,444.061185909,340.546454079,64.5529810107,739.608550997,24.2180125781,304.616430617,847.248152156,59.4491541555
2,209066.0,1132.28067375,1998.54889431,867.139280746,267335537518.0,0,57466138657.7,84083055650.4,125786343210.0,6035.239756344258,None,None,None,None,None,None,None,99.037843783,324.69021778,511.206405758,150.724805078,682.446475393,140.362818601,867.393789678,349.418166926,189.248692902
2,209066.0,1161.24346812,2000.4374294,851.04843942,331195724794.0,1,60316311355.2,113895951382.0,156983462057.0,6035.239756344258,None,None,None,None,None,None,None,153.897400026,299.929362808,659.378249076,185.100656436,697.427048967,166.777581769,519.795054293,428.19835592,386.699885706
2,209066.0,1129.30612858,2013.36642971,995.531879187,215821500694.0,0,58199028914.6,57495891664.4,100126580115.0,6035.239756344258,None,None,None,None,None,None,None,63.9366825684,291.870501727,351.092653627,2.18245715364,622.528589249,443.664342774,789.714763304,332.769704,145.69761864
2,209066.0,1149.28911245,2015.73474995,874.078107676,171051281467.0,0,59168830785.8,34063410523.0,77819040158.1,6035.239756344258,None,None,None,None,None,None,None,30.3437317361,170.198252512,329.219359194,262.680210819,264.127219892,455.748985402,887.566534284,214.786981284,31.6592271824
2,209066.0,1121.98769017,2062.47398269,1078.04222873,309219094403.0,0,57789779029.8,104465729292.0,146963586082.0,6035.239756344258,None,None,None,None,None,None,None,131.687771758,137.596449778,513.754210856,8.55007227601,13.3296270405,443.579132028,767.52747449,447.210786445,13.8745023178
2,209066.0,1219.88757429,1975.2144357,1055.71821849,336650325066.0,1,60719465961.5,116145685228.0,159785173877.0,6035.239756344258,None,None,None,None,None,None,None,158.665736448,153.763538357,259.91505986,63.2778609116,731.272662427,475.422213487,978.604887198,632.203701637,371.704288296
2,209066.0,1168.61937067,1973.25045044,890.480075318,326879918474.0,0,59830513897.6,111901035765.0,155148368812.0,6035.239756344258,None,None,None,None,None,None,None,152.139830867,470.628434319,443.876409261,245.443152943,180.102964509,215.806446272,690.604424631,116.50516082,309.468922826
2,209066.0,1134.35756084,2053.61110672,949.059054293,345669237788.0,0,62608204571.9,117924420638.0,165136612579.0,6035.239756344258,None,None,None,None,None,None,None,179.751938011,228.023594775,554.153174921,107.515749331,244.428882308,394.36754225,972.309029482,731.971020157,80.1681764293
2,209066.0,1172.3986391,1975.33513435,875.64758227,320374444630.0,0,59718166520.8,109390181781.0,151266096328.0,6035.239756344258,None,None,None,None,None,None,None,142.913397417,106.127502975,9.97929306838,118.529395209,114.115483504,301.325298275,746.362839186,123.103443891,446.128991461
