Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,PV_Panels,bomCost,Angle,BattX,BattZ,CompX,CompZ,GyroX,GyroZ
1273.60024582,2002.2354688,955.898736324,328267803389.0,3,59582585094.5,113594526547.0,155090691747.0,6035.239756344258,2,209066.0,139.006463958,385.927335959,236.581616998,810.895310803,133.408876105,948.044043999,463.919235278
1329.02003931,2079.75654783,851.558710838,182986804643.0,2,59421784012.4,40271617546.7,83293403084.2,6035.239756344258,2,209066.0,39.1845086045,893.339824141,292.303948919,844.104141142,307.406449484,177.984235262,279.629314437
1180.42513761,1986.61559905,928.434971143,154837338055.0,0,60014161608.2,25624769427.3,69198407019.8,6035.239756344258,2,209066.0,12.0311284272,24.8529447555,139.735441133,385.927943008,44.2559078408,361.71381165,299.511102142
1122.63609437,1986.47005853,869.372944649,223557425068.0,0,58103532471.7,61564956319.8,103888936276.0,6035.239756344258,2,209066.0,70.1563806099,133.938223652,152.113944891,237.54810331,1.86644998839,69.4395024874,193.967443606
1226.96385001,1999.12635523,873.469400073,341719772193.0,0,61997968388.2,116806387004.0,162915416801.0,6035.239756344258,2,209066.0,173.908293285,73.9371087307,253.77634854,259.062087616,332.373645292,572.026052906,199.483688516
1233.45271083,2064.46292573,857.698482093,194015476661.0,1,58702643194.1,46092324997.5,89220508469.6,6035.239756344258,2,209066.0,48.9719871651,597.3714334,231.755069317,704.770786251,191.604537657,90.2678811455,132.499957914
1156.45295246,2068.1252352,985.344531572,330221833244.0,1,59888997403.3,112929290233.0,157403545608.0,6035.239756344258,2,209066.0,158.686084957,286.322100143,293.571690484,755.994506578,126.803358561,131.110818236,50.8931186568
1226.81544452,1973.38068972,996.094469788,295112278325.0,0,58215011894.6,97858836757.7,139038429672.0,6035.239756344258,2,209066.0,118.386413761,839.264708852,174.125507966,327.37529861,261.723592564,376.836904301,366.054298117
1144.07624903,2002.74975418,873.71528454,229729041121.0,1,58268908660.8,64684473482.1,106775658978.0,6035.239756344258,2,209066.0,71.2380139589,774.054915586,233.949091927,830.592640083,39.8308698376,541.592512154,255.667622749
1212.61240519,2119.66564433,952.479813817,261203039345.0,0,57839629924.0,80899460857.7,122463948563.0,6035.239756344258,2,209066.0,90.1021847122,400.861674294,29.3431304477,12.6011474172,213.656881966,792.120304726,280.2326068
1151.07132293,1981.38935138,860.052154465,192895581165.0,0,58607114806.9,45472572309.7,88815894048.6,6035.239756344258,2,209066.0,47.1350343403,143.666539665,49.5621841377,235.923808639,142.719603172,407.405326573,17.8282473771
1230.55587314,2136.92381976,910.861871293,273535361965.0,2,57283838206.9,87165677626.8,129085846131.0,6035.239756344258,2,209066.0,97.142573585,481.09483781,243.940822635,158.957644313,302.224415012,932.660671996,7.39050173801
1159.08202621,2059.21131725,1112.88746021,199801796729.0,1,59580965268.4,48907741073.6,91313090387.4,6035.239756344258,2,209066.0,46.5787799889,937.828895069,150.079220401,220.935966333,104.43902067,751.656991064,383.341231109
1172.61953214,1985.43976659,865.083620389,171261104753.0,0,59499949205.7,34121177820.2,77639977727.0,6035.239756344258,2,209066.0,28.3842739098,148.421982694,53.5627676789,307.583062833,30.3804288348,443.499297968,236.772879733
1162.49346477,2007.30228397,866.252324618,264503179198.0,0,57647824958.7,82650349147.3,124205005092.0,6035.239756344258,2,209066.0,97.2171969364,549.206108373,109.502596794,656.016370639,237.895189183,271.012777684,249.500905304
1376.56864287,2029.81896865,906.915221061,208718698101.0,1,59677636808.7,53535970803.9,95505090488.5,6035.239756344258,2,209066.0,51.756754149,99.8131234935,181.146710995,410.913542974,237.818989848,859.679784139,432.431184419
1147.74940627,2104.57951755,1172.04247138,337698789014.0,1,62009295843.0,115225487478.0,160464005693.0,6035.239756344258,2,209066.0,170.76440217,145.889544467,86.5359559369,861.880369003,458.74650644,131.451113679,336.976031209
1185.02944535,1999.66480261,882.986181913,291588976494.0,0,58381553757.6,96122273694.3,137085149043.0,6035.239756344258,2,209066.0,117.142166122,73.6546899969,24.3886798819,276.762708367,150.530387193,53.3688266143,411.019343563
1177.97512083,1971.04329363,903.073391406,333973583588.0,0,60037280480.8,115045957603.0,158890345504.0,6035.239756344258,2,209066.0,156.347577304,328.628321121,39.7753079286,553.425399326,245.94956407,613.769659963,267.634479722
1390.28543746,2001.99621423,970.915735086,179947481683.0,1,58998364431.5,38707509158.1,82241608093.8,6035.239756344258,2,209066.0,37.6573617477,936.259221168,80.5940072318,467.051213615,75.9885447141,113.62846022,122.691854754
1150.13930708,2054.93272751,1171.1203637,175052876967.0,1,59367640023.5,36137402628.8,79547834314.9,6035.239756344258,2,209066.0,33.2083400862,49.9555873326,54.2380518654,827.65486522,264.492039785,244.017322144,229.624678412
1289.06847164,2010.0530412,893.699593895,326157108196.0,0,59200775443.3,111512472566.0,155443860186.0,6035.239756344258,2,209066.0,152.438003347,757.306058355,47.9726009126,499.887182378,147.644494742,119.47169872,26.4121218486
1139.99939737,2020.48055998,1040.25674898,348657047716.0,1,62798498494.9,119656266629.0,166202282592.0,6035.239756344258,2,209066.0,178.17912154,863.837875494,58.996398522,448.496010145,491.576146873,838.882593397,270.126358244
1179.33136144,2012.42040302,851.437413025,297210138109.0,0,57477123172.8,98927344493.9,140805670442.0,6035.239756344258,2,209066.0,117.427226471,383.781376382,210.706666859,338.607364962,190.582626749,746.837086744,142.787514552
1155.40958486,2037.1629676,1162.79857108,336410247143.0,1,60155454218.5,115846218980.0,160408573945.0,6035.239756344258,2,209066.0,160.334875235,895.512661013,163.260451977,109.994282449,275.338076116,612.227020568,145.356410729
1169.87829109,1970.77872169,895.874207248,305685333687.0,0,57759695308.7,102854542068.0,145071096310.0,6035.239756344258,2,209066.0,128.054053388,743.383401251,270.358452862,494.329336993,135.961026214,442.419188111,116.619198381
1136.27864698,2069.53374309,971.680155838,168868988630.0,2,59782223618.6,32715499087.1,76371265923.9,6035.239756344258,2,209066.0,17.7018354721,758.187967728,138.847268601,287.380478612,140.470057051,911.173077491,254.280018629
1136.68670613,1992.83499863,912.937530309,280501693889.0,0,57752279006.6,90676518897.2,132072895985.0,6035.239756344258,2,209066.0,109.399534985,43.8460187956,98.5683142892,364.54521897,188.606957401,80.9862457361,289.034246778
1227.12227974,1982.37912545,990.253620428,157202416354.0,1,60664101080.5,26799070176.3,69739245097.3,6035.239756344258,2,209066.0,11.2445230358,936.397430384,274.636507439,432.519591417,209.7569562,459.422163998,429.309338602
1135.16921696,2033.88605213,921.228006301,308778315324.0,2,58078624235.8,104560539085.0,146139152004.0,6035.239756344258,2,209066.0,123.473618474,708.710328182,262.511266987,414.203115117,461.072444072,891.163497292,292.842640251
1187.78919443,1984.95934856,929.780678906,322124774544.0,0,58676400341.3,110066041792.0,153382332411.0,6035.239756344258,2,209066.0,145.636923949,707.785571885,214.649361073,336.237763698,277.453318736,355.421560682,34.9752839125
1202.99568252,1976.49189215,964.134546201,164275517795.0,0,60268083344.2,30436280346.8,73571154103.4,6035.239756344258,2,209066.0,18.7971334454,289.661509223,44.725598494,446.259277475,471.963895182,575.724586048,377.841986939
1156.37327924,2131.53598291,1007.73469132,344987259139.0,2,60744950621.5,119385309744.0,164856998774.0,6035.239756344258,2,209066.0,166.754844745,628.818321336,30.1552826602,135.748883527,253.564632482,916.486493855,23.3594408824
1214.75007379,2042.66468357,852.864613089,310333743544.0,0,57868704065.3,105196501892.0,147268537587.0,6035.239756344258,2,209066.0,127.596413304,351.161312288,26.7551136228,284.620224005,5.53409033201,786.19716673,205.533040444
1186.24577053,1982.80656266,867.759825699,268827341162.0,0,57923755856.3,84832192529.4,126071392777.0,6035.239756344258,2,209066.0,99.458092213,713.77831877,283.928552291,541.079177022,257.811095739,324.447542325,318.577861151
1189.48141105,1981.90452139,873.473346606,220984428201.0,0,57950648969.4,60216002617.8,102817776614.0,6035.239756344258,2,209066.0,68.1872691874,542.81629853,234.89983698,349.082042934,180.837600253,206.343668151,17.5241340164
1279.58188128,1990.25356449,934.394845102,346555335630.0,3,60920854721.3,120090264311.0,165544216597.0,6035.239756344258,2,209066.0,167.388697328,381.750792662,278.916549625,769.804329184,281.776505146,967.312931112,78.7996515104
1199.46421171,1998.87098464,956.270760777,265814586489.0,0,57490814454.5,83322189778.9,125001582256.0,6035.239756344258,2,209066.0,98.9889930509,500.832921413,91.2233553108,281.171442922,470.304616764,84.2408845701,194.980138311
1125.22230073,1991.58595013,869.737195943,164567000394.0,0,59375170932.2,30677675399.3,74514154062.2,6035.239756344258,2,209066.0,23.9859104233,272.761936306,222.37884444,277.301864669,406.55859104,264.538588495,114.408466011
1337.60807754,1989.82438197,1037.59777827,298773578982.0,3,58311300934.0,99777563451.6,140684714596.0,6035.239756344258,2,209066.0,113.124935598,296.230561343,163.797770107,890.900322419,141.956874282,986.490858433,405.326425482
1147.59511878,1978.51194296,952.970131898,197621058027.0,0,59012695234.4,47930586682.0,90677776110.2,6035.239756344258,2,209066.0,50.0505096539,611.120548801,245.540347627,180.284030056,239.886463458,361.785657414,265.706372858
1182.97697779,2048.18908029,891.573807164,332525116516.0,0,60482589687.0,114857948575.0,157184578254.0,6035.239756344258,2,209066.0,150.631378282,564.371494978,103.984615542,304.840396003,32.939121062,649.10806093,475.271895666
1322.37028037,2049.6426877,861.701729333,300080800902.0,2,57487092189.3,100187287593.0,142406421119.0,6035.239756344258,2,209066.0,124.258497115,992.35704189,36.4008965564,854.22752191,5.57710630125,289.319258241,37.4173460855
1405.25339393,2127.27619535,864.766046622,245684678028.0,1,59012684615.6,72990979421.9,113681013991.0,6035.239756344258,2,209066.0,83.0325600486,865.672605928,234.630953651,765.340931597,111.124393032,54.3475681765,483.807164929
1213.53338371,1983.9901404,1060.05286835,232902926096.0,0,57747515863.5,66380016470.7,108775393762.0,6035.239756344258,2,209066.0,74.8387432223,834.842381208,255.776379837,221.245094747,98.5807891187,438.488338589,8.45726153633
1376.48989611,1970.38656176,1167.38528331,302620564860.0,2,57712620706.4,101592768838.0,143315175315.0,6035.239756344258,2,209066.0,119.302731669,80.6852131844,285.297803687,873.775717817,179.015861905,878.037038079,217.810757269
1179.2104859,1978.77587643,869.647333179,328543749220.0,0,60333877811.7,113165980809.0,155043890599.0,6035.239756344258,2,209066.0,147.04603302,835.675404559,285.363599647,675.586334161,375.685101208,528.601539633,489.919243746
1143.2209802,2031.56904571,1110.70656394,306357541825.0,0,57853649720.2,103256010828.0,145247881276.0,6035.239756344258,2,209066.0,126.313222223,834.437817401,151.507151663,119.478603775,149.959888235,612.378477771,208.462039517
1378.94382215,2167.780135,928.280810359,340840947093.0,2,60485699644.0,118453788977.0,161901458473.0,6035.239756344258,2,209066.0,156.604553964,173.687228234,73.5857615456,18.7187092578,412.982315753,922.243947213,368.117428967
1186.02834965,1980.92127478,878.031584956,163715866538.0,0,60085431982.0,30200048075.8,73430386480.3,6035.239756344258,2,209066.0,21.3008210642,58.7287299915,86.6489744949,148.803650382,287.462253183,347.005970262,349.630872942
1183.77499876,1978.07559661,902.403877642,310932594147.0,0,58650845951.2,105190798200.0,147090949995.0,6035.239756344258,2,209066.0,134.363175834,391.741116171,185.192512255,89.4913477402,163.333055112,38.7194796253,334.520914828
1125.94766722,2006.17588654,890.300375847,271258763019.0,2,57277903546.2,85998352354.5,127982507118.0,6035.239756344258,2,209066.0,94.6642831629,854.269314599,52.8956357894,593.948301185,101.554953577,969.831611829,51.0235325108
1120.57104989,1973.91808732,855.107338219,337327068242.0,1,60115970677.3,116188510256.0,161022587309.0,6035.239756344258,2,209066.0,161.384749636,671.25811194,69.8002644262,737.26911481,135.763188681,665.071811879,34.5694887875
1176.15865316,2038.69496705,880.741824195,173005298816.0,1,59138191840.4,35084260850.9,78782846124.9,6035.239756344258,2,209066.0,32.0824028115,498.090677814,226.246781957,690.883942579,99.6098286327,166.225686856,89.0797116441
1227.8594671,2131.90614597,913.312422316,334425160885.0,2,58852020179.0,116073842480.0,159499298227.0,6035.239756344258,2,209066.0,147.457785345,518.332802001,216.699684463,281.151430369,452.03896658,997.91861002,64.2650306465
1148.07394508,2045.80137643,1144.58944495,270767747723.0,1,57979177572.1,85809407444.5,126979162706.0,6035.239756344258,2,209066.0,100.492347149,223.175252542,155.99385774,942.186088906,421.716296903,396.658745239,339.234849709
1333.77774017,2060.73623764,870.832692436,167814720453.0,2,60011371508.6,32321396137.7,75481952806.5,6035.239756344258,2,209066.0,24.9441568616,991.569936292,253.372360534,841.861993271,137.453811491,272.746401723,342.005234333
1327.80838019,2026.84412499,927.386978101,341524689442.0,0,63704350369.3,116009328884.0,161811010189.0,6035.239756344258,2,209066.0,178.716943049,673.206559226,17.2434605989,302.339698327,19.3359800425,110.755039798,455.790359799
1297.94382006,2010.6366624,916.185872011,263165740612.0,2,57906664164.2,81869534093.6,123389542354.0,6035.239756344258,2,209066.0,89.4828987186,306.795329806,63.1486827757,643.538666461,3.98385124461,919.967164599,296.126065929
1144.24327446,1973.10866562,881.964643612,298260368565.0,0,58177353989.1,99410271001.3,140672743575.0,6035.239756344258,2,209066.0,119.407244568,780.090959473,285.083201718,604.013661614,441.155036976,553.03815075,342.873280506
1127.44019257,1972.01838768,870.480798691,337873578543.0,1,60194479780.4,116441702781.0,161237395981.0,6035.239756344258,2,209066.0,161.563869013,711.414106693,203.806378956,749.30274984,19.9551575575,681.562675735,77.9879387713
1140.1812193,1979.12187154,885.200604926,320685863826.0,0,59247735998.0,109575830090.0,151862297738.0,6035.239756344258,2,209066.0,142.483991364,403.8304344,149.797445711,190.729750633,274.970164544,360.907083355,359.012165042
1150.4404616,1987.44314944,855.224748723,298034418756.0,2,57386714400.4,99339399607.8,141308304748.0,6035.239756344258,2,209066.0,117.431578402,909.796061528,271.077388648,822.819990975,307.745276227,765.465833057,51.3456412073
1188.50725894,2007.76694835,903.388694867,340062221753.0,0,62776373805.4,116484151907.0,160801696040.0,6035.239756344258,2,209066.0,170.183502993,21.8738021503,226.330863365,303.917847689,107.746334903,314.906032425,495.18327003
1127.49918376,2034.29155021,1028.93540169,242171332124.0,3,57952120301.3,71017785146.3,113201426676.0,6035.239756344258,2,209066.0,74.9605549683,975.494237302,295.072055064,428.349054964,103.134017406,930.882037743,173.153389454
1184.19013765,2001.35765566,964.881128543,213322549753.0,0,58263839559.0,56123786875.4,98934923318.7,6035.239756344258,2,209066.0,60.2632306766,212.99142474,182.523341891,589.793503159,440.429886819,585.669172457,87.5624106193
1204.87819802,1978.74843499,895.855670986,192450020983.0,0,59418062275.6,45186501522.0,87845457185.8,6035.239756344258,2,209066.0,45.1600172788,762.129930569,57.5211238507,597.412815315,287.576889222,418.98587644,339.62683131
1126.78176527,2022.63357818,917.390267708,202623593994.0,0,58380302062.4,50617220828.9,93626071102.8,6035.239756344258,2,209066.0,55.5998283148,190.149770677,155.862541411,154.089864216,499.089268853,145.580428836,40.7507683098
1126.25455079,1994.39816824,910.123547924,219461821430.0,0,58069399711.9,59423678543.0,101968743176.0,6035.239756344258,2,209066.0,67.2235916905,182.752395805,25.3341955312,495.846541266,113.634413901,186.309063685,143.810620586
1141.38664747,1993.38350226,872.089701952,254879908077.0,0,57422964873.0,77746606377.3,119710336826.0,6035.239756344258,2,209066.0,90.5952841922,411.343607829,286.823831305,603.186397186,251.655771619,355.976104648,73.9907544436
1159.7441184,1987.51999233,865.205330879,193277474607.0,0,60013395804.3,45598678064.1,87665400738.4,6035.239756344258,2,209066.0,45.1111785993,184.922045302,285.2031058,327.578681512,209.510644313,437.644287538,448.720347866
1156.12181374,1994.81888188,889.082539977,305897512257.0,0,57688725652.3,102935507937.0,145273278668.0,6035.239756344258,2,209066.0,128.684289939,696.027406867,128.513001353,546.020854478,341.740103598,418.883544778,54.967587488
1278.25072616,2002.55095429,887.85993856,263922806881.0,0,57424610412.1,82306592084.6,124191604385.0,6035.239756344258,2,209066.0,92.9723750564,149.592088858,207.187829394,403.387905178,169.99973831,760.385173669,126.834071086
1151.76462185,2007.06940241,857.789309172,240889596082.0,0,57648839720.5,70485876662.3,112754879700.0,6035.239756344258,2,209066.0,78.8291310599,498.971257506,253.369922613,444.62166211,355.098091817,623.564451556,15.3819394116
1205.04602757,1983.13405234,890.535280408,283967995112.0,3,57663577449.8,92423001102.3,133881416560.0,6035.239756344258,2,209066.0,104.093818488,478.971084157,227.429718204,729.335653989,138.712933857,922.48031204,259.608800691
1196.12365868,1990.94854304,971.701134875,231738756757.0,0,58871267711.1,65749963228.9,107117525817.0,6035.239756344258,2,209066.0,73.2238582585,55.1220187813,175.66063186,525.509439898,154.713804571,400.619959097,414.287914651
1264.344866,1980.34985895,1062.37891863,224407887137.0,0,58399647153.5,61984981090.3,104023258893.0,6035.239756344258,2,209066.0,69.9905874948,684.719365742,128.104764423,48.020018799,100.483968604,120.614201324,289.205055102
1196.10748939,1987.14018322,865.198214812,244671018849.0,0,59200546400.2,72417373821.0,113053098628.0,6035.239756344258,2,209066.0,80.3674437429,165.723979661,275.786801477,312.022586367,344.085180589,521.030805255,499.4610867
1125.90175837,1984.33964511,881.3417984,216450857121.0,3,58452108955.6,57609786967.2,100388961198.0,6035.239756344258,2,209066.0,57.9417944546,927.273755343,71.4315643923,698.471963775,27.692499668,883.301050037,177.832554435
1130.49242013,2097.1763689,1173.89844134,324548263991.0,1,59193019630.5,110907922342.0,154447322018.0,6035.239756344258,2,209066.0,150.189193031,49.6064101749,63.3017048441,857.97800532,17.7724312796,155.992399386,174.185126855
1249.83640665,1975.4069711,1074.79714268,175187890582.0,1,59265469232.9,36122988784.7,79799432564.6,6035.239756344258,2,209066.0,29.9885868106,87.2430250466,257.176696768,743.957230221,219.555550734,627.496513325,131.410199711
1179.06573048,1970.83738661,905.217044236,192609765794.0,0,60007932261.1,45272730402.2,87329103130.7,6035.239756344258,2,209066.0,45.3600216366,460.799759822,115.398607622,343.572312339,403.800450079,316.585257943,454.512414824
1148.88277791,1980.4320611,926.032436817,343981864697.0,0,62855754534.6,117287568161.0,163838542002.0,6035.239756344258,2,209066.0,178.386779418,463.680315485,61.3830733614,461.12135441,428.846712047,598.245464748,279.153268684
1128.74640613,1992.71368701,889.00284853,263014398062.0,0,58334286853.1,81886582834.6,122793528375.0,6035.239756344258,2,209066.0,95.4865591612,297.895140712,268.780797972,544.353891455,352.948184037,248.031411163,399.861146731
1340.86231109,1971.33215169,1168.00930122,349176721093.0,3,62370854123.3,120411941988.0,166393924982.0,6035.239756344258,2,209066.0,174.779293985,209.61945157,93.3109669464,970.932918023,342.605037332,919.77058388,291.293558571
1149.17376371,1993.63107632,910.64487549,306417944524.0,3,57489977392.3,103416655562.0,145511311570.0,6035.239756344258,2,209066.0,122.235538325,651.926655838,31.4069376439,732.444142494,348.094518075,901.711007715,93.1168782347
1363.81614696,2054.6877401,921.410556353,318248186255.0,2,59066522390.1,109036239798.0,150145424068.0,6035.239756344258,2,209066.0,130.450716604,194.447906499,148.020610429,525.082447543,16.954926031,908.635204557,457.101483322
1179.93618166,2043.05818825,870.181871634,244387139255.0,0,57543645538.9,72329869466.3,114513624249.0,6035.239756344258,2,209066.0,82.5240248485,183.492613252,210.94665028,90.8232122,372.590925862,502.260393761,20.5877920891
853.088514754,2028.80395551,1233.28524094,365967461006.0,2,63314736407.8,128830904917.0,173821819681.0,6277.425472843556,3,235066.0,145.443210468,957.592430214,145.541942484,897.422947404,105.049383372,496.370291398,377.633786784
1070.65812234,2041.26404484,1156.94448779,341529197568.0,0,62413949639.9,117869435208.0,161245812719.0,6277.425472843556,3,235066.0,124.576084195,640.996232322,257.216648623,12.8120095561,86.3558947933,414.847636887,438.813346281
918.849050896,1973.5839959,1162.59644961,192857646255.0,0,60372991812.1,44767823066.6,87716831376.4,6277.425472843556,3,235066.0,35.4548491452,150.626164855,181.29753142,434.591836636,384.144950882,450.62188368,266.345008325
1027.08861205,2027.70913431,1125.09135754,299917894969.0,0,60428029476.3,97925697017.3,141564168475.0,6277.425472843556,3,235066.0,100.169879016,61.1595064586,92.102244521,606.577405242,278.998827409,140.208981363,164.086571424
891.276601654,1972.32700338,1176.48260969,295811780614.0,0,60224999499.7,95955729763.8,139631051350.0,6277.425472843556,3,235066.0,96.4100210039,101.692103331,68.7333857606,365.352300047,117.285227376,460.152815069,103.622482008
962.941347209,1971.05189915,1192.78948604,378116858960.0,0,65060838260.3,132972872356.0,180083148344.0,6277.425472843556,3,235066.0,167.731863677,736.541992792,149.336792492,358.189553807,397.541284955,370.299076396,334.304044207
924.10043031,2045.261513,1289.87953875,358896023276.0,0,61897769706.0,125890568976.0,171107684594.0,6277.425472843556,3,235066.0,136.619037308,127.18060532,50.371023874,270.206912209,383.545273836,761.213322489,136.346241439
1127.2201022,1988.40145324,1254.97292083,305525010547.0,1,60899970012.3,100715101038.0,143909939497.0,6277.425472843556,3,235066.0,100.76135457,15.1942912971,121.346525015,755.394325373,136.481529379,548.916712971,310.284103674
944.616267785,1982.7638404,1187.05773889,378616422153.0,0,65531081870.3,133502462955.0,179582877327.0,6277.425472843556,3,235066.0,164.897011663,565.773663815,117.814988934,222.326945749,345.508302876,404.689253593,476.643483107
878.846419879,2047.24928348,1257.28036506,388138081870.0,2,65505235781.3,137233161087.0,185399685002.0,6277.425472843556,3,235066.0,174.899451868,339.44805567,259.700353877,402.612843364,473.899418603,910.53568008,245.111261847
1077.14249585,2021.25964325,1148.25159713,170711822795.0,0,60792260958.6,33656969666.2,76262592169.7,6277.425472843556,3,235066.0,16.8804486981,691.010274866,147.710698367,112.735621234,469.167353829,551.399838798,358.875696541
1138.52035788,2121.67075611,1120.44385446,354217002104.0,1,61644683177.3,123926502485.0,168645816442.0,6277.425472843556,3,235066.0,130.174666357,830.670508743,196.494125913,84.3055176329,325.598368119,858.998798761,182.639921301
891.289230008,1981.87583143,1121.4387443,379528591300.0,0,65513807712.6,132668933936.0,181345849652.0,6277.425472843556,3,235066.0,177.253125272,454.010727996,210.944771742,218.770656581,82.2645466547,418.205368724,166.867187257
1052.97221325,2081.34955135,1152.93373898,219862397782.0,1,61058380784.0,58307106862.2,100496910136.0,6277.425472843556,3,235066.0,52.6906561083,346.356924154,171.449610784,914.601443368,423.141184464,242.951720058,424.754901371
883.712523676,2147.21797254,1279.06082442,384261225744.0,1,64637058340.1,136199558960.0,183424608444.0,6277.425472843556,3,235066.0,166.178753476,266.059369675,82.5215306725,24.8743183062,65.8603333007,853.157296558,274.648095248
871.693024875,1978.29506579,1179.29516536,336180009069.0,0,61369445131.6,115408029012.0,159402534926.0,6277.425472843556,3,235066.0,119.885116389,275.90698374,180.69432352,468.7474942,193.393423531,635.923771018,262.700420355
891.73304262,1995.11983364,1120.94718095,340530910703.0,0,61143647050.6,117567475041.0,161819788612.0,6277.425472843556,3,235066.0,120.256643386,803.57414981,205.968696238,607.113919165,390.606712569,835.0856813,172.359086604
1053.96734184,2108.26480308,1127.56016671,183730481418.0,1,60375042618.3,40191667789.1,83163771010.5,6277.425472843556,3,235066.0,30.5391933248,306.036543121,293.707435672,926.985551135,346.333352399,181.691213831,254.590065554
870.127642671,2055.0858005,1189.09218472,174413406832.0,1,60566790435.4,35515658038.5,78330958358.0,6277.425472843556,3,235066.0,22.4569853015,702.717187475,283.824563472,888.762952586,286.839165352,303.793936232,303.836144606
896.608546169,1991.9694634,1192.28690964,386994280103.0,1,65368599032.5,137016999887.0,184608681183.0,6277.425472843556,3,235066.0,171.57332706,487.114829229,167.462650853,598.82075117,430.005356078,869.397947229,312.40295783
1162.87424625,1999.94795331,1294.30823399,334736374337.0,1,61809267075.7,114658259161.0,158268848100.0,6277.425472843556,3,235066.0,120.531752625,951.886739321,187.754761289,169.199832833,56.6909638443,327.318368207,363.106277924
931.312612732,1979.65493894,1154.14344272,310293105594.0,0,61219984648.5,102979985228.0,146093135717.0,6277.425472843556,3,235066.0,105.311077738,54.4371071536,167.302771666,426.527316298,247.253124337,262.290536039,352.893823373
979.701382178,2043.1739704,1403.20948643,159724418337.0,1,60260771836.0,28160000302.0,71303646198.9,6277.425472843556,3,235066.0,10.9873057761,933.36984024,68.8543348761,604.632805112,428.363388971,102.500925123,224.590357344
929.758885753,1972.71281337,1153.70147217,164399694466.0,0,60414567825.0,30497770120.7,73487356520.8,6277.425472843556,3,235066.0,11.936415069,477.231342762,10.4612541862,618.27750588,359.828633183,559.406905225,274.798659459
1200.98490441,2093.01032571,1179.35783097,296995816248.0,1,61082327600.2,96624580773.8,139288907873.0,6277.425472843556,3,235066.0,92.3575356705,897.050568679,31.4308008141,98.4651583987,318.007288169,801.910851811,388.4088502
898.021946844,1991.09265836,1120.00228553,298165423195.0,0,60547809650.0,97090925236.2,140526688308.0,6277.425472843556,3,235066.0,98.3599408279,301.869226116,210.960398107,442.000051945,464.548190926,300.315217728,212.60497925
1145.32258937,2114.31544411,1126.58802207,360850891446.0,1,61806159126.5,126871175853.0,172173556467.0,6277.425472843556,3,235066.0,136.567921463,839.728145539,184.047158606,74.1987678552,127.226338336,839.199511786,62.3907078438
856.143317046,2050.87369628,1291.0072926,238912724759.0,0,60048579746.7,67833811501.7,111030333511.0,6277.425472843556,3,235066.0,60.7598962287,155.34189467,207.614673398,227.184163036,134.675878514,796.341176252,169.93509586
972.554102609,2008.9250488,1158.95922375,380791179578.0,3,64320608294.1,135518347972.0,180952223312.0,6277.425472843556,3,235066.0,154.658302513,922.06772699,133.101025073,500.602511931,346.943385227,885.53811545,428.8239863
1003.06241051,1994.78193967,1403.53416188,294675463739.0,0,61279097069.3,95400423008.0,137995943662.0,6277.425472843556,3,235066.0,95.7769289943,810.897662376,147.248184046,302.39799446,305.558913659,7.00491818187,410.429869196
1090.43153428,2007.41199295,1216.2360274,217882844248.0,0,60541138188.3,57315675234.6,100026030825.0,6277.425472843556,3,235066.0,51.3415541485,767.875153147,67.0505574347,84.8435806986,70.0173740337,371.831213656,327.778907158
877.306519095,2012.54861208,1150.93833747,341394453886.0,0,61133242712.1,117839147860.0,162422063314.0,6277.425472843556,3,235066.0,123.797194014,769.596991018,266.388220707,643.936075175,443.521116229,646.043428117,31.8811339032
948.999925065,1988.35417912,1134.94103677,240698040941.0,0,60692318566.0,68723382994.8,111282339381.0,6277.425472843556,3,235066.0,63.2344784235,611.626807409,173.816777904,336.760859539,494.050393371,565.509992077,351.480494753
945.642006576,1980.34509482,1278.31445627,352267016622.0,0,62170506433.3,122882650322.0,167213859867.0,6277.425472843556,3,235066.0,131.422401077,56.8984951956,220.300688537,467.435075034,276.856158792,665.074169716,319.347132348
853.535487029,2028.17026044,1221.37186828,161324378093.0,0,60406472177.4,28960219330.0,71957686585.6,6277.425472843556,3,235066.0,12.3524702615,622.069614888,65.5684715444,579.005336435,1.00613314639,182.324203089,275.266381444
858.228262646,1980.02459241,1136.64156278,365671827564.0,0,62778554470.9,128429270869.0,174464002225.0,6277.425472843556,3,235066.0,148.827994962,585.655636547,205.431195273,591.795431576,87.0333332939,401.480751969,145.151396629
1031.61930302,1981.13984182,1184.53660862,285497953138.0,0,60102668015.6,90905661847.8,134489623275.0,6277.425472843556,3,235066.0,90.564464393,781.575190844,76.4992817967,205.713659936,177.106854,396.127428067,89.029219215
874.657576821,2122.82160419,1265.99068194,242180471917.0,2,60074791095.8,69467323083.5,112638357737.0,6277.425472843556,3,235066.0,61.1519763504,318.206562323,203.453081782,117.512881316,156.040814451,907.981850734,181.148016407
946.726440274,2120.17347651,1178.57421974,294322491462.0,2,60217988549.8,95328766859.7,138775736052.0,6277.425472843556,3,235066.0,89.8801298325,623.240613735,275.458909254,245.613089566,452.061303645,959.932973378,129.597857548
886.206004088,1979.06624779,1129.81544822,220382004003.0,0,60167693439.0,58565648787.2,101648661776.0,6277.425472843556,3,235066.0,51.6394661363,614.157209134,75.4414613994,412.775096362,224.794487273,601.988345557,223.545701013
