AverageAngleError,BattCap,D_CtrlGain,GyroSize,Inertia,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxGyroTemp,MaxTemperature,MinBatteryCharge,MinBusVoltage,P_CtrlGain
0.00680916194779,323.699907542,0.17679363696,1409.53499051,4770.3503944,0.199623392337,17.506249955,0.0072713478403,68.5848594177,67.9419782583,100,15.9734591934,2.22318524946
0.0161607772024,343.109600615,0.914535094975,1455.81592502,5245.79659917,0.464604889767,17.5189145458,0.0316953602833,100.246010709,97.1831895424,100,16.0112414121,3.94197932008
0.025146520665,356.647395642,2.66700993633,2484.53334885,6960.62604255,0.726685521934,17.5272041033,0.0891280733867,134.742703404,126.020967923,100,16.0402019308,5.61229885786
0.00442771285714,304.039860724,1.08236865375,1514.30435114,5755.68206773,0.12759670253,17.4923759507,0.0344183078453,102.612637323,99.2679952618,100,15.9414364153,0.195090692273
0.00661718679918,159.068144425,2.22574588163,476.216194729,4335.51095836,0.235122377939,17.3454494682,0.0719327072582,126.496148144,119.44602855,100,15.3665662674,2.16536669851
0.00886658050636,378.015283895,2.91677248998,2291.44988975,6961.04482559,0.330731961397,17.5394559504,0.0950372462693,137.421482527,128.100905114,100,16.0809451024,2.54409263319
0.0203415833158,133.924658665,2.6842909969,965.173410173,5360.84657858,0.603627679853,17.3096401966,0.0887768523327,134.610804143,125.912735857,100,15.1842868145,4.71445571889
0.0272296373639,389.986270813,2.07030153038,132.404761788,4936.86211314,0.783980568253,17.5459110019,0.0694389540235,124.395625846,117.716982093,100,16.0966739426,5.98026883081
0.00481741536756,331.121184571,2.55949479795,1551.77190515,4189.03555534,0.2091096802,17.5112073488,0.0829178391529,131.923798311,123.79673194,100,15.9953132448,1.80453588687
0.0155820455394,330.074999686,2.3490169724,451.139927482,6298.25450452,0.465754198622,17.5105172633,0.0769912191414,129.041325312,121.495711114,100,15.9857319519,3.84162046039
0.015121111304,249.051891441,1.40012816698,370.173730557,5666.94176278,0.434593953079,17.4470525113,0.0465812926332,111.588328827,107.049169691,100,15.7700282033,3.76191560424
0.0250996135975,42.2321522064,1.53233395619,779.635413272,5786.52038892,0.720865982056,17.1858183594,0.0523135870924,115.336394987,110.239808634,100,13.6329121437,5.58199624457
0.000804388454966,316.814905619,0.395691706551,2300.10930081,5172.0869351,0.0423183286052,17.5015181793,0.0133430495546,79.1876429807,77.9890442851,100,15.9628535211,1.10051732473
0.0066027504444,297.260264313,1.49048740398,2125.51947506,5249.60961633,0.192717897325,17.4873327886,0.0488690999521,113.132496244,108.373762731,100,15.9130874303,2.20924519872
0.00756235635985,276.904745961,0.624680146416,2825.87731056,4322.91301595,0.219140271763,17.4713146958,0.0214697860084,90.1341096363,88.0753085597,100,15.8572985456,2.37023356039
0.00665317740747,287.720663709,1.59804571904,2942.39890603,5422.2505458,0.200127719982,17.4799943356,0.0523541362979,115.378081536,110.27430805,100,15.8888444191,2.21191488935
0.015700441104,311.973370567,1.47235988668,1316.67803397,4596.15426895,0.451469248638,17.4981122416,0.0493840452315,113.448904023,108.644118271,100,15.9449257467,3.86882680116
0.00375071612742,164.832533879,1.8270564972,130.828419738,4999.97166751,0.111706619586,17.3531909425,0.057612431266,118.014389451,112.442790975,100,15.4160345073,0.3345625684
0.0220917303032,210.261396172,1.86568472095,2815.15539775,5172.39083914,0.636044650392,17.4080482103,0.0629035247992,121.591665462,115.458575441,100,15.6266536839,5.04051648978
0.0134603845019,290.523077267,2.26177707727,1789.08635063,5524.4172027,0.407853785328,17.4821802236,0.0744936596029,127.776021576,120.490159571,100,15.8940880905,3.44860789577
0.00282481201296,220.669982598,2.00560827217,2735.29002068,6875.60878689,0.12772350698,17.4191607701,0.0649292413779,122.771538781,116.422821748,100,15.678254121,1.46518510752
0.00217195186665,101.176326307,1.15746063508,1557.70694833,5013.7453181,0.0631716579136,17.2592134325,0.0376637035134,105.165729391,101.508097737,100,14.8665575509,1.39802191494
0.00821528915089,58.6407904872,1.88821967126,2428.61498565,6305.79269005,0.255681733877,17.1992515696,0.0618355195406,121.025883062,114.987757579,100,14.1415567264,2.48698839083
0.0270609393101,212.087325826,2.60808679252,1139.99909341,5767.92010696,0.781274392473,17.4100340386,0.08732127436,133.928424743,125.38052587,100,15.6382352806,5.95987083047
0.0143661291385,192.47184472,2.62540937507,189.007965925,4186.2538249,0.451237605091,17.3878568592,0.0854311194602,132.707454575,124.388556565,100,15.5458566039,3.59571886509
0.000441567415765,64.8273949682,1.65656214122,1547.73896769,5269.74040211,0.0450399573091,17.2063888138,0.0533343055664,116.013344381,110.806780394,100,14.2959271052,1.01485470744
0.003667260041,340.392256422,2.27058922958,1271.49662117,4400.11245971,0.163858134025,17.5171985726,0.0734317651819,127.267505318,120.076795235,100,16.0144607108,1.60643569898
0.0213741860016,172.196378616,0.499413342688,1657.16713633,4220.1601027,0.616488958289,17.3628203226,0.019313134706,87.5636739935,85.7223645761,100,15.4365502648,4.88362053104
0.00374557534039,37.10110575,0.121740907347,1980.26054627,6517.76569401,0.143631724648,17.1834689842,0.00428178366742,60.8182594898,60.4382813044,100,13.4011194492,0.352070703187
0.00236081219869,158.504059369,2.40078476469,670.016177877,6226.09694491,0.100763807761,17.3446820984,0.0767151892353,128.939253416,121.413891268,100,15.3788616953,0.658718859754
0.0224556962618,363.081152062,1.33937585451,2671.2577647,6829.11994221,0.644392816971,17.5309960424,0.0460723390069,111.24242315,106.76765611,100,16.0498783571,5.09671957783
0.00182248728704,226.6566816,0.820811461203,1540.25959094,6110.20107352,0.0556993828301,17.4253315767,0.0264429304004,95.442406643,92.885579085,100,15.7027044794,0.668995873604
0.00336428214189,283.93945659,2.3572893683,1226.32312163,6188.32111817,0.103428810418,17.4770043894,0.0753886500578,128.288454637,120.895865773,100,15.8938998965,0.434345938331
0.0231065483928,318.870697931,1.01278932973,1460.79229523,6803.19816342,0.663590310961,17.5029447092,0.0356410271814,103.571806431,100.11890643,100,15.9605966273,5.20900690226
0.0133775605761,175.375402124,0.609899950439,669.217290119,6887.85049754,0.386241765201,17.3668870264,0.0215627236915,90.2666549082,88.1947307422,100,15.4544238218,3.42918593068
0.00123176312797,47.9801890547,2.80306818467,539.375656768,5695.1269522,0.125131928565,17.1895661765,0.0897739276036,135.114689972,126.295660418,100,13.8670680971,1.05165586848
0.0202428178331,260.262016864,1.96191086139,192.606794602,4808.98714926,0.583475502449,17.457163414,0.065119067195,122.431188804,116.121090869,100,15.8056912778,4.70557714253
0.00806766971783,108.278440374,2.0385223473,1552.65732974,4876.8953972,0.260595493239,17.2703145649,0.066602591203,123.665836491,117.154537721,100,14.9466372864,2.44973814651
0.00445527248323,192.384473258,1.65479041592,2611.81041318,4303.0478012,0.148558796435,17.3877537294,0.0539109136609,116.359721237,111.10062188,100,15.5511479844,1.79545224418
0.0160427553687,307.578770853,0.38234647974,2459.31708774,6428.46900011,0.463967250129,17.4949628742,0.0149488024904,81.5453803802,80.1362506593,100,15.9333936462,3.91027780838
0.0155848009508,342.08274893,0.531836436899,2156.95050617,6501.36995898,0.450041019084,17.5182682184,0.0195354204851,87.8880214656,86.0185202374,100,16.0089437548,3.82972971343
0.016787663972,110.944492043,0.385080107757,2724.41996521,6963.86748617,0.485348069714,17.2744847806,0.0151362232766,81.8347047693,80.4071047746,100,14.9636754046,4.04601228231
0.0225830730385,125.300717578,1.9735163086,1309.45632657,4651.62226573,0.650539928235,17.2966618754,0.0663279382633,123.482418405,117.00823265,100,15.1099070719,5.13207906389
0.0199342254699,49.0095072734,1.11315469242,1232.184469,6238.61361305,0.571957134972,17.190348545,0.0384373081577,105.738109826,102.012250232,100,13.8602763772,4.63310562077
0.0181467197423,93.2399592188,2.11867250485,635.923495225,6838.5869269,0.524071438206,17.2468647132,0.0701831204576,125.551483141,118.687759607,100,14.7627325002,4.32679646476
0.00205213517139,62.7388015469,2.84231766392,672.739422754,6338.96568811,0.152839416973,17.2039336989,0.0913103059218,135.800138969,126.833980929,100,14.2629036967,1.24096119337
0.0149747670314,148.055594397,1.13357186953,2937.94136671,6034.60185272,0.429408176748,17.3301605747,0.0385328316761,105.805780931,102.070820514,100,15.2851884306,3.73015291819
0.0238541139104,20.4601091157,1.75264055158,2147.72708166,4382.70310868,0.686067724492,17.1809929823,0.059485068791,119.64549042,113.848773826,100,12.242024811,5.35935958188
0.00929849259502,309.340344244,2.94522933538,1598.53026715,6179.16428119,0.343131964631,17.4962320156,0.0959516228077,137.817958614,128.406943112,100,15.9443724246,2.62343167636
0.0246874259176,372.872777366,1.91253182034,2296.1113565,5196.77654709,0.710561219082,17.5365958608,0.064716048425,122.597186311,116.285248139,100,16.0683561597,5.51420983387
0.00399865454561,109.511726126,2.02352174687,1567.37574878,6370.17823212,0.15822967964,17.2722447682,0.0655722121997,123.120714197,116.708487879,100,14.9648041317,1.68611228016
0.0107481383593,298.265676278,1.53926628473,1631.13062757,5383.03771015,0.309916021171,17.4880895455,0.050945053904,114.46546682,109.503974702,100,15.9134701144,2.96806839327
0.00633753096698,176.504952406,0.677242970353,1681.35345451,6515.61518057,0.183688245892,17.3683269757,0.0229089654526,91.745757781,89.5436066722,100,15.4647371767,2.14813635946
0.0081570990113,330.931294383,2.23829369096,137.215356719,6537.77732063,0.274247403336,17.5110823041,0.0722252904975,126.002260167,119.016866387,100,15.9894194806,2.45386353841
0.0147303327517,272.067256906,2.2729390148,1066.33273207,4379.22158855,0.440162751342,17.4673034043,0.0748821121988,127.977331785,120.648456098,100,15.8431067687,3.6864498172
0.0223764657757,229.422046817,1.63654960705,274.676134801,4538.92659092,0.643294252925,17.4281286418,0.0550639255541,116.837061022,111.489048124,100,15.701455853,5.08797901492
0.0270172089279,146.949020281,1.42721583399,1200.54318681,5993.77495859,0.775365216204,17.3285763328,0.0493518524139,113.435697976,108.634717373,100,15.2826342199,5.92926373086
0.0257361171737,120.627684185,1.44335580343,1861.10570046,5860.3160343,0.738742789204,17.2895121066,0.0497579700255,113.695338222,108.85667817,100,15.067998384,5.69622820895
0.00163743886149,282.039997586,0.35159959435,1889.83817103,6492.39194091,0.0777051939125,17.475484554,0.0116989709602,76.7065784052,75.6614704606,100,15.8787963923,0.735072394267
0.012063881735,70.9154171901,2.23653669027,2273.17218131,4094.34716033,0.371583361703,17.2141261801,0.073532865129,127.291623403,120.100394092,100,14.4109752536,3.18788344283
0.00130840446234,356.844820489,0.556252733492,2789.4346715,4939.6415991,0.0579250543247,17.5273218366,0.0182093274176,86.1798637353,84.4392364653,100,16.0466230749,0.782944885839
0.0193473097062,179.149143847,0.417506307527,2698.22627509,5928.61388139,0.558697456037,17.3716423765,0.0165385156492,83.8968021724,82.3306527555,100,15.474399342,4.51286297579
0.019749356715,270.095887894,1.17266284027,1630.42321647,4758.44463592,0.566339723473,17.4656451932,0.0403423755632,107.170435154,103.257787834,100,15.8353426525,4.60057388878
0.0254402525539,158.778157366,2.83889565898,2924.31111774,5908.72853436,0.739624326456,17.345053805,0.0947226583894,137.237872224,127.964032622,100,15.3647042763,5.66241943002
0.0134528318287,255.1257245,1.24270478829,2446.2023251,4267.78581803,0.386200184568,17.4525918848,0.0418323448267,108.260786535,104.202081595,100,15.7904949396,3.45503118991
0.0130001681905,107.77930653,0.240461135907,1667.53858378,5722.79934851,0.377273273359,17.2695329501,0.0101341944908,74.121839302,73.2261612933,100,14.9296729928,3.35311011018
0.00123922302333,306.202352886,2.68569172297,1512.54565988,4678.70204281,0.11263980549,17.4939648993,0.0863688961885,133.558585222,125.085076702,100,15.9467608704,0.938827659118
0.023563487708,358.915743482,2.26185203882,1319.73530054,6898.32246583,0.679753229879,17.5285515368,0.0757209412361,128.379210496,120.975908104,100,16.0433068309,5.31618612767
0.00272224469867,179.995006289,0.54826912295,2939.47931839,5623.79226514,0.0937246689101,17.3727089609,0.0177511571414,85.5945538905,83.8972182308,100,15.493951087,0.517240416604
0.0102222759427,110.416524817,0.693791948626,773.83007766,5319.62085644,0.29518319258,17.2736596881,0.023869141808,92.7641570571,90.4679241912,100,14.960723996,2.85607255037
0.00296701722824,184.430088254,0.404566759122,982.412902998,6017.48237405,0.0880973381853,17.3781719525,0.0138772607993,79.828992458,78.5884411181,100,15.5093015253,1.5277491135
0.00840422459343,123.514710677,1.73687116188,525.475284871,5646.75517323,0.251736377155,17.2939392476,0.0566299907304,117.990202611,112.459417763,100,15.0941133865,2.53204947785
0.00814282908807,180.185096615,1.1311008145,1208.25642243,6402.89126406,0.233699666712,17.3729457657,0.0375107285032,105.024147339,101.385864705,100,15.4843829848,2.48569543816
0.0168058042872,24.9674391614,1.82499114286,2650.32120791,4113.864843,0.484513385919,17.1811560337,0.0609136507322,120.477342047,114.537159911,100,12.6590756311,4.07692645248
0.0221738705689,337.89279993,1.50079791098,712.08090824,5426.82574915,0.63695826453,17.515604162,0.0509355723483,114.459039127,109.498161304,100,16.0013546496,5.04847929201
0.0202293122006,341.800971039,1.2045077362,1961.58435482,4527.68629657,0.580109439241,17.5180904111,0.0414374289652,107.975278355,103.954664704,100,16.0088311561,4.68860658697
0.0213183400501,120.134211216,0.947024450185,2675.85566913,4716.46969172,0.612570293866,17.2887527388,0.0333968091973,101.718371592,98.4895045895,100,15.0583371115,4.88203152087
0.0150456155355,233.709154213,2.8056723086,1518.79417978,6516.97195421,0.47849473456,17.4323994485,0.0921627923644,136.143026364,127.108850229,100,15.7206628968,3.71196025761
0.0198392906549,58.1801669954,2.96969927476,983.77986315,5341.11385626,0.607426085686,17.1987625786,0.0979502662818,138.65902227,129.055115338,100,14.1395443364,4.60205147694
0.00502040009627,184.669050064,1.51540183779,1048.37948816,5707.72357472,0.154681353947,17.3784617343,0.0493732606942,113.465030534,108.65266704,100,15.5113050966,1.91043750854
0.00134474751338,274.62724439,2.26888098217,476.699121169,5844.50114982,0.103423340196,17.4694362741,0.0726357061065,126.866836237,119.744611479,100,15.8610013993,1.15207413426
0.013220544122,102.679397451,1.40573559517,2135.55415005,4662.26067915,0.380190860219,17.2615646353,0.0469942151369,111.870635616,107.301110378,100,14.8771662248,3.4158468689
0.00709253092253,245.82638326,2.68601850332,2968.06899029,4148.40239181,0.273290348163,17.4440516779,0.0874094622573,134.009964201,125.443453482,100,15.7676608064,2.22544319113
0.00291663483629,226.35547323,2.06103575485,1617.11577853,6870.9573077,0.0882855136514,17.4250248955,0.0659573035946,123.355801705,116.89858641,100,15.709627797,0.495254680293
0.0130587075298,390.972027131,0.903475514894,315.092952023,6329.37486507,0.375565282706,17.5464300264,0.0306577956857,99.2241176654,96.2638310326,100,16.0968417824,3.37673501295
0.0083794995314,120.293123609,0.549474664735,2842.15843674,6456.53594734,0.242989334033,17.2889973566,0.0191825070289,87.4015727948,85.5688495801,100,15.0601986436,2.51757059617
0.00373568979894,227.710762485,0.934700645087,45.0357853392,4066.98379465,0.107628665463,17.4264016783,0.0296021356423,97.6975968695,94.9852656577,100,15.7007722042,1.67916272981
0.010948919722,365.686449817,2.95883261928,1879.56390277,5038.37537024,0.385077190804,17.5325067133,0.0966523111072,138.117267239,128.639274811,100,16.058430611,2.93264941356
0.0127680828847,116.71367063,0.430323223544,233.912107392,6574.12645302,0.369665010166,17.2834707676,0.0158905058115,82.6189518316,81.151190305,100,15.0225338492,3.31472722371
0.0171110683195,99.5518340453,1.47852268863,2961.23348824,5040.76261183,0.491889254748,17.2566750888,0.049863188876,113.756960868,108.908119458,100,14.8400442536,4.12588576883
0.00541489149808,65.6300179742,2.523244694,429.449614769,6040.93357037,0.222074699004,17.2073759542,0.0812369742101,131.133071858,123.159075149,100,14.311511203,1.92010107105
0.0201558982101,46.8019162219,1.60496505803,335.366075787,4142.71244914,0.579580443287,17.1886783923,0.0537762242754,116.160587364,110.924303087,100,13.7908726677,4.68290771395
0.00312968810428,160.596263212,2.85042282577,1746.61533494,6123.69302146,0.133167674394,17.3475196907,0.0914830117546,135.890910575,126.909130552,100,15.3969945109,0.546748743717
0.0271396158199,35.3447942823,2.97547230715,1954.50464109,6153.01547563,0.789815829621,17.1828798185,0.099281294251,139.207622049,129.482597408,100,13.3620935407,5.97299089089
0.000892670652143,289.47243892,2.01421994948,896.731299231,5771.20042026,0.0777747409405,17.4813636961,0.0647136912757,122.657587707,116.323665639,100,15.9010561202,1.08470730587
0.0248193266361,302.312140629,0.634259740635,1306.77141802,4496.65218934,0.714741488259,17.4911039681,0.0239800976825,92.8717335012,90.5715850301,100,15.9222415788,5.51372418358
0.00947565190591,119.860600257,2.04445292461,2964.24902592,4923.92568519,0.296049444908,17.2883313875,0.067035724106,123.895749553,117.345616884,100,15.0624672511,2.71385339838
0.0246017815983,159.937140265,1.30162091477,1501.78292942,5560.50444695,0.705701797602,17.3466273444,0.0450761831744,110.56118177,106.183256805,100,15.3667492841,5.48689566368
0.00415426918457,34.7480596206,1.13838881287,2393.68897418,5458.00471449,0.120032708696,17.1827029954,0.0362760700682,104.13481004,100.605284855,100,13.306910211,0.245971242443
0.00892980004965,368.091389625,0.674134997718,853.528952037,6024.41571798,0.258162914335,17.5338873627,0.0230874955073,91.9327597245,89.7127862617,100,16.059939439,2.62027660947
0.0110997440317,185.23702325,2.03822153183,2878.1399334,6498.8355266,0.336195933438,17.3791688332,0.0670405486511,123.895508724,117.345400556,100,15.5119929392,3.01932263642
0.00285302641191,286.293350505,2.79375753706,909.056908618,5856.32506216,0.128116722832,17.4788712238,0.0894276073714,134.970040819,126.187307395,100,15.9003357249,0.600088738199
0.0272880294087,263.03388191,0.440949771113,2856.75088555,6891.95035627,0.786646245028,17.4595901753,0.0183849446079,86.3887382332,84.642794835,100,15.8169472136,5.95968189732
0.0198587527759,393.217453682,0.158040481391,1816.373531,6813.7064703,0.574728652973,17.5475963785,0.008714993059,71.5671073696,70.8014214104,100,16.099694974,4.60104486492
0.0156678687789,311.243544986,2.73672845741,468.73612531,6670.28384692,0.490070049305,17.4975930769,0.0894157616803,134.929184383,126.153345111,100,15.9445406888,3.83321126489
0.0177571556342,113.95715205,2.91423065771,828.906828994,5432.42815453,0.552327464748,17.279183512,0.0957923659278,137.736502158,128.341172748,100,15.0059026977,4.21444486685
0.00392641371412,101.816528762,2.5768568206,315.075573635,6077.05614224,0.187563560507,17.2602146389,0.0824660786086,131.731924939,123.628219689,100,14.881914869,1.63366838541
0.00918269069561,34.0923949574,2.00810709526,397.466650602,6809.89056909,0.286663742391,17.182521819,0.0651916288348,122.902622776,116.519330174,100,13.2567029464,2.66111629407
0.0173751997224,113.627747688,2.86932615057,685.307784652,5350.7170922,0.540233490235,17.2786706268,0.0941822590032,137.043586174,127.803415323,100,15.0020798429,4.14553731983
0.00528305691037,28.9372328233,0.952778151801,1338.13239268,5756.01499987,0.151981782038,17.1815230415,0.0315246927911,100.105654305,97.0551914922,100,12.9310512578,1.96138051617
0.0134111260278,295.799232686,1.36396463919,2541.20457609,6054.61110988,0.385483851811,17.4862275162,0.04571937557,111.002051107,106.558807334,100,15.90615208,3.44975978567
0.0222305246982,200.074022715,1.96046481195,478.361570785,5838.07350009,0.6403921781,17.3966755283,0.0654091424059,123.005706398,116.610560137,100,15.5812737736,5.0676100502
0.0270007864871,173.703768685,0.721254004403,1848.51600934,4481.23376493,0.776946623179,17.3647624825,0.0269802995196,95.9505837201,93.3528825216,100,15.4493680736,5.91273641227
0.00873830072851,381.409657952,2.26378158324,806.355648766,5127.95254909,0.29020245688,17.5413162342,0.0737114836468,127.393775056,120.176836628,100,16.0848185269,2.56144692174
0.015349921248,178.938669029,0.719774434238,916.667498486,4448.62661833,0.442322930613,17.3713895218,0.0253298849484,94.3094496362,91.8683570352,100,15.4737834028,3.79055038977
0.0257031160343,327.496585099,1.82063156815,1067.25625897,5800.25998423,0.739284719394,17.5088042924,0.0617475016162,120.947975626,114.925178316,100,15.9813288152,5.69745021788
0.000790091125326,340.194366054,1.18293531831,2202.6585702,6703.66694523,0.0301646835172,17.5170729007,0.0383058015998,105.672845278,101.951254471,100,16.0134602254,1.13682103694
0.0154323841148,44.2266777597,1.67457656598,2277.06365752,5528.96846953,0.444590179588,17.1869784641,0.0559082959293,117.538809954,112.091799976,100,13.7017202208,3.82387935652
0.0238837127553,119.48215764,1.61789125897,809.236413611,6066.7358597,0.686383941702,17.2877482403,0.0549429173766,116.95604718,111.602418672,100,15.0559139692,5.36216543358
0.00261963726308,33.2019700051,1.79276915075,2343.23502979,5612.28152209,0.0790117093763,17.1822966926,0.0574436535619,118.523092825,112.908474017,100,13.2370490005,0.540125347406
0.0200181321613,34.084655166,0.580702003747,2047.93466509,6588.84052056,0.57712059753,17.1825197603,0.0216365421631,90.3695489689,88.294275743,100,13.2392936746,4.63817969754
0.00486133152752,223.86687783,0.943145029967,937.494190537,6079.00675775,0.139918933582,17.4224757837,0.0311019394184,99.726245009,96.7168419834,100,15.6845810828,1.88437995704
0.00579198604355,304.929951663,0.942128303773,2877.71288581,6383.4708061,0.166654194279,17.4930277713,0.0312803430577,99.8951769348,96.869811569,100,15.9316411263,2.05387625401
0.011324960339,205.36382827,0.37334921418,1301.79621572,4334.99473353,0.328488040129,17.4026455981,0.0140011943121,80.0591916653,78.8035123086,100,15.603233751,3.05063116837
0.0250196392329,70.9021618734,2.40098024509,2898.73792655,6200.39015094,0.72200158974,17.214108503,0.0805506353972,130.736416948,122.860595723,100,14.4165242764,5.58408713878
0.0158368518421,134.672249845,0.63316149103,2107.43513698,6944.43892781,0.456756339312,17.3107502389,0.0227475990076,91.5979507005,89.4129001249,100,15.1827401535,3.87758262893
0.0185611191443,190.728082244,0.880826900789,934.71096013,4125.88291227,0.533720747417,17.3857911211,0.0308140289983,99.4976150867,96.5172488027,100,15.534567403,4.37854490111
0.00230975949282,271.134751864,0.134808698156,2968.21237228,5838.64445239,0.106840922471,17.4665207489,0.00488329484902,62.5982468216,62.1653181948,100,15.8488810794,0.62272898043
0.0235103252728,322.547181132,0.346945763088,2190.86988802,4420.75610257,0.678630719468,17.5054667705,0.0149461543498,81.5117543184,80.1078141297,100,15.9684356691,5.26978606069
0.00422765446217,161.978567496,0.49356097353,267.228112235,4413.99481741,0.123919174582,17.3493814699,0.0166962205492,83.9631817772,82.3770042826,100,15.3810157076,1.7595481664
0.00262765564119,274.63788832,1.07486245638,2268.27116552,5181.65656649,0.075542169467,17.4694450943,0.0351176968083,103.144255929,99.738590757,100,15.855025578,1.48005152829
0.0169836691296,282.760114036,2.30893991301,79.6208187959,4111.15964805,0.498412114757,17.4760554343,0.0753021490858,126.880968393,119.701695213,100,15.8711780847,4.10740658558
0.000765643459385,364.100742444,0.649327968332,838.725394788,6951.45607503,0.0261648282586,17.5315885939,0.0213078765533,89.9443093228,87.89646558,100,16.0580503117,1.12354493458
0.0272150963562,133.109500347,1.41885479367,2798.02923819,5329.98196166,0.780999221501,17.3084270064,0.049227456011,113.344132591,108.560550495,100,15.1782504367,5.96514873295
0.0215182567446,23.4840647047,1.57297531155,1340.18872584,6195.45248814,0.618468398938,17.1810793773,0.0533256665131,115.955363999,110.764176708,100,12.530589155,4.93044721598
0.0235374534555,294.285170174,1.38686034081,1015.92849345,6455.23084312,0.675557686995,17.4850751044,0.0475747649667,112.255952696,107.631128503,100,15.9023221757,5.29466653751
0.0136915611521,303.614259178,2.30987582795,1423.6184627,6581.99905849,0.416370094856,17.4920634444,0.0760249904715,128.540823554,121.103836948,100,15.9268714192,3.48898960577
0.0178151019598,218.799113898,0.579717560176,1052.63558474,4730.38317895,0.513851120091,17.4171995058,0.021270138893,89.9317646731,87.8925168317,100,15.658722873,4.23688755297
0.0129062282379,235.195694626,2.8081264913,1907.43217983,5604.72144531,0.425279275824,17.433861985,0.0920450393308,136.097349195,127.074074149,100,15.7269415932,3.30991948298
0.0109960512062,144.637876322,0.754479727666,2767.353546,5114.40122606,0.317093544104,16.9980161862,0.0260110792258,94.9715470467,92.4669505569,100,15.0775236675,2.9981771116
0.0104028835428,324.07938619,1.36076524037,141.956399307,4025.01180559,0.299323616189,17.2872427294,0.0446767534179,109.724609592,105.429850101,100,15.6926377187,2.90174761518
0.0223981075438,365.674785464,1.58067625539,439.595869549,6535.72232553,0.643694221723,17.3256545051,0.0533303047265,115.962612768,110.761801097,100,15.755573977,5.0908527689
0.024524126453,68.6074322474,0.324374656526,766.9805954,6539.44522718,0.707865337782,16.7652941656,0.0143763231379,80.5714628413,79.2262674409,100,14.2313667568,5.45401249026
0.00527773778682,346.796543265,0.635242482152,2904.60694398,4130.78485616,0.15343235943,17.3090400563,0.0215008004796,90.1729147239,88.1096133284,100,15.7335452982,1.95407750487
0.0162915348633,86.8014397079,2.23982461023,1667.06022835,6717.8020401,0.477202789433,16.8270806742,0.0741244979413,127.578800183,120.331901186,100,14.5287917318,3.98180309688
0.0269347065422,274.122057518,2.21848953041,2394.90106699,6127.62123133,0.776121742162,17.2309659388,0.0748599960095,127.933438087,120.62077835,100,15.5887089603,5.92940937828
0.00287128554115,368.199753368,0.144618752941,639.074131411,5608.53236821,0.120464925245,17.3277833916,0.00498096880456,62.8632996542,62.4228100497,100,15.7719383444,0.515263640092
0.0269181010038,224.476987226,2.63103389042,755.104838144,4179.40642674,0.777274411339,17.1601303898,0.0877841834509,134.156901423,125.556467368,100,15.4499253938,5.93429180708
0.0170032807261,306.849246097,2.93565312183,155.972962029,4054.56942092,0.534748570795,17.2692390086,0.0957062243138,137.127086614,127.837270283,100,15.6567593503,4.0714529203
0.00573359809469,49.5119216948,2.93456878311,2927.91389774,6170.43626477,0.253275481908,16.7041172171,0.0952656641397,137.532896045,128.187499847,100,13.7859106617,1.95188398305
0.0135628247837,206.933260998,2.91696033434,2313.73978475,5904.57593689,0.447878552261,17.1304265265,0.0956875316541,137.692261426,128.312141518,100,15.387098253,3.42636860685
0.00503359924619,261.980219625,2.23220131323,2934.02934836,5541.51690697,0.195985092542,17.2152272896,0.0725324108341,126.803112444,119.704970895,100,15.5630033172,1.86738833681
0.00477176931418,198.595404035,1.48831670882,1175.839808,5453.58370797,0.139473626953,17.1152464183,0.0472957116107,112.133627632,107.518496096,100,15.3734851208,0.140866901285
0.00753881176339,367.157376575,2.90868251271,2886.88076557,4552.78137004,0.297122078047,17.3269071113,0.0946478651614,137.258390616,127.975103094,100,15.7578610563,2.2949341651
0.00667813677796,205.291376231,1.02748634879,2817.91706662,6777.87375705,0.191664435269,17.1275012447,0.0341256270339,102.31404513,99.0097143901,100,15.3848319344,2.21692168912
0.0205698009423,108.446307387,1.58750817454,1439.62368082,4931.23569395,0.591365135184,16.896839127,0.0536850790014,116.173189958,110.946888613,100,14.7824388213,4.75796866578
0.0133070595275,81.4730938033,0.391076222077,2648.31934961,4537.78382105,0.385348600709,16.8090720913,0.0148225497162,81.3909475573,79.9908897367,100,14.4486243185,3.41214948783
0.000447253696855,194.10852139,1.4938662897,2894.20385639,6918.18125308,0.0382095529755,17.1067570373,0.0482053759242,112.721819132,108.02340592,100,15.3467210059,1.04379166242
0.00535484054472,43.6991333361,0.666273671981,2777.82393512,4900.53178796,0.155501648434,16.6883187762,0.0224944268926,91.2835002736,89.1232347466,100,13.5723237309,1.96881316142
0.00173934766872,93.3187864255,2.76596660881,1364.40288492,4795.96255978,0.12037732924,16.8486271616,0.0888660018682,134.705599382,125.983589986,100,14.6377688729,0.839658021501
0.0145729935597,384.475369816,0.620661927759,727.275122942,4006.33936929,0.420520850253,17.3410091447,0.0220827747062,90.8557418392,88.7332435445,100,15.7834799831,3.64713557351
0.0253904457682,81.4968072995,0.853106057347,2215.09117831,5377.39487138,0.730013266092,16.8091524954,0.0309027896358,99.6054824675,96.6185396674,100,14.4532907428,5.6219478246
0.00539942161376,392.760289683,1.9649862636,1457.02649914,5652.2372077,0.189841911059,17.3474304356,0.0638688473765,122.179828388,115.93572729,100,15.7937999257,1.95314238855
