Angle,AverageAngleError,BattCap,BattX,BattZ,bomCost,CfgID,CompX,CompZ,D_CtrlGain,Dist_1_2,Dist_1_3,Dist_2_3,GUID,GyroSize,GyroX,GyroZ,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxGyroTemp,MaxTemperature,MinBatteryCharge,MinBusVoltage,P_CtrlGain,PV_Panels
179.588210085,0.00504399613325,669.321086172,108.456748704,138.876186847,235066.0,cfg2,371.379408416,233.012109269,2.14427603555,2066.36414153,707.453105782,1483.24806849,a22906bd-7987-4cd6-9055-2041d6040958,2922.77455542,526.792240327,351.02699638,381302.690394,1,66083.9750918,133535.942361,181682.772942,5966.54641813987,0.193142886616,17.6433733398,3.38540044431,1226.13939317,417.705652992,100,16.2915875761,1.87310789552,3
179.872252096,0.00257785357643,226.043030717,220.542271697,45.1939471117,235066.0,cfg2,760.568457344,463.243752083,2.96679036546,1948.76709073,942.811710057,1476.81521828,d9ca2290-67c0-4d2d-9b9f-e2c04af7ad1f,2162.87607356,925.929597285,254.441540548,379714.589959,3,61736.9249441,136715.609759,181262.055256,5911.34246231722,0.140378653394,17.4247082617,2.52557539595,1486.05219606,456.352500713,100,15.4133492564,0.687702667245,3
179.250672417,0.00141248564987,761.997624248,161.490384246,220.836480477,235066.0,cfg2,829.642709824,286.097125931,2.12088926562,2068.98954874,934.444477762,1349.16927004,f8f437a5-dc1f-479e-bd12-9bc02f1f49b8,2391.83104372,229.421764861,498.028713151,374444.155225,1,63997.0125046,132968.458244,177478.684476,5927.975236772869,0.0799606268445,17.6624611504,1.48109021726,1074.15696257,414.583781315,100,16.3491756001,0.834664584356,3
179.718052684,0.00214530441596,304.231733582,868.094551131,103.863158228,235066.0,cfg2,399.231005796,162.180025339,0.219258681864,1978.39794657,803.575684758,1455.37531182,c04318f1-119e-426d-8d59-d1ed88368c74,2423.2496317,271.540066875,201.818211516,372506.254502,0,62897.9169358,131785.062328,177823.275237,5930.2576868429405,0.0981189073957,17.4925184418,1.61055850778,605.27214502,303.672901277,100,15.9092012329,0.647814207644,3
179.942267286,0.00284087083725,89.7613581961,797.809845783,299.009499642,235066.0,cfg2,333.266207775,284.707671508,1.95478926943,2002.96821246,799.065287634,1498.35740155,f6d058dc-92d6-4c60-beef-872a48125567,2522.32265307,140.700992474,169.99300404,372747.811265,0,63387.0506504,131362.438671,177998.321944,5937.454993884854,0.0859006778175,17.2414758313,1.53137061151,952.964692749,405.542887324,100,14.4770434385,0.503844438233,3
179.318191817,0.00174447979262,519.149235838,525.271477711,108.061321217,235066.0,cfg2,640.378166451,362.616039595,0.996659608721,2137.49995499,707.493925374,1450.55123986,8a78c5eb-8f86-4856-97ab-f81a97f692f5,2993.06946928,243.592042235,0.196998747203,377850.808618,2,65651.5369352,131455.714406,180743.557277,5971.653096745296,0.0501116697751,17.6010815848,0.62332968815,507.245957595,321.06781015,100,16.2307790931,0.681980498721,3
179.313808956,0.00164778465482,280.437689251,729.597323317,28.9311784644,235066.0,cfg2,445.163663465,8.94735711014,1.18369296336,2107.01766392,709.790011181,1570.90472609,12d643d5-d8d0-4663-b727-d99510c4f4cc,2949.69251643,70.1544855269,229.477207728,377369.855796,2,65738.9752161,131452.698926,180178.181653,5968.501913467116,0.0482386713374,17.4741942504,0.476322356306,564.733494278,341.538199316,100,15.8211734958,0.703570158596,3
179.822831398,0.0109020060128,445.57966005,110.29977715,81.0840306772,235066.0,cfg2,909.123030417,258.086772258,2.72096675246,2011.96389849,1044.96342543,1472.01218158,f206ecde-fb8b-48b1-9e4d-6ace4bb1f8db,2573.3235787,684.07501452,215.638819128,379022.453803,1,63739.8975594,134243.936593,181038.619651,5941.160032008447,0.373441547662,17.5725568103,6.18959915195,1605.33052134,443.910453746,100,15.9115363103,2.93611859082,3
179.238122094,0.00231112621122,747.365075216,294.999540655,171.072580479,235066.0,cfg2,91.9214931913,109.021946973,0.43329602194,2163.01387373,683.806240451,1484.83155096,92a9603f-eda7-4742-a409-089f62c147af,2544.84895564,925.455852693,194.164162934,383285.856553,2,63467.2971121,136589.4501,183229.109341,5939.091450650615,0.0686527049339,17.6597129576,0.989510108939,531.6002788,325.834385763,100,16.3857965739,1.40834597851,3
179.618958241,0.00225034264361,60.8030389226,200.283649709,140.305723013,235066.0,cfg2,438.216333789,176.780482296,2.85239706853,2047.27234857,693.139502711,1383.26738391,a8e31822-49bf-43d9-a8a3-143e6f90a926,2656.8240845,112.305759882,360.427883368,375198.693452,0,64688.6372511,131911.570748,178598.485453,5947.2260504879505,0.130911819189,17.2016849073,2.44563287376,1497.45971349,457.522034035,100,12.9607194068,0.743858764848,3
179.663033058,0.0108006631975,742.791568911,206.702685132,280.454438825,235066.0,cfg2,15.8698439264,258.819081157,1.80478531921,1939.95977362,677.779655924,1281.58213072,f5e668e1-5d92-4f26-82b8-d84c3f4c6a7f,2103.96016086,213.329046089,447.283529167,370686.925654,0,62254.038707,132524.380611,175908.506336,5907.062428181516,0.318130761319,17.6588352442,5.05748857098,1121.12779321,388.104202051,100,16.3322137794,2.97473188642,3
179.498561241,0.00676546776011,160.41940442,240.799539207,20.1361485364,235066.0,cfg2,79.9646277174,45.039881967,1.68547933107,1899.9805185,670.065716697,1237.30992743,4d650ff7-2dd4-49ac-913d-9e619d932fcd,1620.4233211,526.657505986,201.666192892,366636.322099,0,58808.0307452,132921.126867,174907.164487,5871.935175030721,0.21065111063,17.3472844583,3.24737828794,886.769707941,364.255594945,100,15.271966215,2.22431310647,3
179.052826867,0.000483141347558,178.681302633,454.750655625,55.8378061502,235066.0,cfg2,503.10055717,465.025965611,1.69298547669,1937.44596436,769.592530384,1247.28016623,4d7caa13-0964-4668-ada9-3516ac27245d,1934.22061169,565.302539975,54.2180112146,369905.739943,0,60100.5075488,133055.330032,176749.902362,5894.731446086081,0.0492832985001,17.371058032,0.921695496748,797.698468168,374.718930872,100,15.3935022064,1.01471852768,3
179.910483538,0.0028024585715,358.39877461,142.866650101,151.869155998,235066.0,cfg2,826.833877481,99.669068645,0.547410602401,2157.06812546,945.005829215,1438.06609045,8aceca58-ef8e-4615-b40a-d59aa1979c94,2959.53354348,267.078240273,387.058860411,379558.102716,3,66484.7221242,132428.22109,180645.159502,5969.216829519132,0.0822691254098,17.528248058,0.971203948374,549.261234262,331.68025863,100,16.0067639766,1.50059033436,3
179.052703363,0.00836340794191,286.554030609,77.0344948251,243.03015337,235066.0,cfg2,89.6526712957,449.59627761,2.02387691261,1888.68626462,682.150116954,1239.49832616,aab7149c-2c67-4b37-80bc-b62e69c7e47a,1851.27215987,226.968222278,310.500712911,366894.623785,0,60279.298471,131963.263819,174652.061495,5888.705532389466,0.270157685149,17.4790781084,4.25451199541,1106.94350007,392.185991125,100,15.7819359412,2.50307238757,3
179.091255993,0.00429735613562,639.225618907,791.30858006,148.28784719,235066.0,cfg2,313.390605155,55.5933680106,1.13634733387,2030.01605732,812.094734134,1281.29902418,28883e64-3f21-4f8d-92c0-74a1b183108b,2093.60903074,956.816224898,212.621233727,379425.551925,2,61156.4130767,137008.254551,181260.884297,5906.3104549328045,0.123866330569,17.6361980133,1.32327338252,606.69194635,337.624577725,100,16.3214109895,0.219764982098,3
179.055489472,0.00474536414596,239.676904439,90.6152093109,282.168369339,235066.0,cfg2,717.961423181,269.755090617,2.61624835906,1984.42904887,903.447486878,1262.3625904,94d80997-bc07-4da4-9bfc-35aa17c359c7,1882.37890825,145.746126073,20.5758852381,365696.63816,1,59823.2109734,131209.255305,174664.171882,5890.965328407864,0.213492013137,17.4382144453,3.50675493164,1344.30616136,430.752490984,100,15.5443187975,1.78236477399,3
179.074493383,0.000732946815972,164.226031175,88.661733193,42.7880097659,235066.0,cfg2,396.480532508,161.127269715,0.998862251287,1858.79515074,728.873510053,1264.13644487,187d0725-362f-46a6-8f86-c4a715b7ac20,1720.11886929,403.755720479,249.341813199,366491.91735,0,59389.1158114,132407.331773,174695.469766,5879.177706460355,0.020991794336,17.3523914082,0.33913495942,416.328384708,295.843563356,100,15.3582336817,1.13318715853,3
179.334631916,0.00162715248697,75.6605238311,969.777988303,53.4438907342,235066.0,cfg2,458.665276773,374.617753159,2.8913122067,1977.6000514,887.067558753,1576.54753494,6a8aed24-0d8d-4a4c-b702-91ad40fd980a,2052.84026041,26.955999573,113.371666656,367488.173351,0,60784.1772278,131219.596409,175484.399714,5903.348746954985,0.146277394196,17.2206391984,2.60781698267,1460.3685943,449.342752041,100,13.684890385,1.14278754577,3
179.665937671,0.00576054758343,503.537306259,559.390635817,2.39884244791,235066.0,cfg2,145.91256371,357.228466365,2.06463082557,2140.55262009,848.155751099,1380.75471402,99815e32-0c51-4d9c-903e-654b6e8404a6,2405.7450408,945.143122061,115.314141974,382019.5933,2,62634.1589936,136638.643654,182746.790652,5928.9860397925195,0.206754480187,17.5955641208,3.41907611262,1131.21385103,404.0305461,100,16.1665892534,2.0124629135,3
179.766421356,0.00328650470215,743.723749147,387.615840178,246.48012333,235066.0,cfg2,113.423816134,425.702543746,2.56898564986,2127.66214242,727.874949445,1421.14162806,9eb338ba-fa86-4dae-87ad-e1b51c89e460,2280.04241635,957.487761608,316.273673896,382071.284966,2,62556.8785617,137304.756717,182209.649688,5919.854185613803,0.173338958872,17.6590148806,3.01749278392,1355.68349762,435.600515944,100,16.3239210054,1.50871138858,3
179.124833834,0.00179894358711,508.788216995,484.173217292,163.799147432,235066.0,cfg2,788.852992362,460.454722394,1.12474334733,2093.68340347,776.745965868,1381.88229405,aa8ce333-5fc4-4f58-a289-c20497d2c2d3,2740.17945082,466.656041845,45.4844688161,377142.525468,1,64286.4969389,132492.064382,180363.964146,5953.281525093978,0.0523039585327,17.5974490347,0.465850356028,534.917686652,332.43975129,100,16.2165746522,0.674663353238,3
179.445119246,0.00679741347115,450.822327255,341.339398933,262.16885654,235066.0,cfg2,659.197841946,42.4397715531,1.6171967247,2004.93859337,756.184409112,1374.66601753,d64c8a86-554f-4feb-b96d-2c951d00ef39,2580.72009973,576.161017324,153.81107872,377061.084647,0,63594.5254282,133265.268796,180201.290422,5941.697363283473,0.206589464787,17.5748187794,3.368319049,935.941008291,373.756141938,100,16.1180417386,2.23566304166,3
179.285004047,0.0086627734948,447.300998325,50.5527702239,290.203133798,235066.0,cfg2,706.657598261,360.786856043,0.290027605931,1926.63508868,926.25893098,1471.12950689,8d7cdfe3-e22b-4efe-b0d3-aec69b0ac116,1974.4807,788.579837156,46.6113920299,374037.84994,1,60328.1439729,134894.497744,178815.208223,5897.656200102193,0.251122162023,17.5733038184,2.31970589076,741.802520568,357.165513048,100,16.1274512755,2.56308908761,3
179.48332705,0.000783658913583,173.581699873,761.546557266,278.821988771,235066.0,cfg2,275.576725159,269.117112211,0.674510884046,2034.21786157,811.640845662,1519.98707211,21e5c2d4-b3b9-4cf4-9180-5975b585f551,2720.66214221,130.38878014,118.656483301,374588.817828,0,64293.3982164,131280.816991,179014.602621,5951.863661171445,0.0377326595742,17.3645989166,0.609295634738,497.448236726,308.25773469,100,15.4146615568,0.873590242676,3
179.676082993,0.0046300776872,115.520213879,119.131918844,89.2792488316,235066.0,cfg2,137.546648057,178.499941069,1.45958502272,2013.28057302,656.35313222,1451.81467999,60f66a02-dbff-4014-bbe4-92cfe80595b8,1624.02386863,949.713213583,103.561879983,373921.877033,2,58665.1571392,136527.081033,178729.638861,5872.196742162953,0.134853010996,17.2816108807,1.13844843962,685.454904263,361.147751822,100,14.9303853749,0.166009978689,3
179.242027583,0.00424423317948,391.443936452,168.145353599,242.024691841,235066.0,cfg2,502.804048994,302.577511733,2.64433650842,1886.73159174,733.595996718,1301.45051755,dfa76cf3-7f06-4c65-bcf8-cef24b804d76,1839.73488068,587.573337799,126.912107942,369404.818874,0,59730.7628412,133255.151118,176418.904915,5887.867389577475,0.128804539655,17.546678629,2.40038194004,1245.21322169,438.059795568,100,15.9944404651,0.283166644546,3
179.438098016,0.0013690618545,125.754825818,817.776272729,97.9859281099,235066.0,cfg2,641.914287052,115.804214768,0.789445342781,2048.95202571,673.605915462,1489.32945586,ed09877a-023b-44cd-aabd-0193dcd8b150,2536.3614031,218.612286282,335.028574193,374284.946306,0,63912.235209,132112.01316,178260.697937,5938.474859768272,0.0400284904854,17.2973615055,0.440637413179,468.373434105,314.22306688,100,15.0610238407,1.24469367576,3
179.132303632,0.00261784547929,571.17208039,870.667919888,18.5869865624,235066.0,cfg2,366.916252841,55.0235712435,1.91325699987,2068.29079309,823.160595969,1363.08609102,9e565392-f0a8-4b4f-ac44-a5c2be33063a,2570.52657257,874.450861633,217.960832144,382681.803451,1,63645.9426822,136163.413143,182872.447626,5940.956839336594,0.0791468892985,17.6177405239,1.45488665794,936.589512678,403.061537206,100,16.2374427523,0.544674929204,3
179.26346046,0.00650691363485,221.49721569,681.934034384,120.652143715,235066.0,cfg2,949.403903452,159.859629153,0.720922873219,1902.9021136,703.972554702,1251.6052372,625fff88-8c5c-453f-b640-77556fc5ffa4,1734.8780109,658.875231283,443.063529337,371836.331673,1,60313.5232569,134986.557587,176536.250829,5880.249906261829,0.187187063438,17.4200259201,2.08421643771,647.865912225,336.058340592,100,15.611673948,2.17916928427,3
179.160301422,0.000859542571188,314.298395628,342.581847323,125.648990259,235066.0,cfg2,757.911013905,448.419028219,0.343989766317,1987.06088749,836.169130032,1332.9187844,e8b533ea-2324-407c-9da7-8c7a801f54d1,2327.50096137,598.458028589,149.174287222,374720.624307,1,62241.6895836,133450.223147,179028.711576,5923.3018822275735,0.0575268471528,17.4997482019,0.95319215294,559.021247008,308.782739277,100,15.9303593518,0.889928148578,3
179.422564294,0.010174857707,172.861313474,580.112187864,216.311347394,235066.0,cfg2,940.138346113,1.20669080869,2.53508942803,1865.84012419,773.555975937,1203.45401988,2109599b-569a-4595-bb3e-3023a0ee1887,1648.22870292,684.789748042,116.188093903,369116.272942,1,58775.1220893,134033.795165,176307.355688,5873.95513836296,0.345767383333,17.3636751823,5.36087206843,1365.98315479,419.880167646,100,15.141459002,2.8102156046,3
179.091312589,0.00365512365643,183.232501687,72.3239318928,110.828910755,235066.0,cfg2,405.129894255,223.163474876,0.248016685818,1869.52038159,738.836154286,1303.38193498,952459c9-9666-4b9a-8095-37657371dffd,1772.53617608,528.818385488,225.567536653,368310.543349,0,59585.4039744,133056.81002,175668.329354,5882.985639700474,0.134648654296,17.3767048709,2.05286313402,584.050073199,284.354091458,100,15.4804132516,0.360103863549,3
179.939607573,0.00361310662321,259.765996579,668.93397759,152.782694678,235066.0,cfg2,109.427312665,264.844530116,0.214328888156,1866.45158844,864.930958549,1325.24965356,5e15ce9a-27a6-4ba4-ace3-a3a501c0a851,1676.32928109,122.742354335,13.3937847161,363621.177253,0,58889.2003511,131092.684712,173639.29219,5875.996546673138,0.135582986331,17.4567269408,2.04971315314,585.49824774,283.274168333,100,15.7912121592,0.370135337513,3
179.933797022,0.010472983873,297.376122531,848.339777332,258.320463865,235066.0,cfg2,21.4313996923,333.258035535,2.29682589254,1882.64639117,1054.46342026,1308.98521312,71ac1565-5cbd-4cb1-89ac-a8089cbb0285,1711.52469895,340.97764983,316.531067854,366530.928066,0,59696.8804086,132375.724104,174458.323553,5878.553370168891,0.339209773853,17.4874210725,5.29452942778,1271.3659848,407.486852638,100,15.7294987677,2.881425392,3
179.921726762,0.00716231889713,686.962405734,400.461456713,138.538412792,235066.0,cfg2,864.702818525,232.639125844,2.7874472853,1967.64602889,804.285388537,1284.53484134,a0161185-583e-4635-ae4d-f4918241affb,2127.05880423,458.679059775,287.753818234,371626.982966,1,61658.9906371,132848.855873,177119.136455,5908.740463496232,0.284146131363,17.6473361927,4.69409260983,1514.49352628,442.786733836,100,16.2507159619,2.22883952134,3
179.172393133,0.00410651140919,280.274232189,922.615823671,17.949649941,235066.0,cfg2,780.022476123,54.4144961847,1.00396469096,2037.33266756,666.455210631,1464.56136879,44cf0da3-9202-4b1d-a323-f1b571372611,2487.62711769,384.255558907,289.866925055,374696.25817,1,63443.6716095,132602.612136,178649.974425,5934.934485095816,0.11769280814,17.4740620124,1.60704504695,610.388794085,331.782884288,100,15.8162604394,1.74786192945,3
179.558167837,0.00219636630127,793.889758076,127.573603086,186.047954689,235066.0,cfg2,55.0465552817,42.307096604,1.50987709968,1985.21723261,669.642895091,1341.97719613,64c648be-ab97-4727-8589-fc38338553aa,1890.37639016,651.271790576,221.587399609,371241.871936,0,60208.4707063,133887.538291,177145.86294,5891.546317380215,0.0654142420952,17.6681514692,0.882417101245,670.598462982,362.87176705,100,16.3927274407,0.611036433219,3
179.642016032,0.00480822022936,756.564461547,325.424036579,50.3869863828,235066.0,cfg2,821.28858719,47.7635982376,1.15453736191,2082.43605164,817.550325495,1445.06571218,8267d1c0-2768-4820-b78c-39dde2bec746,2999.54497012,593.655117053,59.4630563563,381634.96036,3,65729.615016,133277.157723,182628.187621,5972.12351913832,0.138657807502,17.6614512326,1.60592356479,682.692917434,352.224268866,100,16.3778949518,0.127101380728,3
179.691359775,0.00202804839365,214.766409674,883.019363722,141.943021456,235066.0,cfg2,953.096107959,479.947309918,0.201588717717,2087.78282418,735.97394594,1493.68022789,d36e1a52-6359-45a1-a0b9-32abd0fb67b5,1919.8543751,76.0023515037,347.525988238,367676.693877,1,60839.3313283,131943.364499,174893.998049,5893.687789454437,0.0961901014908,17.4129220332,1.53253558037,591.045774987,299.540673732,100,15.6236419181,0.671381206946,3
179.11010679,0.00230660599306,350.814036125,215.87276089,150.541606774,235066.0,cfg2,175.97706174,159.687898633,0.485333636482,2092.63322413,651.28743383,1451.11999075,2c8605c5-c7b8-426b-9641-121898f9d751,2867.94591207,599.30926593,84.6107411209,380192.430594,0,64986.8507179,133330.329903,181875.249973,5962.563309767655,0.0869790002911,17.5236872799,1.43288410593,565.47564903,305.621365125,100,16.0089142107,0.598528180011,3
179.556940738,0.0058351665034,721.765082931,733.906135765,4.0020881317,235066.0,cfg2,195.304835584,254.99774903,0.774923112242,2100.25005608,880.675980339,1354.67928126,7c0f8853-2066-4a12-8b66-7240875b2b57,2605.13158989,770.344151584,2.79119577488,380289.518081,0,63575.1872151,134738.154154,181976.176712,5943.470772307035,0.168033260426,17.6546553946,1.96692509818,658.981467034,340.986724728,100,16.3598257054,2.05810399229,3
179.969072952,0.00429911658039,390.276903791,222.831007206,103.303003649,235066.0,cfg2,457.717243732,290.677926292,1.23327492115,2005.11384433,716.08721937,1387.50071557,262185b5-665b-474c-a315-23979993584e,2549.74652269,563.416670506,119.059976973,376405.770315,0,63427.4981657,133044.0699,179934.20225,5939.4472416958115,0.124435349383,17.5460649467,1.25704705983,657.214701262,351.611519177,100,16.0549070185,0.221425137536,3
179.568686272,0.00129763656878,492.311554418,760.877252462,285.123810823,235066.0,cfg2,29.0903558869,309.365990611,2.44123475563,1977.18142372,979.081071863,1287.45851857,290a095a-f35b-400e-8bc9-942866b98a02,2013.50413319,534.877890987,458.278333837,372961.356654,0,61848.0263346,134129.234794,176984.095525,5900.4911154671745,0.100194953739,17.5914312328,1.76122079604,1218.23722581,428.592925448,100,16.1433725786,0.901138437982,3
179.608570383,0.00837920882032,201.769746478,911.544086408,207.643747643,235066.0,cfg2,951.371367122,346.905437854,0.378102242799,2047.95614571,665.942963511,1401.28130765,b055565c-0bbe-4959-ad7e-2afea876635e,2544.00256878,516.130816343,177.635445489,376215.502478,1,63479.047962,133018.506001,179717.948515,5939.029963618291,0.242823504209,17.3985948253,2.42203664908,749.099549213,357.580398461,100,15.5093544943,2.51344241357,3
179.085900165,0.00681705835609,513.489999455,176.390628762,200.402926292,235066.0,cfg2,166.642726788,457.359300232,0.386225928459,1994.66895994,699.014734967,1366.84599925,590c7ace-40e5-4cf1-8e18-33ddcf3db259,1896.80929467,759.651286156,193.65432589,373063.971646,0,60141.8785543,134817.720952,178104.372139,5892.013645299413,0.197793344198,17.5991115289,1.77282255293,661.417649187,344.917894546,100,16.2111110653,2.22881653173,3
179.447277402,0.00475772894531,548.546334507,801.2465905,178.894057666,235066.0,cfg2,182.231336461,270.060318679,0.301648471968,1868.92567627,902.214593032,1318.68321689,4eaf7bf0-abf7-4704-b449-3471920a4064,1750.22577908,315.642183582,365.673297114,367069.185728,0,60032.407903,132507.530922,174529.246902,5881.364867716099,0.139121299302,17.6108007722,1.42761356562,593.140636186,336.652628925,100,16.2515469115,1.85132449904,3
179.176197928,0.00282506508713,129.111294258,279.658967295,35.6070938875,235066.0,cfg2,51.5262330029,268.211372677,2.52947742348,1947.73347085,727.082729108,1330.06149155,3849d1df-2fa7-450e-92b1-8442bf1eaf17,1913.17623739,478.504760942,476.904178354,371287.414756,0,61389.4787306,133838.000215,176059.93581,5893.202646204394,0.159381817444,17.3024435471,2.77016322333,1295.76760057,430.001651732,100,14.822069066,1.42012366727,3
179.319784696,0.00349491338746,500.990875796,999.872838822,274.322214167,235066.0,cfg2,768.361865771,453.458418923,2.95904117191,2000.5793028,712.872436343,1542.1409773,0a66c752-4914-4a24-be09-6a0d6762c5b5,1703.45957116,36.1650825123,282.509905372,364950.820004,1,59475.5882934,131691.991194,173783.240517,5877.967466961101,0.145339131746,17.5946390969,2.59893603337,1412.88842367,451.119706466,100,16.1335338679,0.487613916159,3
179.694277939,0.00337612663375,342.000703356,780.75500253,283.003629,235066.0,cfg2,148.951248681,239.362147381,2.15051706495,1901.23803053,907.513395105,1294.63385525,b73ac4e2-cf8e-474b-adef-c429c2b22063,1859.80489485,408.677874902,125.474513214,367536.766353,0,59876.936597,132172.347084,175487.482671,5889.32540561772,0.102037534867,17.5182173737,1.75180847162,999.113800203,410.791070514,100,15.92651362,0.410908012075,3
179.458769944,0.00652521518765,155.109400019,391.017164181,55.2964926525,235066.0,cfg2,420.171951568,474.593919322,2.57557108957,2062.81633731,774.054477178,1375.43160743,9514dbce-4217-41aa-b39f-ee0f484bff23,2727.97238435,355.851482328,84.9560809862,375867.084732,0,64287.9395058,131883.50234,179695.642887,5952.394724587808,0.255288917302,17.3400307886,4.3581334489,1463.0455544,439.543714781,100,14.9187784037,2.12345529875,3
179.435422519,0.00812284327314,729.592143299,334.515016182,40.5952906639,235066.0,cfg2,75.8226762586,116.713934994,2.65567050273,2025.75613373,703.715691704,1401.42621615,f3ec04fe-4b06-4575-9eb4-412fb5573f12,2603.68203128,211.007912936,380.549613836,375178.587473,0,64472.7920991,132203.572704,178502.22267,5943.365466964561,0.300094005449,17.6562501923,5.09777863762,1533.07652894,442.671981029,100,16.2551321224,2.41849081601,3
179.495905754,0.0025257049877,168.71862619,567.67420098,298.939479617,235066.0,cfg2,481.821910583,289.817273393,0.714886326329,1883.20125389,655.708647505,1269.32869337,401c2310-47de-4679-984b-619926361ed3,1695.04157536,258.087875749,35.6359965538,364457.122023,0,58952.8438808,131467.306684,174036.971458,5877.355929131449,0.0733519103322,17.3583086569,0.645881735112,473.224733867,309.273551787,100,15.3771369131,1.4538145404,3
179.898994332,0.0108361052444,669.648554753,183.828445216,101.068733055,235066.0,cfg2,312.606197137,195.120025564,0.63184894534,1960.46215516,669.275246078,1304.35356582,74044c34-6f0d-4148-8ab9-2fac74367f23,2294.00191544,223.763660787,40.4844068207,370205.454272,0,61996.265836,131285.412392,176923.776044,5920.868294195096,0.311818774798,17.6434484857,3.58789274918,851.650250126,363.904989264,100,16.3163364386,2.96607132938,3
179.820941299,0.0030852090046,53.6446132105,982.906089088,41.2961083867,235066.0,cfg2,177.384513755,291.770324166,2.15975077834,2019.14188508,1064.9424121,1551.96264341,1d371c16-c090-4e6e-bacc-4881861a13a7,2652.83387305,320.58202267,379.663187041,376652.750731,0,64781.3971968,132637.825411,179233.528123,5946.936175640778,0.1447464038,17.1942837727,2.57074437227,1173.06867004,416.7374514,100,13.4061037408,1.50096570328,3
179.326643144,0.00210425128268,703.545932742,219.645897107,217.296347028,235066.0,cfg2,11.9121876749,112.352402144,1.5341768978,2078.80133733,690.410403747,1419.72518662,3ad1e3df-9ef8-4888-9878-b683d1649b7e,2861.68748078,131.25423258,454.663249158,378403.216573,0,66251.1428586,132446.146422,179705.927292,5962.108656715016,0.0629133336992,17.6509109388,0.974662473065,749.718287719,377.662078097,100,16.3405262954,0.628367532583,3
179.176624875,0.00783619193484,231.904312609,478.139207921,149.192196855,235066.0,cfg2,938.852679808,324.632583459,0.639912700606,1908.59070901,815.80404046,1280.68546371,594fd03a-32b7-4cbe-84e9-f4789a549802,1912.83433583,677.095916411,405.964209858,373507.320506,1,61008.5258374,134949.614142,177549.180527,5893.177808256908,0.225709045707,17.430611064,2.47928900296,708.501876907,346.089018271,100,15.6442518647,2.41968579032,3
179.382184889,0.00130555498657,100.047771025,804.552699086,112.740151679,235066.0,cfg2,998.641075631,461.548028574,2.50735836142,2079.94537338,762.78255938,1364.62033144,c384ad20-63af-45a7-aef8-979eab1947e9,2046.34833894,286.527030918,52.9853671482,368371.163273,1,60701.7501553,131688.732187,175980.680931,5902.877131660355,0.117004114982,17.2574238498,2.09352489633,1254.15263433,429.719411695,100,14.4506998482,1.11545816666,3
179.732679651,0.00918511631729,353.297092808,625.623690103,16.9481675918,235066.0,cfg2,392.845215495,44.583733461,0.28792679193,1949.13926323,690.977237499,1413.70596031,1dc3656f-ed14-418a-b01c-82c7a0179a01,1979.28033101,4.12680619822,240.791892566,367153.884878,0,60721.5884822,131379.782342,175052.514054,5898.004876438219,0.266072976195,17.5251948746,2.52121209818,766.664547946,360.307419326,100,15.972991676,2.65818731549,3
179.567250802,0.0070175888001,147.786043824,197.73542955,57.0095590201,235066.0,cfg2,799.274305384,222.268053685,1.93594627631,1893.06774517,900.921411222,1261.53609525,29f279ac-0d33-4212-8677-6290ab866bfc,1730.20258427,450.932806633,316.264965565,367672.501262,1,59729.8886161,132894.671411,175047.941235,5879.910252938038,0.231478675101,17.329803993,3.64422253238,1025.16179439,384.686275702,100,15.1635187709,2.25587038624,3
179.091422728,0.000697166923308,795.917595058,724.911489413,10.4359474621,235066.0,cfg2,979.343432448,51.4271310015,1.2930238195,1894.82601214,699.225207472,1263.71793936,1a8d91d7-87fe-4139-aed7-e6b41276af42,1626.72533562,743.412553343,432.184412839,372077.158235,1,59695.4247536,135654.956932,176726.77655,5872.392994252347,0.0236670872907,17.6685001171,0.427684295384,553.729528262,334.363901562,100,16.4045454278,0.886626733543,3
179.973975405,0.00274700189704,46.6075775362,649.864757287,291.144139189,235066.0,cfg2,383.419117116,461.262122417,2.90677547627,1987.28579549,722.795550197,1366.52402756,f68c396d-c6c5-452c-951c-298d4a3ed2e7,2501.96736928,408.96139469,438.789085564,376405.795668,0,64327.1209705,133294.948539,178783.726158,5935.976254008723,0.17699986928,17.1885441391,3.22095740129,1567.95052231,457.075860496,100,12.2160704062,1.36882935271,3
179.550687876,0.00447778593619,196.425571219,418.758577678,147.495656584,235066.0,cfg2,122.375438923,369.336801027,0.137784443665,2007.54891631,748.035064891,1280.42164325,25de17d6-0bba-4e05-97d3-f42a8547f761,1939.2801648,709.833496909,51.7067458282,372191.828639,0,60173.8992462,134119.088928,177898.840464,5895.09900484957,0.161645222776,17.3924637016,2.49110961554,622.452391972,281.446644796,100,15.5472282827,0.212767323081,3
179.371691364,0.00961566915793,676.132703235,750.757184923,177.662089357,235066.0,cfg2,389.969688801,436.36637537,1.78398073113,2029.55722515,787.143903591,1393.44735784,c1f947f8-7a35-4197-92ce-3e1bbe5e0430,2553.83405167,406.149085371,67.2245264886,374532.305248,0,63336.4347457,132150.81615,179045.054352,5939.744186319943,0.286816366843,17.6449240237,4.62445803715,1099.5636061,389.01758392,100,16.3055005268,2.75412350108,3
