PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
2,209066,2109.964041,968.7944026,1171.921576,3.38647E+11,1,62186453501,1.15207E+11,1.61254E+11,6035.239756,174.3593748,246.5619345,500.426576,192.5187535,887.3373101,450.1282997,2.322452892,1.402228704,4.821827635,159.6762033,246.2715634
2,209066,2028.433467,868.7461481,1249.59014,3.36971E+11,0,61862343428,1.1538E+11,1.59728E+11,6035.239756,166.7304991,137.2383532,645.780351,214.3163559,610.5878643,390.3315791,0.84327207,1.342919271,1.747997019,127.657831,410.8477086
2,209066,1976.701172,893.4965482,1193.840957,3.35467E+11,0,61300919833,1.15327E+11,1.58838E+11,6035.239756,160.762743,52.48272191,648.1272888,146.1406752,509.9084664,384.3247192,2.653420622,1.837685176,3.403688609,356.9265696,439.4977489
2,209066,2071.414288,930.8042866,1393.506882,3.45082E+11,0,62125073246,1.19658E+11,1.633E+11,6035.239756,164.9117369,75.91434717,109.7269169,86.2015549,190.2082835,456.9027412,0.251429484,2.546298713,0.639395101,829.0530614,498.5501052
2,209066,2072.473634,949.0721012,1343.362273,3.40903E+11,0,61042465185,1.17538E+11,1.62322E+11,6035.239756,165.1559569,189.4256665,27.23596404,16.62196628,99.1329485,432.6372028,0.756362896,0.985365602,1.894015892,722.9069059,274.0401826
2,209066,2008.676277,864.8308849,1163.181442,3.45654E+11,3,61729611279,1.20078E+11,1.63847E+11,6035.239756,163.7779312,287.1820013,651.802241,246.8295455,715.7532135,100.738024,1.389535202,1.354987323,1.8380143,888.8242268,452.7704207
2,209066,2040.414057,950.7473268,1417.302483,3.31331E+11,1,60828529579,1.13807E+11,1.56695E+11,6035.239756,155.5132102,44.43198272,892.9268164,11.57456251,672.1771854,375.8410581,2.870858511,1.563361456,1.640971878,146.9025328,456.3150462
2,209066,1984.133142,1104.365857,1258.916289,3.46273E+11,1,62600604030,1.1822E+11,1.65453E+11,6035.239756,179.7959622,271.168093,229.758405,235.9617355,934.2233468,206.7540002,2.201651405,0.863805191,2.503796394,769.2548579,37.43264454
2,209066,2042.31156,851.9099435,1254.800718,3.31563E+11,1,59986917602,1.13452E+11,1.58125E+11,6035.239756,160.0673068,83.32105781,747.4147801,51.70201181,716.7051954,3.665845355,1.79796005,2.69211984,2.504448957,181.8340871,67.30077407
2,209066,1975.278175,904.1397686,1142.590115,3.41501E+11,0,63572748745,1.16006E+11,1.61922E+11,6035.239756,178.6606476,220.1288496,404.8838463,279.3903905,104.4838365,348.1548817,0.52001163,0.662331372,4.531971274,228.8824803,421.2906757
2,209066,1996.643531,877.3669742,1193.537066,3.37718E+11,0,61353044556,1.15317E+11,1.61047E+11,6035.239756,170.1417629,104.5983904,714.8285979,259.7423562,632.6468815,58.44910508,2.585728473,2.44909283,4.568603054,318.9735553,143.8565766
2,209066,2068.280445,861.8809394,1353.814289,3.36275E+11,0,61228209339,1.14597E+11,1.6045E+11,6035.239756,170.1318745,203.5212282,760.9174938,242.9830362,619.0153615,257.2146416,0.581054952,1.842675909,4.007089687,28.92488944,36.58546776
2,209066,1986.749608,858.1586717,1177.318264,3.34166E+11,0,60501476727,1.146E+11,1.59065E+11,6035.239756,161.4551156,239.5766573,711.6379572,278.7709433,609.9168498,218.8616605,1.09061408,2.869997264,4.585571297,352.5852403,226.2405577
2,209066,1998.682915,872.2497213,1146.097995,3.43037E+11,1,62159422039,1.17454E+11,1.63424E+11,6035.239756,173.9888796,87.15518594,831.186623,202.2129561,817.8236463,6.915728296,2.679427342,1.561898402,2.999381254,595.0348342,260.2900387
2,209066,1973.185539,882.102392,1139.496717,3.45202E+11,3,61080438246,1.19571E+11,1.64551E+11,6035.239756,166.1219156,165.4627483,911.9963026,45.60281184,991.7356609,267.517806,1.44320648,0.54511481,1.078950489,880.586798,253.1268115
2,209066,2023.924233,1013.787639,1123.487887,3.30985E+11,1,59816164099,1.13337E+11,1.57832E+11,6035.239756,158.439474,121.3053389,230.5396198,43.04427674,766.884485,175.7076199,1.407478919,0.70664294,4.126092505,315.8801984,66.32556265
2,209066,2217.672549,1221.523758,1129.456016,3.51373E+11,2,62420016562,1.20984E+11,1.67969E+11,6035.239756,178.380495,114.5208781,875.3731544,167.3361662,61.26113403,494.2029744,0.696522629,1.43317385,1.457558498,990.8767152,78.28662862
2,209066,2043.183949,900.728423,1177.436478,3.46163E+11,0,63504966516,1.18154E+11,1.64504E+11,6035.239756,179.8663551,285.5490405,552.3831264,37.79931632,254.7181378,23.40325576,1.166438538,1.144005039,3.563494876,658.0822713,385.3397478
2,209066,2048.338463,871.0854259,1179.71415,3.36767E+11,0,61703901623,1.14913E+11,1.60151E+11,6035.239756,169.6044914,60.21704989,392.9390199,254.9413599,582.6731166,237.888745,0.757135098,2.315798479,1.748076305,24.33409385,293.0974067
2,209066,1988.591704,857.5241199,1140.618067,3.36257E+11,1,59608723478,1.16215E+11,1.60434E+11,6035.239756,156.0796654,86.29459062,872.7800713,240.2090003,983.2458594,214.8136095,2.985802858,2.607186396,0.561029972,765.6842308,52.75219074
2,209066,1999.656788,978.6928058,1135.977057,3.38302E+11,0,61556797772,1.16042E+11,1.60704E+11,6035.239756,166.7619803,30.81138638,589.8796988,252.845183,105.9226103,219.3020075,2.852440043,1.00437859,4.443643419,424.6491791,346.3478488
2,209066,2015.992201,914.7170578,1166.666511,3.38466E+11,0,61968180966,1.16233E+11,1.60265E+11,6035.239756,165.8723714,32.04611518,122.4425408,287.5606457,336.7465529,26.25414721,1.065466197,1.557567911,2.154011036,406.6102647,448.6800188
2,209066,2034.959394,907.402691,1151.034455,3.3341E+11,0,59611345658,1.15268E+11,1.5853E+11,6035.239756,150.9956621,100.8186285,631.0104871,70.65236381,313.6629253,83.6972341,2.949830445,2.846007318,4.439232527,779.9534383,290.4165878
2,209066,2130.214762,998.3831515,1221.223365,3.44512E+11,0,62337048917,1.19125E+11,1.6305E+11,6035.239756,166.9385918,212.1559241,522.2469786,62.96340541,7.256849382,158.116356,1.26240206,0.976158276,4.387482391,743.7619977,496.4580451
2,209066,1976.869122,1012.03301,1184.509625,3.29682E+11,1,59292749463,1.13376E+11,1.57013E+11,6035.239756,151.3140213,41.80773785,236.1990309,269.3234118,764.6318451,119.4248678,0.399562178,2.194717876,1.295693582,602.8405537,150.004316
2,209066,1975.085677,972.315668,1210.701756,3.31357E+11,0,60121650134,1.13881E+11,1.57355E+11,6035.239756,154.9017535,110.5701654,783.6341875,42.49004621,514.2860635,430.2391228,2.723537563,1.224360639,1.424704339,420.3092544,324.2589851
2,209066,2031.088032,851.2093768,1230.933689,3.5042E+11,1,63432007650,1.20528E+11,1.6646E+11,6035.239756,178.2421168,205.3987671,394.9979212,263.7809111,424.1195466,229.0054298,1.906967225,1.521825029,2.81152213,884.6697067,408.7612192
2,209066,2053.484407,981.9986024,1157.961275,3.33834E+11,1,60449864904,1.14453E+11,1.58931E+11,6035.239756,161.2850548,251.3671157,579.7677518,53.678818,881.0054534,442.3651984,1.994290127,1.526619767,4.745364947,342.680897,227.6447289
2,209066,1976.464637,866.2769045,1139.596158,3.35394E+11,1,59916653771,1.15484E+11,1.59994E+11,6035.239756,158.982261,68.01333191,739.9312858,242.5321845,779.8155413,80.22099726,0.907076434,1.269911412,2.567740578,620.4625833,69.30796183
2,209066,1970.087358,1020.551804,1247.363391,3.36949E+11,0,61343147101,1.14829E+11,1.60776E+11,6035.239756,170.9229891,98.50548067,736.8217164,93.69783631,172.1481329,106.7257994,1.433837064,0.432464828,1.135600767,187.7254406,96.64880418
2,209066,2033.126901,902.8230112,1210.14292,3.32909E+11,0,60110847519,1.1404E+11,1.58759E+11,6035.239756,160.8454504,270.159632,716.4814205,244.2517546,516.2922138,473.4103699,2.108256084,0.722664503,1.715515173,322.9256985,9.390559375
2,209066,1978.453864,858.5084431,1122.251184,3.39922E+11,0,62244291786,1.15462E+11,1.62215E+11,6035.239756,177.0099926,180.1329317,299.6192091,129.8320436,210.9915171,211.5748053,0.5524855,0.659180194,1.476993461,370.2350155,122.013642
2,209066,1971.430372,1085.151594,1307.868535,3.37872E+11,1,61848530414,1.15783E+11,1.60241E+11,6035.239756,167.1131355,254.9043303,899.0860693,226.9596355,231.7316993,325.4082347,2.221963382,2.90030103,1.944333137,246.0306989,399.1188277
2,209066,2020.175364,960.1599989,1134.218226,3.46289E+11,3,61105523253,1.20439E+11,1.64745E+11,6035.239756,163.40824,63.92659494,905.7596073,168.0792452,517.4026397,388.5017694,0.903730682,0.762458244,2.059134742,961.9953358,338.0454958
2,209066,2182.725031,917.789203,1355.658547,3.26368E+11,1,59590828780,1.11704E+11,1.55074E+11,6035.239756,151.4898915,121.9602388,780.2174029,134.883236,951.1704975,435.9016085,0.769900906,1.550811421,4.391366604,27.272346,263.2726292
2,209066,2009.970535,952.1666634,1120.618568,3.38082E+11,0,62167034167,1.14527E+11,1.61388E+11,6035.239756,177.1154704,45.57532315,51.35924615,34.01467445,340.6039964,350.9670831,2.2133302,2.211992901,2.733011543,87.57127373,42.65556301
2,209066,1976.611018,886.8102267,1124.142274,3.32859E+11,0,60329794148,1.13888E+11,1.58641E+11,6035.239756,161.9728978,83.06036779,165.1358768,135.5962621,416.0568177,104.434434,1.993740879,0.794134128,2.312200894,260.6746822,148.5650022
2,209066,2041.449363,909.3973267,1330.445257,3.37797E+11,0,61968877509,1.15546E+11,1.60282E+11,6035.239756,168.6917593,50.64490589,761.2887925,17.82539663,679.6509155,330.6172681,1.645744951,2.994673455,4.990724629,147.6904008,390.8958932
2,209066,1992.965223,872.0756494,1206.306159,3.40327E+11,0,63261897142,1.15663E+11,1.61402E+11,6035.239756,177.0181986,238.4890438,405.5256029,173.3284832,322.4326073,349.7129845,1.92743184,1.927625734,2.494392263,27.74233035,414.2731818
2,209066,2028.073991,972.5946375,1124.427886,3.36369E+11,0,61408015652,1.14551E+11,1.6041E+11,6035.239756,170.8363258,244.7862872,149.6851894,54.26430297,577.1428427,256.0569777,2.548133327,2.285853432,1.923460046,108.2735299,144.9458598
2,209066,1994.946462,912.9824449,1144.895875,3.3972E+11,0,62040556688,1.16574E+11,1.61105E+11,6035.239756,168.1666756,233.524243,264.9413229,270.0346447,558.6365025,112.6177266,0.602129636,2.477132569,1.128854553,456.6692852,410.1308744
2,209066,1992.573691,867.1352384,1129.414229,3.36084E+11,0,60272476355,1.1613E+11,1.59681E+11,6035.239756,156.0542066,113.5618125,590.6409988,243.5230111,544.4476823,78.3270692,2.6574777,0.930217395,4.675246301,709.1526111,327.9712154
2,209066,2004.662213,957.6365561,1137.208666,3.28344E+11,1,59222599545,1.12641E+11,1.56481E+11,6035.239756,152.0552475,33.44497453,429.5651079,244.931582,842.8849908,90.87169755,1.217825482,0.579397932,4.058396622,473.663861,52.840846
2,209066,1996.404048,1024.919186,1235.638867,3.35463E+11,1,60752578933,1.1578E+11,1.58931E+11,6035.239756,156.4556419,155.4585358,968.5728294,91.57632507,398.9730482,150.8673613,0.724790559,1.850100449,4.5051701,568.3751234,426.6064803
2,209066,1974.443184,938.8312623,1164.651705,3.39904E+11,2,60268125073,1.17964E+11,1.61673E+11,6035.239756,156.821222,258.8538121,561.1487982,290.2572634,946.5379828,188.3783376,1.921544119,2.717395565,2.492651124,880.2903429,302.9956879
2,209066,1996.005783,889.6423163,1223.237242,3.42154E+11,0,62897001329,1.163E+11,1.62957E+11,6035.239756,178.8746858,257.8284729,46.84974778,28.93484886,151.9149578,269.6104659,2.003111503,1.010746845,1.353328206,473.0312031,274.4520923
2,209066,2003.704429,1026.660892,1269.748811,3.35858E+11,3,59256797075,1.16342E+11,1.60259E+11,6035.239756,152.6681322,31.12068036,295.8470927,82.82822133,776.892691,399.2578636,1.35574264,0.72109083,2.36788464,893.2829749,52.29281852
2,209066,2056.083364,962.2503386,1161.574873,3.46521E+11,2,61128581703,1.20087E+11,1.65305E+11,6035.239756,167.2787552,51.70750878,653.8324148,104.9677364,425.8003865,494.1040983,2.344316124,0.940397324,2.000614517,942.580409,212.1161394
2,209066,2037.139862,983.8880117,1127.225622,3.29933E+11,0,60014182017,1.12941E+11,1.56978E+11,6035.239756,157.1883285,179.431635,187.2682606,105.6448729,682.1384164,130.9262599,2.227769422,0.919622245,2.810422434,173.4558623,232.3209158
2,209066,2113.473851,1140.680548,1120.018702,3.46386E+11,0,61920446647,1.19121E+11,1.65345E+11,6035.239756,174.0389948,107.5031507,811.7357042,162.984623,102.6653655,438.4322013,1.024572748,2.390806757,3.968702985,817.737916,165.4066215
2,209066,2003.136895,902.8931486,1121.572651,3.29768E+11,1,59147254677,1.13359E+11,1.57262E+11,6035.239756,151.9875769,279.7993261,638.8555144,6.678753333,941.7037385,38.28557166,2.199186565,2.882821086,2.712647771,579.7720133,12.53978544
2,209066,1994.748692,1193.705524,1238.473236,3.42093E+11,1,61524829675,1.17329E+11,1.63239E+11,6035.239756,171.462744,198.7232184,152.2639357,18.31005093,972.0969771,192.3981398,2.172986894,1.088198162,1.47880895,660.0318344,165.237639
2,209066,1980.627136,932.2696665,1172.069163,3.37544E+11,0,61615184951,1.15372E+11,1.60557E+11,6035.239756,169.0594968,114.528614,526.0646016,55.1154993,436.49746,427.4116962,2.566076765,0.662910783,3.93888744,278.8944841,296.4721964
2,209066,1971.25769,907.6232519,1185.187479,3.31068E+11,0,60104399010,1.13308E+11,1.57655E+11,6035.239756,159.1020022,150.7923039,553.7239042,164.8690347,236.7063243,192.794317,2.643063429,1.598561942,2.703550434,166.6455969,185.8391168
2,209066,2010.251467,901.2128937,1315.634928,3.36046E+11,1,61218766668,1.15239E+11,1.59588E+11,6035.239756,164.0749845,80.68087968,928.1136599,171.291659,658.241979,301.1144445,2.64844279,0.647962516,4.804267977,260.6585023,347.3566378
2,209066,2012.819916,1076.422585,1232.837614,3.32432E+11,0,60165702243,1.13715E+11,1.58552E+11,6035.239756,161.6223355,265.1660513,710.5720057,35.49347539,203.7713462,458.9774457,2.085375451,2.078559017,3.815058248,195.4251796,46.09204374
2,209066,1985.15443,1005.819275,1287.92448,3.46357E+11,0,63338506880,1.18312E+11,1.64707E+11,6035.239756,179.468738,113.7779171,144.0750762,47.91471149,677.1970558,118.2948808,2.951583509,1.165713124,1.366766894,696.787442,362.3324363
2,209066,1990.507189,919.2929026,1275.148272,3.31908E+11,1,59873385470,1.13725E+11,1.5831E+11,6035.239756,159.1321449,188.9535664,906.7151437,114.6507916,558.4465678,150.8231553,2.746269116,1.601383607,3.610730377,304.1913178,22.08645848
2,209066,1985.424624,1008.2033,1254.133704,3.28857E+11,0,59186485664,1.13002E+11,1.56668E+11,6035.239756,150.8828993,146.0262687,33.62513177,15.7678238,460.9320794,349.5082407,1.759091442,2.470072992,2.386749562,584.9996109,135.9240994
2,209066,2019.649234,867.9257967,1277.802744,3.3593E+11,0,61463891486,1.14931E+11,1.59535E+11,6035.239756,166.1521264,23.12054303,634.6671967,48.38784889,467.4057668,101.480246,2.801684588,0.507887148,2.453432445,100.4260326,353.2914928
2,209066,2007.377435,1079.915992,1183.294953,3.39093E+11,1,62017583866,1.15724E+11,1.61351E+11,6035.239756,172.2361385,100.3699264,91.35728929,9.965404053,722.4567388,223.1133216,1.045463919,0.3104918,1.48922457,343.9032244,296.3349141
2,209066,2111.34232,1182.341048,1122.529676,3.43263E+11,1,60725702369,1.18544E+11,1.63993E+11,6035.239756,166.5868801,41.67032947,896.4216849,48.25058867,97.18180815,239.681968,0.706957131,1.402452681,3.431948785,825.2845454,23.50426989
2,209066,2069.693007,1093.232286,1131.042529,3.42719E+11,0,61154957403,1.1826E+11,1.63304E+11,6035.239756,166.6866686,164.7572837,764.9966699,92.37402281,142.9487589,385.142238,0.584409849,0.735582135,3.592140547,763.0067991,250.0231357
2,209066,2026.656334,881.69644,1285.738822,3.3487E+11,0,60703152043,1.15882E+11,1.58285E+11,6035.239756,152.2935776,211.7721606,234.3097141,78.49508352,274.8945722,309.2362408,2.594072299,1.016654873,4.639017773,716.7305002,485.9193143
2,209066,2009.375466,1028.574171,1160.399006,3.45595E+11,1,63472047891,1.18057E+11,1.64066E+11,6035.239756,178.632364,43.41253437,354.777786,262.6479152,922.4646025,147.7718812,1.589646631,0.606590379,0.769626628,622.3671315,405.9022175
2,209066,1975.109279,1066.548113,1324.95322,3.40157E+11,3,60656505580,1.18568E+11,1.60933E+11,6035.239756,151.8291072,276.5667454,347.4054587,153.4913496,963.7117218,341.0852392,1.431829664,2.528830898,4.386230135,974.0921834,482.6794187
2,209066,2004.916782,1009.032641,1394.159882,3.36127E+11,1,59689372000,1.16409E+11,1.60028E+11,6035.239756,153.3906016,127.1205678,26.4780891,163.6576123,552.1455656,24.65914494,2.055315285,0.629643445,3.359288732,852.7394094,244.7378658
2,209066,2004.452806,1126.004106,1186.82244,3.33274E+11,0,59964545408,1.14327E+11,1.58983E+11,6035.239756,159.8847018,158.9877911,778.1655477,186.5939075,56.77736923,28.52954743,1.649177422,1.228864332,4.335828116,426.4545755,12.10351825
2,209066,1994.218095,855.6845281,1142.679105,3.49955E+11,3,63196402648,1.20946E+11,1.65813E+11,6035.239756,173.7524056,158.857704,923.091663,266.6393664,888.3902255,174.4882851,1.400794611,1.291733292,2.30930177,854.2250126,482.4469683
2,209066,1980.754242,863.9062033,1152.831884,3.31532E+11,0,60748422687,1.13764E+11,1.5702E+11,6035.239756,156.9525805,204.0764774,360.3843353,179.6503552,404.0905959,327.7168634,2.841500948,0.9292557,2.573572499,215.6972814,411.3549286
2,209066,1978.099055,933.4308131,1245.801234,3.40348E+11,0,62388674598,1.1559E+11,1.6237E+11,6035.239756,177.5898034,189.2743133,852.5241314,263.5910571,467.537019,239.549297,1.005722262,0.668662703,2.775851197,322.2899577,135.2460662
2,209066,2008.244531,979.2456905,1180.567384,3.38719E+11,0,61441473713,1.15651E+11,1.61627E+11,6035.239756,171.397526,284.9234705,70.42423657,161.7950059,434.6449357,483.9213859,1.586758826,2.533257461,0.600654691,437.4744892,93.87255602
2,209066,2027.440021,1246.36119,1204.768547,3.40017E+11,1,61610123337,1.16231E+11,1.62176E+11,6035.239756,171.9069214,99.10582735,68.26432742,87.34374386,979.3499906,116.3114913,1.993711444,1.210713769,4.896296834,503.6523404,173.9724411
2,209066,2009.470617,1054.233597,1314.459916,3.38432E+11,0,62009793607,1.14895E+11,1.61528E+11,6035.239756,175.7918826,249.4999069,807.7693778,53.7762454,307.3274613,425.8869358,0.428671844,1.146107332,1.782331316,120.102956,76.57454751
2,209066,2000.624813,1011.474494,1303.027938,3.38216E+11,0,59912440245,1.16845E+11,1.61459E+11,6035.239756,159.4530463,283.1874058,130.2581112,12.79425543,583.4883223,321.2793098,1.437564933,0.929659041,1.40679822,795.4527173,44.38449505
2,209066,2040.721919,934.4370305,1426.437747,3.30503E+11,1,60400969417,1.13353E+11,1.56749E+11,6035.239756,155.9184493,40.20407691,936.4425401,263.96272,585.1680008,429.1255546,2.819096558,1.070263108,2.236011945,57.77827702,354.9229202
2,209066,2122.639496,1187.350084,1201.34794,3.39442E+11,1,62911486582,1.16034E+11,1.60497E+11,6035.239756,171.2400717,264.0395805,25.67972192,70.11081672,839.7311937,227.019785,2.057170295,0.429670187,1.275525199,97.50795603,498.6870396
2,209066,2145.196037,1069.277387,1138.956159,3.50779E+11,2,62214003127,1.2097E+11,1.67595E+11,6035.239756,176.4681725,109.3753732,779.7405749,156.1940739,173.5063076,387.1359335,0.958536247,1.730142688,3.29074142,986.1045929,140.8635947
2,209066,2007.126011,904.2192352,1151.134392,3.38814E+11,0,62614240710,1.14571E+11,1.61628E+11,6035.239756,179.2637246,96.52873676,245.7019751,32.73146312,345.5199776,324.5341218,2.231577368,0.493811737,2.589883794,5.182762907,146.1373597
2,209066,1973.800164,1043.967705,1225.487796,3.32925E+11,0,60240167501,1.13896E+11,1.58788E+11,6035.239756,162.1918702,97.17407639,686.044855,231.4141047,108.7319259,46.81088113,1.559029066,2.30089862,0.790815015,230.2760031,32.17783106
2,209066,1978.81148,857.2216762,1157.827215,3.41283E+11,1,61230160244,1.17104E+11,1.62949E+11,6035.239756,170.1093481,229.0983675,778.8709145,281.9155835,744.7582481,176.2494674,2.338018653,2.764273855,3.401826915,631.3979439,28.11333018
2,209066,1989.493219,1110.558126,1223.48626,3.35143E+11,0,60712531461,1.14574E+11,1.59856E+11,6035.239756,165.8508074,68.26678524,747.1340973,104.1231506,59.47361718,298.9626096,0.731960855,2.232022145,1.568404017,254.6804879,101.2821917
2,209066,2026.889745,859.0843828,1193.395832,3.38464E+11,0,60391092265,1.1672E+11,1.61353E+11,6035.239756,161.7175599,62.07294618,301.8241077,199.461691,256.4206181,315.498323,1.008857654,1.369848945,0.888290394,713.3885445,179.2546021
2,209066,1998.310826,865.1222886,1163.941386,3.33691E+11,0,60256875429,1.14951E+11,1.58484E+11,6035.239756,155.8899287,260.0294124,440.415445,51.69492434,306.0718694,140.5114653,1.044674947,1.072399512,4.390241431,577.3564171,337.3638237
2,209066,2015.489914,1054.200696,1151.988688,3.32687E+11,1,59662690469,1.14724E+11,1.583E+11,6035.239756,153.0163228,99.47910899,895.8698882,136.0658212,279.5437338,41.29673764,0.521773019,2.222083643,2.9052823,651.150956,249.1612774
2,209066,1976.756311,1032.502682,1197.279655,3.3832E+11,0,61016048083,1.1597E+11,1.61335E+11,6035.239756,167.4124667,98.65813163,876.3427649,32.8496828,319.0711914,214.5367266,1.866288391,0.366825597,1.424871691,476.8341309,172.3897228
2,209066,1975.787177,959.1239685,1177.644809,3.42277E+11,0,62756296205,1.16316E+11,1.63205E+11,6035.239756,179.1768138,90.64843198,823.4160525,197.9098372,402.9026868,341.3925753,2.716286968,2.842002969,0.803703675,459.4985533,201.278776
2,209066,2091.374611,944.7835862,1190.842128,3.3372E+11,1,60702877459,1.14206E+11,1.58811E+11,6035.239756,162.9569752,291.0769267,500.7874594,20.67149163,870.960682,202.5720413,2.446683629,2.998594404,4.941882563,170.8034527,254.7986571
2,209066,1982.838827,893.004185,1198.704715,3.28055E+11,0,59761535284,1.1231E+11,1.55983E+11,6035.239756,154.0599521,238.460443,582.7576139,270.6279359,351.6253252,123.8821026,1.19232579,1.858991313,4.90376484,156.881198,237.1275904
2,209066,1971.14299,1008.620164,1272.763814,3.35661E+11,0,61102539754,1.14384E+11,1.60174E+11,6035.239756,169.4145865,22.24087003,600.235638,142.0691473,69.22456054,28.74716989,1.902993569,2.127020348,1.445260104,3.741519836,43.4664432
2,209066,1996.785346,969.9600207,1364.778991,3.48429E+11,2,62472490189,1.20988E+11,1.64969E+11,6035.239756,167.7006629,86.29635767,207.898847,173.1238157,598.4035549,429.6944977,1.305128626,1.772278417,0.777177376,917.3319744,497.0471603
2,209066,1972.004412,898.5274546,1138.71863,3.35404E+11,0,60774011198,1.15001E+11,1.59629E+11,6035.239756,163.3678456,77.01958695,198.4527926,256.8230006,489.4775762,269.3194807,0.411114624,2.556993065,0.675379603,403.7747029,245.7309964
2,209066,1990.522667,872.1459553,1123.784897,3.38222E+11,0,61938066134,1.15211E+11,1.61073E+11,6035.239756,172.8020987,90.3185723,315.8342846,197.01531,505.7545295,151.5304997,1.249160133,1.615626645,3.351028468,235.3732808,241.9432651
2,209066,1994.076697,1035.24921,1183.145801,3.33227E+11,1,59618723463,1.14762E+11,1.58847E+11,6035.239756,155.4526468,148.2500647,278.1366498,34.27843281,710.9389937,436.6750746,2.110928537,2.726648285,1.615240506,646.0548189,134.6288574
2,209066,2046.798509,908.3027937,1161.164533,3.47064E+11,1,63965022712,1.18667E+11,1.64432E+11,6035.239756,179.4586764,46.84118558,691.0412633,174.7357483,981.7259376,40.5106193,0.976090405,2.6687147,0.609377486,637.6079228,476.4772774
2,209066,2036.167498,986.485005,1148.403919,3.37928E+11,0,60882013349,1.16381E+11,1.60665E+11,6035.239756,162.3422036,225.1235058,479.8048764,94.44637286,97.50938965,417.7153412,2.529872269,2.647334888,2.389945999,602.3659903,316.7307298
2,209066,1997.992254,876.3642315,1222.397461,3.36484E+11,0,61404202689,1.15057E+11,1.60023E+11,6035.239756,167.3702758,191.6101225,677.4603115,201.799831,480.4048227,120.0477629,2.60824645,1.699979846,3.138016975,196.6220491,294.8058422
2,209066,2151.125917,857.7115724,1352.13261,3.45721E+11,2,61497766652,1.19705E+11,1.64518E+11,6035.239756,167.1301086,268.2628178,143.1006323,210.1676341,32.18072949,239.5940947,1.549599461,2.308748228,1.541851358,891.9814679,324.3608468
2,209066,1987.760164,1032.462179,1325.424528,3.38791E+11,0,62470914497,1.16099E+11,1.60222E+11,6035.239756,168.2552214,87.14911268,709.133089,4.590182117,167.3441065,228.0691497,1.948479087,2.231383718,1.931382404,194.3837698,491.8101711
2,209066,2036.769079,870.1341852,1322.206736,3.44507E+11,2,63819560444,1.17508E+11,1.63179E+11,6035.239756,178.6642903,91.116876,959.8286228,3.201475178,813.9341208,118.736295,1.309581376,1.563914653,1.085960222,440.289769,476.3928027
2,209066,2004.033651,883.4319264,1272.816176,3.32386E+11,0,59381227753,1.14717E+11,1.58288E+11,6035.239756,151.4418376,171.1563338,171.2582036,37.89975786,391.0261893,136.1545341,1.077407933,0.59263666,4.806212675,752.0469254,206.2609111
2,209066,2040.988479,1079.359739,1145.312718,3.3785E+11,1,61677044426,1.16097E+11,1.60076E+11,6035.239756,164.4487427,64.09122535,257.4745973,255.4875377,922.4570105,237.715741,1.724424883,2.258325271,2.827890754,423.8299591,427.728986
2,209066,2029.932494,959.9073152,1170.093522,3.39626E+11,0,62958649625,1.15287E+11,1.6138E+11,6035.239756,177.1929184,299.9674936,3.6336239,21.08599598,448.3189863,55.39317182,1.459673871,2.749213824,2.425063659,60.98970181,354.8960191
2,209066,1985.060344,922.7922732,1259.960702,3.32876E+11,0,60559905043,1.14769E+11,1.57547E+11,6035.239756,153.5466762,231.3562885,161.1572845,35.03735535,468.3606725,221.2406256,0.438365297,0.480395385,3.756702967,568.676017,443.7297266
2,209066,1997.681492,932.3122485,1126.999895,3.38967E+11,0,61914940916,1.15243E+11,1.61809E+11,6035.239756,175.2295561,256.8622935,428.4877881,132.1208315,70.94678439,269.4909861,0.5320046,1.493504295,1.355872415,326.749018,58.78607332
2,209066,2184.311306,889.3205942,1384.292131,3.4381E+11,2,60599008618,1.19538E+11,1.63673E+11,6035.239756,160.4061934,196.9158039,204.8926979,30.51886019,30.43202483,225.3382454,2.69327788,2.811692178,4.242506043,970.5936795,305.4128613
2,209066,1985.390709,1144.066488,1236.520675,3.37539E+11,1,60832962866,1.15714E+11,1.60992E+11,6035.239756,166.3285419,117.1636551,958.7736795,23.04945944,203.9303103,151.8889561,2.193218076,2.600198643,4.124283794,450.660303,151.1282494
2,209066,2105.182715,906.4232262,1266.76371,3.27469E+11,1,59785283769,1.12094E+11,1.5559E+11,6035.239756,153.248055,222.315785,592.6043097,80.35150959,774.6638003,337.173251,0.985184708,2.542258211,4.9767013,34.78997983,278.1733229
2,209066,1994.828639,870.9318092,1183.906572,3.44013E+11,2,62887516181,1.17063E+11,1.64062E+11,6035.239756,179.9698595,162.5850137,940.7192437,254.0045785,851.3469938,86.56856909,0.276293772,1.742147311,3.110903755,560.3088343,203.7781687
2,209066,1992.196048,924.2189614,1260.701659,3.3303E+11,0,59821273912,1.14661E+11,1.58547E+11,6035.239756,155.4699364,210.0478905,41.19856715,142.3769368,387.1740648,32.91624229,0.373149972,1.674448143,4.006378729,614.2231873,223.6878072
