bomCost,AverageAngleError,MinBusVoltage,ixx,MaxTemperature,MaxGyroCurrent,MinBatteryCharge,CtrlDGain,CtrlPGain,GyroSize,PV_Panels,BattCap,MaxBusVoltage,MaxAngularError
235066.0,0.00880432465659,4.65322010273,1.52392718774,0,0.0890389389578,100,0.595252078217,1.87731254544,2.33735269634,3,158.996458736,27.0297957504,0.153766233876
235066.0,0.00279108976809,4.87703659817,1.19454481388,0,0.0737878322081,100,0.448871103963,1.16638010926,4.78708426213,3,484.236627788,27.0297968792,0.0783557970011
235066.0,0.00549440473951,4.860422427,1.90403528902,0,0.338865779644,100,2.53518622434,1.07181993782,4.35745128546,3,450.689985356,27.0297961779,0.188930626486
235066.0,0.0044360214309,4.73428342665,0.971278027579,0,0.0354640885082,100,1.27080629956,1.49060407079,0.290139711492,3,279.178986471,27.0297961552,0.107733772351
235066.0,0.00195116867005,4.83468014486,1.96855449344,0,0.120352748716,100,0.461300837219,0.929673782668,3.56840544593,3,419.529580388,27.029796619,0.0671879131163
235066.0,0.0153845129738,4.59238588032,1.08741192648,0,0.163588945437,100,2.15812924943,2.67224102261,2.09938674768,3,69.9063141818,27.0297969959,0.37647273769
235066.0,0.00386037718784,4.68603967464,1.0174002189,0,0.0971335167929,100,1.83468689312,0.791169761516,4.15921625797,3,199.512522833,27.029796098,0.116305400709
235066.0,0.0125636515189,4.80831994721,1.11660892442,0,0.242400455468,100,2.78221987266,2.16097864447,4.01524670606,3,383.736762081,27.0297959473,0.303637338119
235066.0,0.00358545385555,4.82457572879,0.966338682579,0,0.0751211912528,100,1.69097835162,0.781213914526,3.70684130074,3,400.542404068,27.029796464,0.098805389504
235066.0,0.00745531299007,4.71125400699,1.61210271521,0,0.322973693208,100,2.69386965051,1.48220716414,3.17746213747,3,236.383687309,27.0297958107,0.232889436614
235066.0,0.00458324917839,4.69399378803,1.34553394579,0,0.0855161225356,100,1.50976696642,1.46844839061,1.74721828458,3,219.644393127,27.029796432,0.113520109067
235066.0,0.004703450916,4.67765491926,1.63124497039,0,0.0918530344979,100,0.554785613762,0.501397104271,1.25501517904,3,189.196354137,27.0297971802,0.116508025793
235066.0,0.0193727584701,4.820654282,0.839331556352,0,0.106962442893,100,0.226978492666,2.94669158563,2.41940606634,3,401.391931015,27.0297955072,0.346517625728
235066.0,0.00757576523319,4.6324577724,1.75442356825,0,0.0909772247862,100,0.486947870015,1.73243847294,4.30086436844,3,127.835313228,27.0297960698,0.131044046447
235066.0,0.00759948924241,4.64870064631,0.880155064495,0,0.05254186245,100,0.419654497535,1.71783638642,0.312603265988,3,150.924614655,27.0297966814,0.130843365038
235066.0,0.00789853226692,4.60524928609,1.02509757956,0,0.0506676553333,100,1.06390584891,0.173289407532,2.12924225257,3,81.027099055,27.0297961262,0.158555897864
235066.0,0.00963666785758,4.69287539863,1.5676142116,0,0.279307439818,100,2.60338569206,0.337533763973,1.74941937461,3,199.313088364,27.0297964367,0.237838168107
235066.0,0.0085907214309,4.663676224,1.66864143392,0,0.271504398992,100,2.34496982643,1.75293001145,3.70943197073,3,171.738719326,27.0297967222,0.215524791745
235066.0,0.0108710539572,4.80011781918,1.71465692115,0,0.108989051276,100,1.36237689637,2.19513545866,0.797913020456,3,377.85314679,27.0297961539,0.249153053282
235066.0,0.00694102421854,4.61931385715,1.91038271936,0,0.427023245285,100,2.91822873157,1.23282440209,2.50047830296,3,98.9729226118,27.029795643,0.237858362779
235066.0,0.0141265996425,4.73511474113,1.69842629819,0,0.209860020567,100,1.93483531099,2.55354780091,1.92274664984,3,281.657586061,27.0297967497,0.343706541591
235066.0,0.00443896799639,4.88690699686,1.55229070127,0,0.223319629664,100,2.24681378905,1.01023840227,2.2985177411,3,491.317688173,27.0297963819,0.156099457086
235066.0,0.00904081787248,4.87224475093,1.50326830791,0,0.299780249764,100,2.77432897708,0.457969707399,2.42164051234,3,455.999534998,27.0297964081,0.252676642603
235066.0,0.009668238428,4.71075286174,1.62231331064,0,0.0993782147154,100,0.847611728067,2.00223471357,3.97732130385,3,244.482589092,27.0297951232,0.189035056022
235066.0,0.00569984147071,4.66428943676,1.36981233799,0,0.047023854626,100,1.09127638203,1.61424703122,2.32717351432,3,177.784017816,27.02979515,0.123863543187
235066.0,0.00521020360536,4.71188594344,1.0146633708,0,0.0901235485876,100,0.194885114632,1.3764820075,3.05564351156,3,240.535338337,27.0297969186,0.121791892301
235066.0,0.0103282026598,4.7986228505,1.01141180855,0,0.20018905519,100,2.63698231801,1.89860431959,1.26214304382,3,367.709557558,27.0297957352,0.260885943568
235066.0,0.0116384300103,4.74435504205,1.92812329981,0,0.148342382423,100,0.496655944439,2.16404807424,2.54160450588,3,291.24745801,27.0297966245,0.205477807099
235066.0,0.00980830861841,4.63758041177,1.57030370512,0,0.100866920437,100,1.16960032594,2.05864597062,3.07791537811,3,138.722941582,27.0297962198,0.213974664909
235066.0,0.0103309852783,4.62225540334,1.0531251391,0,0.0788492477402,100,0.262162299835,1.99153598504,3.73990454391,3,111.241612273,27.0297961711,0.178671093087
235066.0,0.0131379450082,4.58854891153,1.08027176527,0,0.153477490511,100,2.10887484103,2.41117840557,4.00733802905,3,64.3999757525,27.0297950674,0.323354663744
235066.0,0.0158476438879,4.66802285219,1.42674293838,0,0.142136369573,100,0.826856894059,2.65245862529,1.07402375664,3,180.879897987,27.0297970528,0.315165196165
235066.0,0.00308116746457,4.69740872492,1.36099470877,0,0.0256492166962,100,0.982372080327,0.671966285547,3.43698421799,3,220.367344487,27.0297961737,0.0647575195479
235066.0,0.00554173626515,4.86793209664,0.944618960498,0,0.0705833375761,100,1.68492880042,0.549732036771,0.839601837058,3,460.220274741,27.0297975111,0.110794833973
235066.0,0.0133943687252,4.67192338193,1.9442377775,0,0.240358007298,100,1.94234223704,2.46503878953,1.37754211575,3,188.493835681,27.0297949057,0.326833198591
235066.0,0.00363159188021,4.83627601739,1.3719881087,0,0.13949254341,100,0.105561706265,1.13611085016,1.42283154962,3,419.764583203,27.0297967035,0.119859610235
235066.0,0.00781256574167,4.71674776792,1.31818036666,0,0.165939184991,100,2.14064018545,0.416228981862,0.751790838668,3,237.012291444,27.0297946862,0.175459555516
235066.0,0.00808947561563,4.64722573763,1.59197266508,0,0.175609081811,100,2.01425347283,0.34664736066,3.74787511052,3,138.036377654,27.0297960698,0.163266755787
235066.0,0.00957944115049,4.76942404691,1.56255589337,0,0.090610090992,100,1.40532065981,2.06421149789,1.70062371396,3,332.256100835,27.0297956921,0.225299886147
235066.0,0.016864617833,4.87625496598,1.75654252423,0,0.307115987446,100,2.35707178473,2.82080127355,4.53230251557,3,494.644705677,27.029796496,0.414046009242
235066.0,0.000465065417884,4.6630344954,1.97822086386,0,0.0296991826894,100,1.12517334261,1.02299126032,1.88171377809,3,174.253238079,27.0297965764,0.0161798697505
235066.0,0.0131883215071,4.66133133603,1.84444219901,0,0.141433915173,100,1.47235281263,2.4543879396,3.84179292514,3,173.808112939,27.029796239,0.304300590772
235066.0,0.00536643618336,4.59669769284,1.14557084919,0,0.0854747034308,100,0.400370097413,0.4521959854,2.00594701999,3,70.8504643694,27.0297968856,0.132805271876
235066.0,0.0159822716015,4.82801807916,1.20175558051,0,0.276014391439,100,2.84219430831,2.61403822674,2.74050883592,3,416.232055626,27.0297964123,0.394677003318
235066.0,0.00599393400638,4.65692618893,1.81599350259,0,0.352244668765,100,2.6766977854,1.06147077382,2.59178572082,3,154.131481114,27.0297967257,0.207304806049
235066.0,0.0097692580864,4.73584677184,1.48579521408,0,0.236977886896,100,2.30160018383,1.92977129824,1.74469812182,3,278.256299348,27.0297965584,0.23781360456
235066.0,0.00916856560321,4.67195332694,1.00753228406,0,0.0751733040085,100,1.55801898123,2.01520996246,2.91615174191,3,189.055260848,27.0297985244,0.222274586585
235066.0,0.0024860654346,4.62424262872,1.98277755366,0,0.14492294157,100,0.365134006069,1.07710398881,4.07197932933,3,113.920226486,27.029795777,0.0839854209708
235066.0,0.00673300752324,4.63023695612,1.35656361112,0,0.292452791099,100,2.84644273289,1.28075285415,3.09025625187,3,115.765204734,27.0297957032,0.233593599076
235066.0,0.00291719735358,4.62341839248,1.96615447719,0,0.139518917367,100,0.370392958017,1.15769002702,1.10374633243,3,112.908101922,27.0297963834,0.0877879758954
235066.0,0.0042655020335,4.79333332524,1.08807013513,0,0.0373714355431,100,1.33347906835,0.598694667248,4.83763457148,3,355.357024273,27.0297965216,0.0733382605282
235066.0,0.0166627458359,4.62761375482,1.02080504912,0,0.168293369201,100,2.27172475318,2.80878281113,3.91471047754,3,122.1513553,27.029796168,0.407990389322
235066.0,0.00136159502566,4.86081398404,0.888832654546,0,0.00951010084912,100,0.920272498723,0.848739905527,2.71308038702,3,461.277614555,27.029795647,0.0329465071887
235066.0,0.0172454811395,4.80296599736,1.094549047,0,0.13019043112,100,1.86204728337,2.93089457529,2.54225547403,3,383.2134592,27.0297965138,0.414135425708
235066.0,0.00587155012304,4.66329451779,1.67203649731,0,0.0841937669578,100,1.48229615106,0.454408951137,0.825309860263,3,165.55761911,27.0297960049,0.100600983881
235066.0,0.00268881360389,4.87035414241,1.09595182569,0,0.0200749013756,100,0.83130838794,1.26161540449,0.789399425009,3,478.500644123,27.0297961937,0.0464023249157
235066.0,0.0151475845334,4.78548479211,0.809866098672,0,0.0789783945325,100,0.723509476642,2.5654576366,4.4888957522,3,353.303244287,27.0297963485,0.293561566505
235066.0,0.00416804368718,4.62404154196,1.40935001526,0,0.149844031364,100,1.89170605465,1.28793825197,2.74491872426,3,113.960602169,27.0297965406,0.125424847366
235066.0,0.0106866599213,4.60319540917,1.04241118642,0,0.0952328686315,100,1.68874526222,2.17786180139,1.65421595169,3,87.5416846356,27.0297962363,0.259704800342
235066.0,0.00948293666749,4.83876615942,1.49197938533,0,0.0858675410241,100,1.13398413981,2.01857474312,0.242856788532,3,434.870825615,27.02979693,0.205244309686
235066.0,0.012077636496,4.79972785145,1.33780021926,0,0.10782565118,100,0.398666919993,2.19715459172,1.65401318879,3,371.905596553,27.029796637,0.207708261893
235066.0,0.0127461713785,4.62100415374,1.89438346635,0,0.141210641286,100,1.44077020906,2.40334726774,0.898081861334,3,114.032249395,27.0297957491,0.293191242559
235066.0,0.0137009414661,4.63004353074,1.78429171628,0,0.152932234704,100,0.902139240541,2.43559447864,3.95893654661,3,126.054662845,27.029796761,0.275971901548
235066.0,0.00551193972577,4.83718401917,0.905135105669,0,0.0412762855098,100,1.43481985905,0.482543242937,2.60050208538,3,416.360607805,27.0297964623,0.0947120279603
235066.0,0.0101010669351,4.84065026327,1.79494765911,0,0.197411766385,100,2.03214184972,0.118034467179,3.64711027421,3,411.436717422,27.0297948349,0.178061749964
235066.0,0.0129568668754,4.66269974779,1.05146573927,0,0.247172192389,100,2.93548131124,2.16577559834,3.62246541816,3,168.482033699,27.029795932,0.316936359256
235066.0,0.00805526443374,4.67639940713,1.59589826412,0,0.31857921074,100,2.68241531196,1.56977676556,3.64523406124,3,186.696668442,27.0297963937,0.238820533708
235066.0,0.0118737775143,4.83044483911,1.92313989399,0,0.421689036303,100,2.97481438958,0.183282775976,3.933891214,3,390.889018442,27.0297961495,0.292919773048
235066.0,0.00315052395777,4.58809346965,1.03202769736,0,0.10534261282,100,0.112856111192,1.00636313822,2.20157944037,3,58.7845755514,27.0297967072,0.111797543793
235066.0,0.0127158698567,4.63590871195,1.95539836892,0,0.211655569803,100,1.81484080637,2.40218952333,3.18066765697,3,135.842036652,27.0297962021,0.3089363643
235066.0,0.00283869066354,4.69739425551,1.07493014346,0,0.0839064305782,100,1.68722951546,0.885044932472,1.77170695768,3,217.901837972,27.029796419,0.092656060611
235066.0,0.00696757668513,4.75804002157,1.19417104749,0,0.178763289923,100,2.25037387591,1.55913901262,4.18981563942,3,308.371916451,27.0297961634,0.188700334564
235066.0,0.0044707565037,4.77895239133,0.99905608595,0,0.144205050761,100,2.2423240138,1.10750144637,3.62212950603,3,333.873963645,27.0297964345,0.150419962961
235066.0,0.0123420629009,4.74394928369,1.89372068925,0,0.149347360087,100,0.839120064035,2.28272834688,0.472423989572,3,292.770028785,27.0297958974,0.243845098106
235066.0,0.00460164650314,4.84523031847,1.38111198399,0,0.0459774645323,100,0.67462325727,1.4424830246,2.41092020382,3,440.20974347,27.0297966204,0.0796299861631
235066.0,0.00106243566844,4.66415536802,0.952843092408,0,0.0165898322257,100,1.14180742312,1.10101598382,1.89151916509,3,176.328568985,27.0297961526,0.0258752784335
235066.0,0.00244256121203,4.65785500593,0.981603071325,0,0.0776745318407,100,0.3131502483,0.997414969797,3.43534212351,3,162.101953457,27.0297956918,0.0861357138975
235066.0,0.0035296311089,4.60370943833,0.844302156949,0,0.0959663696791,100,1.97557265983,1.11946587911,1.68416058755,3,81.8869409953,27.0297961929,0.121040317508
235066.0,0.0180917309772,4.70330926394,1.29519704487,0,0.153053580237,100,0.359772854431,2.82908410241,3.04273716879,3,229.516959999,27.0297952588,0.329315554218
235066.0,0.0025884375333,4.8101669671,1.9585116378,0,0.163153766167,100,1.72327237171,0.971043499218,4.3537225556,3,382.247653869,27.0297961167,0.0924582462223
235066.0,0.00783021169975,4.65499522267,1.86496676814,0,0.172870264642,100,0.136397095109,1.66578255228,4.43149117516,3,158.071602532,27.0297964541,0.145013296092
235066.0,0.0173610060515,4.76986327349,0.832557992128,0,0.0940297248425,100,0.437331631235,2.7622079427,3.20253152401,3,327.905949662,27.0297972956,0.319590193947
235066.0,0.00664616605223,4.81036400845,1.41246577163,0,0.302067108289,100,2.83141634064,1.24415214064,1.01648592841,3,376.240029529,27.0297964672,0.228982275983
235066.0,0.0162220258114,4.75365592092,1.56566564621,0,0.147941929146,100,1.57585376752,2.78825533598,2.19103709987,3,309.535918504,27.0297966035,0.373969176655
235066.0,0.00802791163477,4.75321802547,1.53447159141,0,0.182591961399,100,2.08064965706,0.37292672301,3.30948895066,3,289.191316819,27.0297960229,0.170173521527
235066.0,0.00395034505406,4.68188628687,1.3951774331,0,0.0874914697447,100,0.488938528765,0.618973237888,4.10400879783,3,195.973749659,27.0297964002,0.0964364088178
235066.0,0.0088804677866,4.89822935394,1.61287697432,0,0.232883120484,100,2.30367058127,0.338929070279,0.575646795883,3,495.774727629,27.0297966033,0.200306308045
235066.0,0.000822235910261,4.73255689304,0.814408792527,0,0.00931994746124,100,0.907704972398,0.916144390169,1.24181200221,3,274.068322013,27.0297952773,0.0203192533103
235066.0,0.000673586627024,4.8211173271,1.16231972194,0,0.0106305070758,100,1.08090405886,0.944384455612,0.315650932216,3,403.173008725,27.0297968146,0.0132732380686
235066.0,0.00808592086349,4.83619102189,0.976889772795,0,0.187118825159,100,2.60938042239,1.59756183493,1.60483708289,3,420.470463022,27.02979655,0.232813956087
235066.0,0.0144251654635,4.85456004581,1.43483238236,0,0.132151480327,100,0.822634489402,2.50188002749,4.3450196925,3,457.976482273,27.029796578,0.28545395945
