PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
4,249066.0,880.943728004,1996.08707956,1126.96941727,214592157939.0,0,63649273972.1,53552814231.2,97390069735.8,6525.486389342852,,,0,100,0,100,0,38.4771581337,480.910837193,93.2402187812,297.682987068,323.184952683,323.898846003,0.390477283292,0.136870509649,970.644494188,8.30597357071,389.586422542
4,249066.0,1096.93202401,2003.60026498,1221.25675429,417794467512.0,1,66995136027.5,150725687361.0,200073644124.0,6525.486389342852,,,0,100,0,100,0,160.952722292,137.566783549,88.6018137973,110.685090058,736.963266599,356.423348833,0.930814934052,0.834969876356,393.231183564,569.078393268,31.8795288086
4,249066.0,1147.02747419,2007.88024902,1186.65970952,225380592455.0,1,62606082497.5,58918734971.0,103855774986.0,6525.486389342852,,,0,100,0,100,0,42.4018350121,106.567951033,993.312980702,20.6635449432,223.152039845,15.7491041041,0.574005068953,0.608379105378,635.454618214,605.83442338,80.8435566373
4,249066.0,865.372449086,1985.83122765,1166.65408454,187502975785.0,0,63816778940.5,40106324666.0,83579872178.1,6525.486389342852,,,0,100,0,100,0,20.9276076465,231.350410094,123.518904473,166.60244765,78.3997824268,322.595205374,0.799857147371,0.125364299428,416.087921631,297.904849647,442.775029739
4,249066.0,913.786999163,1998.88960946,1307.14880836,273859514748.0,2,63585454834.7,82949699042.5,127324360871.0,6525.486389342852,,,0,100,0,100,0,62.9066433299,442.224072483,330.878328412,99.5970302837,645.750458475,215.192106082,0.114038561911,0.145771680831,995.754971964,960.320323178,340.513576899
4,249066.0,1108.29033427,1970.14884473,1328.67817373,345714256969.0,0,63935172419.6,117882360786.0,163896723763.0,6525.486389342852,,,0,100,0,100,0,105.445753753,469.432302378,795.031697336,63.9838266128,92.584680043,175.229738565,0.76218785877,0.747658840479,341.666638984,85.6420160684,152.029096043
4,249066.0,893.362054794,1994.18628479,1155.50719453,347200575333.0,0,63996973829.7,118619566715.0,164584034789.0,6525.486389342852,,,0,100,0,100,0,105.611221085,433.011248423,95.3688466534,61.8993548546,94.3778120784,336.84440172,0.557346727542,0.267662938629,900.461478164,357.051990107,172.889485194
4,249066.0,1093.99885625,2070.83087039,1167.57657654,421106480041.0,1,67186486778.4,152964839311.0,200955153951.0,6525.486389342852,,,0,100,0,100,0,153.40755423,72.8601316716,827.175890707,12.3700596215,233.253261109,361.066786785,0.451636227634,0.955557195999,920.488432558,871.193426412,339.321919436
4,249066.0,854.083577261,2024.43707775,1222.4068396,360022471406.0,0,64657114011.0,124731748534.0,170633608861.0,6525.486389342852,,,0,100,0,100,0,113.314622532,444.229787079,498.268691759,176.93106509,451.874004895,107.603653643,0.630143629854,0.651436786475,245.507924616,20.4950643397,284.684684243
4,249066.0,860.63273508,2045.20908214,1211.65026114,357718857589.0,0,64078520379.4,123608927068.0,170031410141.0,6525.486389342852,,,0,100,0,100,0,112.613330903,189.802416224,452.11243301,211.355073253,568.748385362,143.644222494,0.22786248427,0.111168044852,357.067003606,35.4230785187,11.1892990173
4,249066.0,938.473804758,2036.45194891,1126.23972601,234134591612.0,1,62928045764.5,63253987000.4,107952558847.0,6525.486389342852,,,0,100,0,100,0,47.5311016776,451.212306778,640.716076033,246.87937257,981.369842744,452.27677626,0.34403916664,0.916541579639,671.939892876,535.572022436,192.467531587
4,249066.0,900.959243509,1991.9111981,1263.76393968,420616412131.0,0,69124914763.0,150914015354.0,200577482014.0,6525.486389342852,,,0,100,0,100,0,175.173510629,374.672888963,756.991178849,51.7596301985,482.845372191,170.383553403,0.731065785269,0.430390060231,697.683209842,264.46315829,368.169876876
4,249066.0,913.491846996,1990.23945338,1195.75131131,316349487155.0,0,63285568554.5,103704406892.0,149359511708.0,6525.486389342852,,,0,100,0,100,0,88.8988030524,273.25730877,88.8925928793,89.7607265846,364.540526932,279.459358578,0.809580892647,0.189653902423,596.73729992,503.861632974,32.9989942329
4,249066.0,933.006093898,1987.3150913,1153.02135225,183589311182.0,0,63210932204.2,38157469003.5,82220909974.1,6525.486389342852,,,0,100,0,100,0,19.1651130573,361.89552586,342.196734194,70.452626935,13.3767198407,270.146816665,0.824164252512,0.790671690323,783.941137435,267.24315242,333.967710613
4,249066.0,891.131826661,1981.42216956,1125.56889565,413051064318.0,0,66586328301.1,148832352536.0,197632383481.0,6525.486389342852,,,0,100,0,100,0,154.809123416,261.58150638,364.951313183,98.8852842951,523.199051036,314.694426716,0.152162899598,0.220804847161,443.241881436,476.449764059,107.454666584
4,249066.0,923.961742392,2024.10237509,1138.20176383,380543675407.0,0,64746457977.6,134362823344.0,181434394086.0,6525.486389342852,,,0,100,0,100,0,126.778280795,276.069363789,242.568240923,216.552034037,597.588482183,288.426436291,0.281320657044,0.985467530938,838.285332638,221.734773356,14.8859193258
