Angle,Mass,MinBatteryCharge,CtrlGain_D,Iyy,bomCost,Izz,CtrlGain_P,MaxBusVoltage,PV_Panels,CompZ,Dist_2_3,CompX,GyroSize,BattX,Dist_1_2,Dist_1_3,MinBusVoltage,GyroZ,Ixx,BattZ,GyroX,InertialTensor,MaxTemperature,MaxGyroCurrent,AverageAngleError,BattCap,MaxAngularError,Interference
163.310242078,6525.486389342852,100,0.429895936029,153480991457.0,249066.0,201544452845.0,1.84833960085,38.0279690893,4,398.014742301,1185.082934,749.403547624,8.40973376198,751.454328024,904.028657513,1973.47729653,4.84822251459,464.846728725,68663066757.2,90.1777596236,653.246772023,423688511060.0,0,0.0750445358184,0.00874256893881,359.498076146,0.151052186139,1
173.284386396,6525.486389342852,100,1.48645732878,150547445277.0,249066.0,200922031477.0,1.71103357409,38.0279698646,4,149.815453452,1205.59308524,968.061711674,6.84659167685,53.9714584243,1255.00995697,2055.18550591,4.86600737654,0.735807724395,68071089942.3,280.157315485,401.790819838,419540566696.0,0,0.0728867956303,0.0065342920485,388.280895268,0.159797966633,1
176.528470837,6525.486389342852,100,2.68088113509,150991021908.0,249066.0,201448675950.0,2.05181725109,38.0279679986,4,482.009154377,1232.02811885,331.538498852,7.94129230045,922.086703455,1114.32056946,1994.21721398,4.84694425019,185.723171452,68579762778.5,69.1373224858,422.185687802,421019460636.0,0,0.237087473133,0.0115369237908,356.664440172,0.278486828374,1
163.781387835,6525.486389342852,100,0.964728607295,150541640878.0,249066.0,199287083336.0,0.562189142314,38.0279690835,4,133.162657962,1130.57466001,520.6227895,5.00331744965,316.145533974,876.399182232,1990.61904482,4.84612755212,347.957341795,68058784268.9,194.518819745,332.135587284,417887508482.0,0,0.0287497386469,0.00409809080946,351.510932299,0.0869502347245,0
177.489314566,6525.486389342852,100,2.33066000702,154743073007.0,249066.0,205200765905.0,0.20332998504,38.0279692278,4,72.2553010774,1128.11290583,164.590662868,6.61097458221,979.778166913,1192.20349688,2091.38626129,4.87950120801,211.648477051,68757937010.6,257.507861695,852.752007605,428701775922.0,0,0.169008881572,0.0100936984837,382.394560691,0.210856227473,2
170.382289282,6525.486389342852,100,1.94188943868,149610981294.0,249066.0,199707201188.0,0.224788486952,38.0279702394,4,26.1097286183,1244.52966828,423.170146318,8.54543980728,567.744728601,901.492019879,1999.91145751,4.76816385892,52.3785397376,67833402225.0,289.332166992,79.5776734306,417151584706.0,0,0.115478104553,0.00896149174823,232.685599956,0.160838354606,0
160.619267861,6525.486389342852,100,1.7006567787,153792075114.0,249066.0,202987518756.0,1.12476019033,38.0279709501,4,127.517035245,1244.1051162,419.84305066,5.33972286435,343.052290593,857.490182354,2021.91188962,4.83107770724,148.857950429,67094138924.8,44.4953995044,874.565223765,423873732795.0,0,0.0930852768546,0.00258411092972,333.113262586,0.090138860168,1
167.013769469,6525.486389342852,100,0.722590313998,150347764353.0,249066.0,199475072324.0,0.386650151756,38.0279695716,4,461.106119548,1177.69763032,555.093959914,4.25761610302,27.3988714342,1089.94768044,1999.96488106,4.82524258192,325.764889859,68219489642.8,28.6435897326,237.852290202,418042326319.0,0,0.044068083496,0.00547692385748,320.453085238,0.131675115261,0
168.308993439,6525.486389342852,100,1.07665484717,154641905006.0,249066.0,203770386410.0,0.603903707515,38.0279691746,4,253.105472174,1211.8333793,525.116407106,7.87883687445,352.563759829,867.575316527,1992.50430378,4.83402596969,341.947183815,68440336178.2,273.415907048,810.213848098,426852627594.0,0,0.0284628248117,0.00384073426944,335.090335911,0.0739749126176,0
166.189698387,6525.486389342852,100,0.860841263644,156884388561.0,249066.0,205592890144.0,1.46548004114,38.0279684382,4,132.604033848,1151.41719593,384.917223768,4.21513930716,737.498801133,930.109212067,2072.51785524,4.70015103395,391.064246153,68498404604.7,267.842259489,974.517579052,430975683310.0,0,0.035383197821,0.00457423316048,147.897604716,0.0848387481826,2
152.709010791,6525.486389342852,100,1.20757161614,146766531141.0,249066.0,195484132389.0,0.890988403099,38.0279668753,4,158.170136148,1197.0883013,163.767512531,3.78352361881,506.137555927,916.573153287,1976.24893089,4.8309366533,7.54728528149,66355973772.8,177.895721369,119.353622148,408606637303.0,0,0.0256329453097,0.00144447025245,334.047033675,0.0320607860043,0
158.418239298,6525.486389342852,100,0.594499536459,151776730900.0,249066.0,200403908689.0,1.22402083681,38.027969408,4,70.7573100798,1223.44400351,136.743578001,2.54269134258,251.261996317,857.772096487,2057.04523665,4.81036573459,281.705103047,67313734235.7,58.1675770701,689.948905402,419494373825.0,0,0.0514556107752,0.00291651779947,306.002312571,0.0632256187563,0
156.385484541,6525.486389342852,100,1.70056628627,149871933711.0,249066.0,197702195352.0,2.90194700524,38.0279696972,4,88.3602131055,1269.64786706,839.32568041,7.64175200468,861.55972408,850.821962982,2057.80318224,4.72609260845,413.952893048,67795673098.3,118.421151134,341.68791695,415369802161.0,0,0.11483241269,0.0171469019093,187.948803672,0.401461947231,1
168.960691551,6525.486389342852,100,2.33272049042,153510359337.0,249066.0,202522253167.0,2.57917457735,38.0279687747,4,324.9669241,1239.8678719,568.054288749,6.05738519497,235.196900252,941.787547801,1974.09032415,4.68043534584,384.502332655,68669620621.8,93.2996106613,680.251182854,424702233125.0,0,0.197046447421,0.014810203288,116.087401784,0.365807141385,0
178.180370861,6525.486389342852,100,1.73815605358,151161187859.0,249066.0,201214485167.0,2.79640228654,38.0279669505,4,434.154456336,1268.02821561,935.177271993,1.53896534194,952.30424579,869.092983727,2053.92680344,4.73675531557,332.573592405,69291326604.5,253.7956996,362.991426319,421666999630.0,0,0.121223489925,0.0161048646616,203.827878053,0.382584444034,2
154.921114251,6525.486389342852,100,0.544596356438,151213576474.0,249066.0,199604989549.0,0.802694698746,38.0279698222,4,90.5180401662,1128.04604796,359.109591421,0.79303411577,722.869472915,925.722895875,2007.308324,4.73091331013,269.376133146,67011831067.9,136.795773078,700.278889835,417830397091.0,0,0.0618192031006,0.00249171297417,189.594042691,0.0682205975861,0
162.989779732,6525.486389342852,100,0.758251813825,152261903524.0,249066.0,201022346913.0,1.63352176637,38.0279695241,4,443.607671664,1248.17710191,167.240878478,7.55637492647,85.4831690978,874.67361647,2027.70947663,4.87279537663,322.875845002,67913438926.0,254.214925486,632.138230221,421197689363.0,0,0.0475715364613,0.00629169172832,395.671295505,0.113187187126,0
157.575831926,6525.486389342852,100,2.70044771089,153084399603.0,249066.0,201823136399.0,0.448987355422,38.0279689771,4,78.1112278142,1213.75487731,186.444358381,2.24069052846,379.158788064,883.087996723,2082.65450282,4.69391769367,220.664528619,67070820464.0,220.257485411,846.920197876,421978356466.0,0,0.217016631677,0.00893170307464,121.109952135,0.243868262914,1
163.945042448,6525.486389342852,100,1.68074533087,150634683550.0,249066.0,199692467969.0,0.246043573644,38.0280042804,4,189.951979331,1135.36276986,84.2602789806,4.29851841629,536.286733072,963.237257101,1996.42842184,4.67062086606,279.883741703,67773514226.5,158.359286053,395.288769039,418100665745.0,0,0.0829344579382,0.00814548137816,90.2465200364,0.13939153274,0
160.456037317,6525.486389342852,100,1.62613211663,151531209356.0,249066.0,200607502144.0,1.63809166388,38.0279692434,4,83.4129830272,1155.54831826,729.208935799,4.28787782698,894.807433416,871.132517968,1976.18298398,4.79615318955,184.910221083,67187161486.9,178.012145011,610.476055646,419325872987.0,0,0.0893996068202,0.00609584903745,288.825225961,0.151612519077,2
173.10951689,6525.486389342852,100,2.42065196232,149641596368.0,249066.0,199966590762.0,2.93490507801,38.0279683524,4,215.136137308,1288.32231372,669.273710641,4.12222106264,647.531259946,850.524838623,2075.47168824,4.73379882167,78.9641058391,68089226961.0,235.624352254,30.4154270441,417697414091.0,0,0.21123941178,0.0178958256671,198.111206059,0.439043188381,0
170.885086607,6525.486389342852,100,1.39427168343,155689239282.0,249066.0,205369913150.0,2.83767372136,38.0279691926,4,237.961959035,1148.49124986,937.586786337,8.43161875965,848.040867786,880.211988489,1970.8005019,4.69126407957,277.019605414,68337441813.8,27.5940119756,897.224445679,429396594247.0,0,0.12615672602,0.0169053099045,134.403621789,0.375675095644,3
161.760679787,6525.486389342852,100,0.415966425594,149743732962.0,249066.0,198869828307.0,0.606893633147,38.0279694701,4,170.947419663,1167.27868315,238.554445718,2.92348000487,22.1047732725,877.677997207,1973.45203768,4.68996186338,202.253652318,67347398183.9,202.063429675,350.950463447,415960959453.0,0,0.0812071740041,0.00420840231351,126.233784972,0.101948334697,0
179.01072496,6525.486389342852,100,0.54505225803,149281063516.0,249066.0,200060668384.0,0.848404360901,38.0279692643,4,32.9187151664,1274.30466523,545.551718917,8.47261232727,639.745986215,861.867380647,2039.34551678,4.7381855436,152.717193743,68720914152.7,139.889841328,32.0554080018,418062646053.0,0,0.0627078934529,0.00215993609584,200.61885913,0.064364737349,0
169.609482404,6525.486389342852,100,1.45932829861,155907772994.0,249066.0,205883946199.0,2.88829469318,38.0279694488,4,438.294659322,1172.80932464,936.927641264,6.26955158509,616.604006816,980.98583836,1995.38332046,4.79261527963,121.899306644,67818187434.0,67.8544019562,960.349348967,429609906626.0,0,0.117654877586,0.0173062750486,285.7602181,0.388373631887,3
173.050487196,6525.486389342852,100,1.06431627283,153429079105.0,249066.0,203258597510.0,0.758239762505,38.0279697839,4,412.146485855,1133.64789512,333.97236264,4.46030100473,582.616793268,922.019485074,2009.18236062,4.73833868422,280.15795121,68574095264.4,155.639413878,706.118550224,425261771879.0,0,0.0176961618658,0.00236561542745,201.583129943,0.0443829113891,0
152.227461089,6525.486389342852,100,1.38505065539,152638338540.0,249066.0,200218146191.0,0.383462459401,38.027969852,4,251.227914371,1236.71046187,841.367789079,8.22240431538,461.937606261,950.277307577,1975.94313007,4.69614883516,403.423451819,67423079473.3,60.0220105338,858.331623151,420279564204.0,0,0.0488362494885,0.00631583679618,132.729908748,0.108910184764,2
154.515186811,6525.486389342852,100,2.31189653711,147113930289.0,249066.0,195986028667.0,1.06236413919,38.0279688043,4,41.0494665329,1120.67264188,877.933383566,1.92619143225,39.2119277691,1194.13789105,2156.59488257,4.86676039958,35.4009181629,66470042687.7,37.6402977442,0.454277589686,409570001644.0,0,0.172790501917,0.00469659921306,376.316508166,0.161407224943,1
157.173565678,6525.486389342852,100,0.2854569636,151321364788.0,249066.0,198882350019.0,1.5341700524,38.0279685216,4,428.211114036,1241.52444691,91.7565881478,8.472100756,860.848765266,1203.97609471,2014.82780342,4.63746735283,467.110837461,68186258054.5,60.032271988,512.610350094,418389972861.0,0,0.0886579148397,0.00633415911198,45.1708943948,0.119055719038,0
159.462706296,6525.486389342852,100,0.850126200976,155447016878.0,249066.0,204287216559.0,0.815745983514,38.0279669579,4,151.655294893,1143.9558306,22.8965875285,7.31342732028,838.744188943,1181.5708543,2193.68305605,4.85820034233,244.655101394,67265185230.1,62.1993001881,983.467452369,426999418667.0,0,0.0217732911096,0.00172121697414,371.989548181,0.0424268206293,2
178.966932774,6525.486389342852,100,1.08713561783,153583844363.0,249066.0,204460870693.0,1.09935674966,38.0279691853,4,436.120564374,1121.6863823,365.268993871,3.13839951876,856.148632905,1038.27818487,2047.43484807,4.69382259283,82.4687550695,68615246516.7,97.6552498287,796.569185003,426659961572.0,0,0.0128601167418,0.000936112636077,138.513409805,0.0231786041469,0
179.411419046,6525.486389342852,100,1.48002253361,149831532190.0,249066.0,200561045051.0,1.24902417807,38.0279695902,4,468.436435821,1202.27658544,344.5900194,1.17651253046,703.557095038,950.572320249,1993.76912657,4.62343256665,170.189315295,68846583387.3,239.896779238,272.036693016,419239160628.0,0,0.0676099650672,0.002924428574,24.7409539726,0.0753180087859,0
163.947366322,6525.486389342852,100,0.347080144805,152475758354.0,249066.0,201782976230.0,1.82373933954,38.0279685403,4,297.113271397,1121.83142208,292.51754984,0.543878997256,730.527691771,959.371241969,2008.3736236,4.66947028743,197.466084004,67524465494.4,219.393933505,670.32047469,421783200078.0,0,0.0765456045714,0.00868614224193,96.8299735585,0.149714283869,0
168.148747558,6525.486389342852,100,0.278822495195,153115888663.0,249066.0,202382856930.0,1.25710100736,38.0279683986,4,141.985487942,1158.76796054,462.196292579,4.11637861956,454.878689331,850.486845365,1988.85832486,4.73617132259,318.079985945,68274239208.0,114.158759399,671.117723118,423772984800.0,0,0.0929303398274,0.00398669218676,197.157737173,0.104690941934,0
173.953432914,6525.486389342852,100,0.541080456556,155312321529.0,249066.0,205599547029.0,0.450552647724,38.0279696246,4,340.900084056,1131.5583554,136.822148731,2.96709466177,887.436641139,1182.43323365,2119.75307667,4.72702635611,166.744922156,68279217011.1,5.89823955224,899.792060076,429191085569.0,0,0.0675058171741,0.0051468490238,181.137855666,0.127049862026,3
151.585218342,6525.486389342852,100,1.5325615501,150167472066.0,249066.0,197466384321.0,1.67284996019,38.0279691745,4,373.827943762,1154.53202027,578.872430291,9.1061906174,774.432881037,884.405672974,1971.03714152,4.69738237774,437.047190003,67610299315.7,227.439745834,588.398192932,415244155703.0,0,0.0780202555668,0.00626867634906,144.172964427,0.154335408276,0
152.068487616,6525.486389342852,100,1.40301771715,149650071566.0,249066.0,197893845096.0,1.6148375805,38.0279694621,4,95.840639688,1198.03510333,43.7294579253,1.67863953572,992.903814735,1274.15026233,2053.14942402,4.64111403368,253.785614113,66735862223.1,90.6510948035,600.124948943,414279778884.0,0,0.0595526579931,0.00563006472579,55.6504939165,0.137467570439,1
159.853819535,6525.486389342852,100,1.59036772694,150173413405.0,249066.0,199454392633.0,1.83678059012,38.0279691675,4,234.063985587,1192.58024145,804.671657865,3.29255950197,114.084153726,1109.40344592,2001.5083625,4.66462340088,21.1128707459,66886452277.9,56.9625882204,522.204760968,416514258316.0,0,0.0866351161987,0.00771116800688,93.1546671787,0.188849489098,1
171.003769886,6525.486389342852,100,2.89247789308,151004093970.0,249066.0,201120413332.0,2.32082184502,38.0279693695,4,101.255527838,1125.91428316,374.664967498,2.68964550296,569.862510845,872.551768854,1971.70806234,4.70363566145,117.032988258,67922741115.1,128.541209081,455.186733646,420047248418.0,0,0.266674626827,0.0139780304497,148.017540339,0.339621564862,0
168.139687637,6525.486389342852,100,1.64750725014,154157737656.0,249066.0,203482888918.0,1.42976671976,38.0279685038,4,104.142512392,1154.54646205,389.759298011,3.26426408854,798.29191911,946.073277773,2015.9125272,4.71152978394,307.408341854,68214496395.1,28.9378289343,766.171731244,425855122969.0,0,0.0911868024236,0.00462238168233,163.78063402,0.111886236339,0
177.469473386,6525.486389342852,100,1.05424266144,149283461629.0,249066.0,200038730262.0,2.95178723233,38.0279689606,4,403.55138256,1125.89841539,21.0527059951,1.80044692316,255.959072241,948.720227102,2001.03118438,4.69333454569,74.2729548408,68456667777.5,53.7098921538,142.714194924,417778859669.0,0,0.131145265125,0.0183982303157,136.06158815,0.383318863239,0
160.100044765,6525.486389342852,100,1.73282888583,152216298685.0,249066.0,201426363570.0,2.55595686474,38.0279687289,4,140.375356091,1337.93876023,754.645415974,5.60313538522,26.8885680783,1122.69175797,1970.61783771,4.62656190311,91.9158799278,66996555684.4,231.516750379,745.353405839,420639217940.0,0,0.323123438352,0.0139111122056,30.6082731958,0.335342585928,1
166.88146855,6525.486389342852,100,2.59743971066,152549151390.0,249066.0,202013899285.0,1.95572144373,38.0279691674,4,312.906109921,1138.46421715,312.878811538,8.79269294268,485.552128379,889.702689577,2000.25870724,4.71164003668,235.005551697,67859518963.5,114.777864858,650.615985875,422422569638.0,0,0.222437188612,0.0106468262241,160.565943989,0.261031066787,0
179.513271055,6525.486389342852,100,2.34038591903,156959129178.0,249066.0,206360363160.0,0.897241694525,38.0279697625,4,381.785629885,1185.79127195,414.204473302,8.07664003225,621.626858958,879.091696926,2048.66792275,4.7440585982,472.402230487,70194109176.1,296.473464675,969.117880411,433513601514.0,0,0.18214709108,0.00496872625457,202.285870638,0.17400732395,2
154.235388311,6525.486389342852,100,2.16813599927,148939074265.0,249066.0,196727848625.0,2.65442221358,38.0279689071,4,221.718303615,1236.82538673,133.410805625,9.75956540907,677.903724546,1031.95298898,1986.52992002,4.76403518822,393.620113912,67511408312.2,7.34845331679,322.754120186,413178331203.0,0,0.172934947144,0.0152464609092,243.651941344,0.373365578803,0
174.875347856,6525.486389342852,100,0.295410549289,151541246597.0,249066.0,201546581417.0,0.392792070699,38.0279681109,4,19.82606819,1209.2675799,367.40966942,9.68126914339,82.9219880518,900.329309815,1992.28326647,4.81822176724,284.896496181,68728606356.5,104.440637045,501.686555202,421816434371.0,0,0.101538497629,0.00603859938981,309.169174833,0.14894877477,0
155.230196664,6525.486389342852,100,2.32219355553,150630269338.0,249066.0,198569421855.0,2.24359843968,38.0279688888,4,489.707926784,1144.32939554,998.966497064,7.10029711573,592.310277327,1005.55120599,2019.98280043,4.84246870838,372.084485136,67510799720.8,138.618270403,568.158836971,416710490914.0,0,0.188435178681,0.0120948224862,354.001745282,0.299858595421,1
176.214875062,6525.486389342852,100,2.02972077202,154643882385.0,249066.0,205041887838.0,1.14735177093,38.027967861,4,42.8055189308,1136.98430352,908.035707998,2.88202041889,686.092980602,880.505492493,1977.40466393,4.71084040461,204.654855411,68581535974.3,102.230665686,852.953976053,428267306198.0,0,0.139570912527,0.00374415089711,157.700084656,0.129507110587,2
159.344447868,6525.486389342852,100,1.93129173803,149077675071.0,249066.0,198094195532.0,2.35637839524,38.0279690019,4,65.0842461374,1307.02996379,807.028616228,6.08255795282,880.38467163,855.80636822,2062.08886239,4.79287259351,177.692635885,67070152862.2,132.340688375,208.17151563,414242023465.0,0,0.137420318536,0.0124686455531,285.632202274,0.304970601836,1
150.960232002,6525.486389342852,100,1.19775699058,150743281257.0,249066.0,197814842682.0,2.58220181772,38.0279689013,4,13.5163876942,1189.95639196,199.141046804,8.24907949887,981.445534471,1179.31875456,2069.91759303,4.83904646445,467.942777596,67747151658.5,250.776610703,643.163003565,416305275597.0,0,0.105304800315,0.0147250822211,351.672181573,0.317324229267,1
158.968504937,6525.486389342852,100,0.298282478249,152171148721.0,249066.0,201344876308.0,0.853040641086,38.0279671299,4,415.63605778,1139.96133928,913.335787144,6.48556880539,543.581089357,984.806094095,2008.64495615,4.71678220758,57.1768817879,66853613159.4,83.0334323691,754.396871125,420369638188.0,0,0.0931029281807,0.00272416777901,167.22815375,0.0920933185844,1
162.802692131,6525.486389342852,100,0.960222700838,152584202832.0,249066.0,201164349611.0,2.43400528139,38.0279706597,4,348.007592945,1152.44277837,915.717996536,8.72099261704,411.218783583,997.468805591,1989.40836082,4.77171888285,362.114063725,68063076711.7,214.124949347,638.866712266,421811629155.0,0,0.0978268941142,0.0136139008078,254.32979105,0.278134509506,1
164.772131788,6525.486389342852,100,2.72378642693,153058543563.0,249066.0,202671279289.0,1.39863726458,38.0279710055,4,173.690915223,1266.84678914,424.945283731,5.75479000521,176.498163175,885.923262612,2000.97844199,4.69842355155,90.5639246442,67356033581.4,148.510456033,765.686576714,423085856434.0,0,0.230946522224,0.00694915742344,135.925335459,0.229344157352,0
170.505449426,6525.486389342852,100,2.04841387942,151090706273.0,249066.0,200987220667.0,0.937357346176,38.0279681826,4,381.418772466,1213.42306277,231.287252271,5.37903929044,41.6826171302,950.689922492,1992.13273632,4.69486432641,198.651875319,68054748511.9,0.155856538686,464.287467791,420132675452.0,0,0.138364908269,0.00382052107839,131.421541633,0.135136722137,0
174.994798551,6525.486389342852,100,2.32848035421,154626469063.0,249066.0,205106029206.0,1.00303688389,38.0279697061,4,305.957014437,1213.84367901,118.168694525,9.41872446779,412.021981584,932.5461811,2119.60170616,4.78332192647,115.03763956,68276175320.8,59.3954084058,876.694359924,428008673590.0,0,0.176780771356,0.00472265347022,259.876415888,0.166704874177,1
166.755740307,6525.486389342852,100,2.3771810199,153836112446.0,249066.0,202419468841.0,0.752937910341,38.0279687433,4,413.989046768,1143.00970035,560.054936351,6.22543647588,502.298089861,860.141988233,1974.6158046,4.64291086833,417.956732447,68719524455.1,295.632016538,694.932040601,424975105742.0,0,0.182342448385,0.00576426494302,45.966256998,0.186550851305,0
162.512630557,6525.486389342852,100,0.332973924409,154774030464.0,249066.0,203673817994.0,1.43130577035,38.0279693693,4,17.4073184251,1144.90749628,50.8318949109,7.25483101903,653.693417574,1063.46968865,2155.92629151,4.79334568081,286.913904125,67696013416.5,229.600068463,884.189186056,426143861874.0,0,0.0829413770668,0.00533369593252,280.579002475,0.107443831767,1
150.1656253,6525.486389342852,100,0.503274596988,150532015720.0,249066.0,198082557020.0,1.82621047764,38.0279678686,4,48.7089038604,1252.01364016,948.377779651,8.69236473833,258.887629475,1095.47557969,2008.79013504,4.66581404932,381.565873782,67154053412.2,95.2930052635,739.705682281,415768626153.0,0,0.06505190033,0.00843916400174,92.2834007968,0.145385339352,1
161.289718531,6525.486389342852,100,0.377259847547,150329791522.0,249066.0,198083449491.0,1.88849916677,38.0279683593,4,256.061567191,1151.60831694,535.729569172,9.07874065673,167.743203554,927.01020776,2022.43919272,4.73463944658,484.644691625,68643696276.8,218.193902752,139.358476014,417056937290.0,0,0.0730651721991,0.00918948849809,196.611780476,0.158960930322,0
166.377101993,6525.486389342852,100,1.25538431328,152409843702.0,249066.0,201966624065.0,1.28653063133,38.0279687284,4,27.8978345453,1178.68732434,362.5149118,3.34058430631,982.86409095,1059.37031254,1993.12485682,4.69366159872,190.595372807,67681845085.5,150.095850191,617.81122187,422058312852.0,0,0.0370614228784,0.00270353683238,138.317681109,0.0669812568847,1
167.02604212,6525.486389342852,100,0.326584071279,153947905262.0,249066.0,203542699243.0,1.71612023586,38.0279698167,4,184.915814772,1202.02560789,957.17577028,4.51948886849,379.301730729,1032.34269874,1976.20389353,4.86179636658,199.464321288,67754095046.4,88.5153892093,801.386907551,425244699551.0,0,0.183958762014,0.00780223105728,377.171899768,0.133195766512,1
175.523176194,6525.486389342852,100,1.60497896975,155455051915.0,249066.0,205568942547.0,0.317442105034,38.027969376,4,23.260930573,1347.34789662,365.568216869,2.92982242459,168.725192375,898.734493517,2059.84724566,4.69033457845,263.425439549,68738501000.7,238.84505231,917.285249486,429762495463.0,0,0.0753468124415,0.00734693341013,121.666727321,0.125861035557,2
157.982143542,6525.486389342852,100,2.1172892068,153930819612.0,249066.0,202815670642.0,0.235420805232,38.0279697334,4,425.271884376,1267.63208839,145.632033966,8.84090276775,330.534105852,922.366715502,2131.15053049,4.6432101028,180.825519584,66987916379.1,118.56097541,920.969739978,423734406633.0,0,0.137629407116,0.00929606459716,44.096779689,0.182289678968,2
161.896920733,6525.486389342852,100,2.38374791694,149139673973.0,249066.0,198539302736.0,2.92877398434,38.0279686078,4,325.225476252,1449.06810057,72.9679602697,4.83645402224,975.777858295,1242.38279197,1995.05888639,4.66432471274,10.3506794391,67095957285.2,248.093836777,87.5906307218,414774933994.0,0,0.203247283482,0.0178007758929,90.3842591681,0.436246927811,1
156.12487742,6525.486389342852,100,2.08528195993,149555848974.0,249066.0,198495339159.0,1.53450411101,38.0279682959,4,338.722577086,1132.09826998,323.159286803,0.66155466346,527.363068596,883.424192182,2002.50958866,4.70294761302,46.2907343715,66646554523.8,211.28977584,532.033100524,414697742657.0,0,0.147611312643,0.0064066119924,148.108973337,0.16796845242,0
163.669901877,6525.486389342852,100,0.395902754011,151045761025.0,249066.0,198913609461.0,0.967475326667,38.027968732,4,482.881926316,1165.39878406,875.294147779,4.60541086756,344.518704671,1042.5598473,2074.09537496,4.83729020527,495.034184193,68917960646.4,195.291133355,226.584700433,418877331132.0,0,0.0815005617564,0.00216365213652,340.732093052,0.0740970588229,1
169.051149994,6525.486389342852,100,2.82276890697,155230250526.0,249066.0,205217054249.0,0.512040716986,38.0279693024,4,360.109856477,1434.41453679,811.568705186,9.35786671541,72.8300629615,1128.77147106,2004.33588285,4.71073802358,8.85133502876,67710405480.8,283.361876924,925.935581486,428157710256.0,0,0.244899204964,0.00870088022275,146.470755167,0.255721071452,3
176.273394099,6525.486389342852,100,2.53458769077,149361757132.0,249066.0,199986463585.0,1.26207329252,38.0279685081,4,408.536498562,1166.43074916,912.722803946,7.02575970763,342.783954131,1067.02689729,2187.93280103,4.670192441,84.3206996299,68365624066.7,106.516454512,17.7177438706,417713844783.0,0,0.207684011545,0.00562740265942,92.5573976856,0.196491990969,1
167.720534292,6525.486389342852,100,2.74244907445,152965302119.0,249066.0,201258512140.0,0.251627083115,38.0279694282,4,379.961134195,1239.98941271,712.226110778,3.55613444961,52.8188675239,1079.7192465,1979.24637983,4.66601201772,479.663148519,69174412962.8,287.897358488,549.205436045,423398227222.0,0,0.22607080219,0.0107116448977,76.3834551866,0.259950214162,1
159.093013728,6525.486389342852,100,1.76883693994,149737097278.0,249066.0,198694945827.0,0.883522310495,38.0279705069,4,58.6166326946,1199.73915658,524.21879453,3.29136492691,22.3475341417,988.144542729,1976.39247901,4.84917454715,194.93189907,67089117059.3,103.947365332,442.699599027,415521160164.0,0,0.0995214655781,0.00311852205084,354.421679445,0.102979923907,0
176.793011645,6525.486389342852,100,1.86283784874,149849051905.0,249066.0,200342701650.0,2.05712892023,38.027967186,4,394.67631939,1180.8827779,72.0520174728,7.90088894368,581.77750023,1036.38322778,1986.77758244,4.66016436127,182.872458516,68592700015.4,91.7404729549,218.763593692,418784453570.0,0,0.127842514037,0.0098796402194,85.317121228,0.243609049757,0
174.556334228,6525.486389342852,100,1.0571739289,151319382843.0,249066.0,201695092386.0,1.32696049686,38.027968456,4,59.6821234866,1247.72785174,235.767994858,8.91559928321,996.233422162,1158.58975525,1984.28959205,4.68632660522,131.506491863,68300129297.8,263.45296252,462.365535048,421314604527.0,0,0.0209226247589,0.00302339722887,127.56946915,0.0662843400118,1
179.712477125,6525.486389342852,100,0.673634796929,155702328577.0,249066.0,205616251890.0,1.71511110294,38.0279694521,4,131.332915317,1164.89456226,942.618536991,1.78721316095,626.385079805,913.301572854,1987.77356436,4.71125063175,394.108264684,69719105778.8,239.111222664,906.662189386,431037686247.0,0,0.0561320854181,0.0071721318209,163.588399522,0.125497815961,3
155.17262828,6525.486389342852,100,0.933137267262,147707448476.0,249066.0,196633750609.0,2.31473969361,38.0279920653,4,66.6982093432,1141.52811938,948.905614926,2.63559363112,27.3367134028,1254.03505663,2091.5902286,4.62879188728,23.4273060604,66514938482.3,38.1555569513,247.494670249,410856137567.0,0,0.0878589395769,0.0125197263956,33.7081683098,0.253726768435,1
161.299220631,6525.486389342852,100,2.28600918265,150204139758.0,249066.0,199157617237.0,2.73140196289,38.0279696013,4,256.685466056,1266.08048189,781.016214128,7.93091847105,937.145080638,864.286326394,2017.35044568,4.66472664508,241.30441811,67445409409.9,245.978877741,346.774065055,416807166405.0,0,0.189156057648,0.0160308743927,91.4150786487,0.393487883423,2
161.404973654,6525.486389342852,100,2.45440797097,149742805584.0,249066.0,198808284570.0,1.76837360949,38.0279694096,4,213.799291635,1344.01737777,624.456511508,7.54862986848,987.346667211,925.116818455,2006.05744391,4.67824010206,207.595905347,67350475203.8,254.442405229,245.869683622,415901565358.0,0,0.199825498862,0.00895749952484,109.026917449,0.229241932549,1
152.441681769,6525.486389342852,100,1.05349004593,149760179745.0,249066.0,198410956160.0,1.97254104146,38.0279700099,4,447.939364516,1147.03472943,136.883985487,3.37959407308,490.592305257,950.692887028,2081.63220106,4.75403352211,52.354574812,66383509053.5,210.858386849,680.763838615,414554644959.0,0,0.0633995446457,0.00913478721799,229.104704196,0.192132035285,0
157.908780022,6525.486389342852,100,1.4740785562,154505230824.0,249066.0,203411991417.0,2.27470311974,38.0279696605,4,240.342049433,1120.68629173,339.158835034,5.78661220397,977.133657643,1064.22358908,2061.2632091,4.70587531981,168.723171646,66954573586.2,185.025024336,941.468351419,424871795827.0,0,0.0819613761336,0.0114866889122,157.780436528,0.269267477417,3
