PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
3,235066,1039.637194,1978.060636,1357.707576,3.50984E+11,0,61923265951,1.22437E+11,1.66623E+11,6277.425473,0.009585912,0.23837318,27.02979508,0.131318481,4.251602227,127.7690913,131.7751282,95.93250034,106.0225583,656.6516994,315.6400089,98.54675918,835.020112,312.7091922
3,235066,874.6796652,2001.340852,1236.98773,1.64003E+11,2,59960492170,30299806609,73742841634,6277.425473,0.009585881,0.238371804,27.02979528,0.127150101,4.36999396,12.94942416,245.2056699,987.2603117,134.4049457,793.8565623,206.2346503,959.9362143,465.1900105,78.00242929
3,235066,909.175313,2001.417188,1303.450582,2.39274E+11,0,59924896731,68006647106,1.11342E+11,6277.425473,0.009585839,0.238373701,27.02979471,0.127065447,4.578319191,65.53859672,442.2036103,738.1484232,68.73853926,424.9999113,146.4415589,563.4143148,73.06837939,116.1933033
3,235066,957.9835051,1983.976835,1288.588118,1.92282E+11,0,60196127272,44471794913,87613683477,6277.425473,0.009585919,0.238371976,27.02979742,0.127654504,4.490401885,32.3594263,356.2629958,91.79974561,228.9737208,524.0831191,320.4257908,101.0669261,728.5546837,204.4281211
3,235066,959.0327482,2026.143551,1424.869992,3.10975E+11,1,60871485982,1.03293E+11,1.4681E+11,6277.425473,0.009585872,0.238373591,27.02979657,0.129081932,4.212891355,106.2813362,79.38586522,915.9111731,168.6026066,506.1741143,339.9483236,738.2547876,39.64056989,258.0694952
3,235066,858.9210786,2006.146731,1161.37162,3.67303E+11,0,63205805018,1.29103E+11,1.74994E+11,6277.425473,0.009585913,0.238371821,27.02981551,0.134027247,4.497985554,150.6412157,363.5001703,133.1478068,95.53446677,27.36977606,159.2245558,786.0302098,392.996727,259.4325393
3,235066,1008.647435,1974.172833,1220.171471,2.97816E+11,1,60131930135,96982291417,1.40702E+11,6277.425473,0.009585975,0.238372008,27.02979521,0.127517432,4.258596009,95.19614055,139.3831343,242.619252,7.235204725,762.9856888,162.4396491,174.428302,725.6981773,39.68779875
3,235066,1186.655088,2169.301819,1148.576915,3.43138E+11,1,62856698005,1.18552E+11,1.61729E+11,6277.425473,0.00958587,0.238373697,27.02979563,0.133285659,4.39991086,127.0430306,272.3180309,135.6558325,238.5410567,961.7390443,181.6479449,558.0213775,108.0007214,491.6499727
3,235066,1135.564942,2029.200136,1158.616485,3.51044E+11,1,61894752356,1.22408E+11,1.66741E+11,6277.425473,0.009585919,0.238373591,27.02979502,0.131246023,4.518203355,128.9094266,382.9369746,969.7686922,101.1143652,257.958405,346.7438689,838.907339,741.2386676,290.2338692
3,235066,941.8544998,1988.742907,1304.014712,3.8091E+11,1,63677458762,1.35049E+11,1.82183E+11,6277.425473,0.00958591,0.238372199,27.02979583,0.135034786,4.292136088,160.66072,173.2584983,198.5375614,5.212334902,586.7729075,122.9544887,278.6343325,858.673785,106.5757213
3,235066,869.9962695,1990.304485,1148.661716,1.73037E+11,0,60064377637,34828438086,78144335403,6277.425473,0.009585891,0.238372851,27.02979602,0.127366643,4.37475156,22.96076623,249.5228175,445.1112485,79.26433495,464.1355368,263.740852,770.402928,201.8889124,155.8582814
3,235066,1084.791157,1973.442926,1309.893515,3.20353E+11,0,61623867574,1.07811E+11,1.50919E+11,6277.425473,0.009585853,0.238372096,27.02979537,0.130673696,4.358112975,111.6857394,234.4146997,723.7738828,223.5159116,107.556161,496.5499261,720.2012725,64.75334614,388.176024
3,235066,1021.644026,2026.785885,1135.834588,2.2981E+11,1,60853459076,63281846460,1.05675E+11,6277.425473,0.00958598,0.238372484,27.0297952,0.129046248,4.625444762,53.46381226,490.6764543,881.1996128,198.399994,378.6553727,460.5179117,241.8225889,848.9767108,384.6307532
3,235066,850.3311865,2008.273302,1193.091629,2.70101E+11,0,60251927686,83326832532,1.26522E+11,6277.425473,0.009585992,0.238371719,27.02979542,0.127778349,4.275757866,81.31003412,157.1792342,62.88198486,205.4214515,84.11626061,194.8274781,80.98705834,474.0373748,209.7667097
3,235066,910.7195771,2061.513267,1155.473386,2.04876E+11,0,60018622274,50801348160,94056380436,6277.425473,0.009585888,0.23837378,27.02979653,0.127271063,4.33461649,45.19368709,212.9912995,391.4032423,231.1261586,669.133375,403.6837478,943.0827457,123.1614796,137.5040351
3,235066,899.4057907,1995.083486,1147.918756,3.30378E+11,0,61361083229,1.12573E+11,1.56444E+11,6277.425473,0.009585953,0.238373156,27.02979531,0.130122211,4.419767015,118.3224066,290.5350417,157.3903359,124.898542,67.96393016,404.9587038,278.2556961,356.8076641,278.3592817
3,235066,1205.253666,1997.199058,1239.810595,1.90939E+11,0,60118125808,43807314636,87013827670,6277.425473,0.009585895,0.238371915,27.02979478,0.127479127,4.612071626,34.94949481,476.7604406,834.2352705,19.90376394,53.6313886,367.4580462,939.4189951,330.8958655,191.3089976
3,235066,983.9245193,2056.518093,1166.997036,3.79986E+11,1,66403730578,1.32735E+11,1.80847E+11,6277.425473,0.009585872,0.238371866,27.02979819,0.140813172,4.225066657,178.701881,98.98574368,288.6025233,50.0457125,784.1693446,45.46474098,809.9885174,296.3973558,377.7976365
3,235066,968.2085576,1993.217965,1144.647656,1.68271E+11,0,60348172393,32436398654,75486524920,6277.425473,0.009585776,0.238373699,27.02979496,0.127966439,4.38793312,16.67517267,261.434997,591.1722782,61.23807362,158.0466605,226.5559804,522.7836983,459.798137,257.6027638
3,235066,894.763394,2111.200728,1233.820991,3.62649E+11,0,62325983495,1.2761E+11,1.72713E+11,6277.425473,0.009585958,0.238371861,27.02979506,0.132169543,4.336014595,139.0902637,214.3223391,269.2533248,248.7572015,42.44086605,85.48552655,254.9339831,786.6771259,235.0880154
3,235066,1065.897247,1999.580528,1166.810128,2.85532E+11,1,60097300319,90930576016,1.34504E+11,6277.425473,0.009585946,0.238371939,27.02979554,0.127444458,4.249306276,90.05342943,129.1742053,205.8054676,198.2975382,844.7807692,125.170907,157.7344835,506.6367838,69.66475045
3,235066,877.4655613,1976.273543,1155.176729,3.69184E+11,1,63220955892,1.30434E+11,1.75529E+11,6277.425473,0.009585974,0.23837208,27.02979589,0.134065629,4.406647942,145.5199427,278.5527283,549.9534621,146.0451336,760.862901,200.4787622,399.1011921,739.2038703,356.3248502
3,235066,855.1879097,2039.612385,1238.323944,1.93072E+11,0,61476612089,44861579188,86734143048,6277.425473,0.009585944,0.238371956,27.029796,0.130368355,4.263055386,30.12553531,144.0847486,426.3849772,110.0451092,364.6977054,181.0454003,296.7756353,793.0005457,490.3597345
3,235066,909.5498336,2040.107557,1173.887145,3.1638E+11,0,60782370890,1.06037E+11,1.49561E+11,6277.425473,0.009585886,0.238373696,27.02979468,0.128886324,4.597776877,104.8292439,462.0099155,458.6216301,181.6949059,333.1822761,480.1004491,870.6246017,805.4834447,239.1223376
3,235066,855.5853396,1975.927175,1146.325302,1.84804E+11,0,61039691067,40725258142,83038713945,6277.425473,0.009585891,0.2383719,27.02979718,0.129429684,4.540753593,29.30456563,404.9896782,186.0099279,287.0059564,280.9603811,309.6042905,514.9092943,398.5317657,407.4059871
3,235066,869.024961,1973.645992,1137.556862,3.26154E+11,0,60834098194,1.10509E+11,1.5481E+11,6277.425473,0.009585932,0.23837185,27.029797,0.129004296,4.486749573,117.1194704,352.8233564,206.4524733,230.8900246,212.3216085,50.14175756,289.5188559,93.5862596,66.88748796
3,235066,1019.514814,2003.900207,1455.731243,3.03294E+11,0,61127379177,99590320933,1.42577E+11,6277.425473,0.009585931,0.238372108,27.02979512,0.129627267,4.281070753,101.1495709,162.3949575,884.209274,57.01343489,353.8807223,245.8575043,383.0628024,5.263940283,360.6720478
3,235066,851.5003137,1987.115969,1161.103809,2.5974E+11,0,61212328831,78198656428,1.20329E+11,6277.425473,0.009585817,0.238372494,27.02980673,0.129805609,4.205507725,74.93922939,61.8162868,140.2420939,249.2378862,164.4178041,293.6036295,873.6694544,378.5306271,441.54137
3,235066,952.7114712,2172.74784,1221.912857,2.02417E+11,2,60449767172,49549565261,92417740805,6277.425473,0.009585933,0.238372038,27.02979562,0.128189061,4.205091058,36.23079371,60.46397974,449.2555,130.9000676,27.43336251,45.89870465,108.6758775,909.4067638,295.0093101
3,235066,868.5932916,2015.126741,1146.701668,2.6329E+11,0,60027895073,79942092549,1.2332E+11,6277.425473,0.009585908,0.238371887,27.02979568,0.127296349,4.249829448,79.07988939,129.7588084,367.8346661,238.3551459,504.8550005,353.1581697,225.3056239,162.1431371,103.3895578
3,235066,1074.249645,2061.6312,1146.166819,1.73182E+11,0,60687641365,34892718417,77601194936,6277.425473,0.009585912,0.238373813,27.02979783,0.128692566,4.208107374,17.69240528,69.02234694,658.7286912,96.91684174,55.54472747,357.0733425,829.250659,663.1176598,340.3898685
3,235066,1235.097802,2047.727264,1179.746686,2.20282E+11,1,60685000294,58516681775,1.0108E+11,6277.425473,0.009585786,0.238373728,27.02979534,0.128670552,4.203930494,52.70740724,56.21005835,123.9083464,96.09560929,935.735026,475.4424464,84.8571708,390.296371,353.8545346
3,235066,926.0134888,2003.022729,1123.621095,1.97211E+11,0,59873020591,46953668009,90384531044,6277.425473,0.009585865,0.238371728,27.02979478,0.126959835,4.433341415,38.93298919,302.99423,476.5147692,121.6963827,111.9224901,167.2315499,706.1999262,449.4236896,35.72872544
3,235066,903.5048232,1971.05995,1168.804022,3.15293E+11,0,61119020232,1.05394E+11,1.4878E+11,6277.425473,0.009585991,0.23837194,27.02979475,0.129608473,4.605999269,108.2242056,470.6011532,94.97783373,99.44044282,292.0624058,333.9156802,121.9848279,352.8745509,312.0248385
3,235066,1210.590697,2085.634699,1155.337113,2.72505E+11,1,59951547306,84541349036,1.28012E+11,6277.425473,0.009585934,0.238371918,27.02979567,0.127133021,4.429349959,80.00896078,299.3949663,998.8962621,168.6432431,161.9549504,374.9417549,277.4934083,752.5320177,28.25626843
3,235066,1036.033951,2007.937471,1145.53986,3.67007E+11,1,62965920636,1.28865E+11,1.75177E+11,6277.425473,0.009585875,0.238373609,27.02979776,0.133521122,4.318192097,151.7726753,197.7916945,159.5319129,276.2135241,716.4656324,74.49297615,941.4985345,329.2502036,105.7515824
3,235066,1017.7429,1981.622354,1191.486291,2.89426E+11,0,61270717942,92842406329,1.35313E+11,6277.425473,0.009585844,0.238371971,27.02979981,0.129926972,4.251513387,92.20876367,131.6015479,212.7360449,27.91182715,514.0576273,499.6171529,804.2622707,314.5109733,421.4616267
3,235066,911.3559243,1986.323737,1255.090882,2.74067E+11,0,60621757840,85274375124,1.28171E+11,6277.425473,0.009585866,0.238372088,27.02979953,0.128543878,4.599344127,84.5319826,463.6160725,649.6514205,163.1662572,356.2949573,311.5293464,651.7995726,102.1827727,308.5320071
3,235066,1147.07144,1987.75228,1399.168364,2.28569E+11,3,60211971762,62659816714,1.05697E+11,6277.425473,0.00958585,0.238373753,27.02980151,0.127682796,4.258047934,52.38521184,138.7423117,115.6528478,152.2903282,821.7910643,459.9292531,990.8970326,950.806813,228.3821462
3,235066,879.006876,1999.1006,1217.458051,2.23125E+11,0,60137846893,59939046556,1.03048E+11,6277.425473,0.009585891,0.238373813,27.02979684,0.127526578,4.212886211,53.23758029,79.37325943,192.3810481,21.54917683,288.3685562,223.8842612,818.4752745,628.1409515,216.2731163
3,235066,913.2563743,1997.458143,1251.247218,3.83327E+11,3,63816042482,1.362E+11,1.83311E+11,6277.425473,0.009585962,0.238373153,27.02979505,0.135326119,4.629822937,161.2853505,495.2611886,392.588456,246.2377741,707.3157323,357.9693581,375.9121017,935.9769654,119.9502937
3,235066,900.5428065,2008.927034,1299.925173,3.50575E+11,0,61948603763,1.22172E+11,1.66454E+11,6277.425473,0.009585971,0.238371915,27.02979653,0.131369006,4.333462207,128.9326557,211.9438904,91.83808144,243.0051884,362.5747026,366.2083873,247.4733148,749.6383593,295.0075787
3,235066,1080.01667,2062.184584,1176.622519,3.18624E+11,3,61826015858,1.07228E+11,1.4957E+11,6277.425473,0.009585522,0.238373714,27.02979716,0.131062733,4.221742078,102.2434837,94.20906865,923.1410828,119.585761,356.5164974,470.1176245,143.6541354,966.1466472,477.6235708
3,235066,864.8024206,1973.342299,1150.200882,3.69269E+11,0,63358624413,1.29519E+11,1.76392E+11,6277.425473,0.009585896,0.2383737,27.02979606,0.134357578,4.361882492,157.4293543,237.848292,106.3351743,251.040263,84.01097169,93.2909154,407.7301546,5.768797571,9.279072343
3,235066,1207.879569,1995.711766,1247.143981,2.19598E+11,1,60750523226,58171135572,1.00677E+11,6277.425473,0.0095859,0.238372275,27.0297952,0.128830741,4.498701178,49.77007152,364.2499195,136.2602643,290.8434988,971.0335043,489.9080407,96.35952285,680.9250289,356.4819305
3,235066,962.608525,1998.524115,1125.926946,1.80952E+11,0,60086183311,38798368743,82067328802,6277.425473,0.009585928,0.238372054,27.02979491,0.127412434,4.42816973,28.88511658,298.1442208,170.3870066,67.74403302,399.7564842,456.9802276,911.331696,231.0434303,165.8882452
3,235066,909.8577368,1993.384478,1131.274375,2.58756E+11,1,59985469984,77718187702,1.21053E+11,6277.425473,0.009585974,0.238373165,27.02979527,0.127206569,4.328035562,73.05653711,206.9398272,629.8168661,252.1006616,954.3290456,257.8405656,168.8236975,691.0313084,105.0139389
3,235066,981.6903579,2006.982567,1134.881953,3.02346E+11,0,60557123731,99167517823,1.42621E+11,6277.425473,0.009585859,0.238372184,27.02979718,0.128411511,4.36344216,98.96327767,239.3089053,729.4011987,256.7631289,297.8552575,491.2499287,704.2066022,553.5563107,205.4248139
3,235066,903.4906501,2027.101904,1364.804754,3.5465E+11,0,61633287704,1.23976E+11,1.69041E+11,6277.425473,0.009585988,0.238372058,27.02979539,0.130699874,4.504985108,133.1551221,370.2444535,10.91516241,299.2321218,287.4715556,167.6573668,189.4042578,752.0930297,56.44129663
3,235066,860.3259038,2028.141481,1189.979089,3.92957E+11,4,66743525190,1.39472E+11,1.86742E+11,6277.425473,0.009585887,0.238372169,27.02979546,0.141539703,4.410250728,176.458585,281.8501516,899.2701622,88.14388412,772.700512,47.63728625,78.45971264,983.3979016,481.3013017
3,235066,1129.695231,1976.890811,1383.327139,3.38464E+11,0,62094274154,1.16353E+11,1.60017E+11,6277.425473,0.009585832,0.238371826,27.02979529,0.131670229,4.327672021,124.2316931,206.593846,791.2045652,47.31726749,68.87170991,226.0532776,468.9043657,55.35235007,390.4141792
3,235066,1019.023962,1990.708008,1157.882236,2.86204E+11,1,60313037879,91291325933,1.346E+11,6277.425473,0.009585955,0.238371894,27.02979527,0.127901232,4.338190068,88.4321367,216.2638071,939.3698754,101.5545232,475.7226542,419.2667983,143.4320077,663.7944321,203.2867559
3,235066,984.4945288,2082.345004,1134.206365,1.68404E+11,1,60284247314,32505738416,75613684838,6277.425473,0.009585867,0.238371728,27.0297952,0.127831918,4.450739144,19.25151314,319.0812769,270.3564152,210.8284005,753.6896712,96.29263804,775.8128172,92.54543711,231.0109334
3,235066,1142.402801,2015.520625,1189.14252,3.12914E+11,1,61652160823,1.04326E+11,1.46936E+11,6277.425473,0.009585925,0.238373153,27.02979756,0.130736897,4.631247623,104.0292581,496.7341245,918.8997565,278.3897152,155.63148,280.7769603,371.9725223,552.0137043,436.6760305
3,235066,953.0811823,1984.029482,1239.364612,3.5896E+11,0,62450880022,1.25544E+11,1.70965E+11,6277.425473,0.00958585,0.238373696,27.02979603,0.13242439,4.548997522,142.3852661,413.042006,770.5140479,185.9417852,374.5993865,15.30966377,768.8702672,240.3238889,208.811803
3,235066,951.0982926,1986.060818,1141.441691,2.73018E+11,0,60497237504,84755785607,1.27765E+11,6277.425473,0.009585971,0.238373703,27.0297959,0.12828915,4.461096272,84.02774279,328.7348305,407.8033202,255.6889632,39.69767668,471.5273227,388.597165,187.9259309,267.6500176
3,235066,919.8266625,2039.250181,1165.608489,2.49526E+11,0,59883141011,73122842764,1.16521E+11,6277.425473,0.009585925,0.238371928,27.02979595,0.126996176,4.360118062,68.81796565,236.2825996,304.2286389,99.14457615,282.887358,450.0372076,96.18400901,622.9454386,47.54273126
3,235066,1054.469776,2038.393502,1126.900738,2.23436E+11,0,60110165727,60095245959,1.0323E+11,6277.425473,0.009585902,0.238373153,27.02979535,0.127467362,4.520039764,54.28534224,384.7276348,631.9009445,228.9671088,24.85092534,373.5243053,364.8305548,514.3891601,187.7815146
3,235066,996.7815779,2009.731467,1446.623881,3.26582E+11,1,60983111614,1.10738E+11,1.54861E+11,6277.425473,0.009585832,0.238371985,27.02979575,0.129315325,4.304802967,116.7616528,185.2736247,922.9964542,83.84395915,402.8066165,105.6624585,557.6220812,12.81562729,183.300053
3,235066,1026.102563,2090.700799,1129.17568,2.36106E+11,2,60511386103,66431618659,1.09163E+11,6277.425473,0.009585804,0.238372182,27.02979873,0.128316635,4.244769514,57.20087066,123.996581,752.7909653,253.7854622,187.0080956,355.1571232,620.3746072,885.5551545,308.661561
3,235066,1096.760536,2034.451606,1145.297458,3.39622E+11,1,61798868681,1.16893E+11,1.60929E+11,6277.425473,0.009585863,0.238372156,27.02980075,0.131039332,4.591622742,125.0374971,455.7543334,167.9514449,118.4179921,809.5268922,380.6480786,587.1644996,305.8786002,314.0767946
3,235066,895.8503227,2043.300528,1390.255638,3.29881E+11,2,61178614228,1.1258E+11,1.56123E+11,6277.425473,0.009585967,0.238372826,27.02979578,0.129736619,4.28668118,111.5366532,167.9077675,101.6413999,237.6364269,384.5138399,232.0701513,184.536166,923.397199,293.5662652
3,235066,910.8780338,1975.815789,1218.051956,1.80581E+11,0,61411093840,38608034392,80562159738,6277.425473,0.009586001,0.23837606,27.02979596,0.130228994,4.456110262,26.68112125,324.060843,589.1415573,230.6874488,308.8170302,399.852906,195.6626365,175.8496155,472.431816
3,235066,962.6352908,1986.881256,1227.979892,3.57719E+11,0,62719890211,1.25028E+11,1.69971E+11,6277.425473,0.009585824,0.238371863,27.02979469,0.132994387,4.590958771,140.8617694,455.0953665,600.5247213,22.41796483,151.0040948,68.22090629,741.1663062,196.3169917,322.6690699
3,235066,1064.273246,1983.897982,1348.355186,1.8165E+11,3,60485222830,39131894181,82032868505,6277.425473,0.009585845,0.238371843,27.02979468,0.12825537,4.604606694,21.25036252,469.1210487,208.8999262,1.406310207,845.5268257,71.29002206,672.247781,897.8298985,299.7973306
3,235066,885.2276493,2040.443053,1185.161065,3.56938E+11,0,62154101468,1.24559E+11,1.70224E+11,6277.425473,0.009585829,0.238371844,27.02979884,0.131799375,4.271435277,142.0035791,152.6865808,393.4860023,182.0219845,379.8446412,428.886126,745.8994955,42.12914759,18.45209202
3,235066,971.9119449,2029.188289,1157.897183,3.87102E+11,1,65473701446,1.37127E+11,1.84502E+11,6277.425473,0.009585936,0.238372192,27.02979769,0.138844661,4.232905029,171.0415369,109.6372994,854.6580127,62.96047624,397.297076,176.6873514,382.8754051,849.2837138,356.7239926
3,235066,1078.49766,1991.218554,1320.37933,3.81967E+11,3,63349681437,1.35895E+11,1.82722E+11,6277.425473,0.009585971,0.238375185,27.02979589,0.13433916,4.456437024,157.1142458,324.3999108,295.5866016,175.8024237,936.6950269,347.9569752,141.5519728,985.5825125,62.19248413
3,235066,868.1469944,1980.316491,1121.268716,3.7219E+11,0,63676262413,1.31149E+11,1.77365E+11,6277.425473,0.009585858,0.238371841,27.02979691,0.135021014,4.561241494,155.4694718,425.1189054,484.9942686,219.2834584,324.5165888,145.6212692,613.697749,481.5393754,272.4962027
3,235066,907.4697908,2094.640428,1187.282897,2.94949E+11,1,60303954894,95513884547,1.39131E+11,6277.425473,0.009585787,0.238372825,27.02979529,0.127874046,4.382334668,96.90704987,256.40225,573.6779515,251.166573,873.730391,355.904125,647.6485145,204.6006302,113.2441042
3,235066,924.7516116,1974.432556,1150.156376,3.172E+11,0,61706375945,1.06306E+11,1.49188E+11,6277.425473,0.009585833,0.238372158,27.02980036,0.130853421,4.203915853,109.5424643,56.1319641,295.7229091,199.1736846,23.90823534,441.6243524,896.8474542,154.2306107,419.2637083
3,235066,923.6724593,1991.377666,1285.077404,3.72497E+11,0,63598740009,1.30893E+11,1.78006E+11,6277.425473,0.00958597,0.238372262,27.02979582,0.134865052,4.527686572,160.1163101,392.1275781,849.2384893,257.3847283,562.6367204,37.08893121,227.3964833,273.9616151,0.323543824
3,235066,902.5070637,2021.967592,1341.490113,1.71917E+11,2,60517819135,34256678778,77142805396,6277.425473,0.009585896,0.238373698,27.0297947,0.128324885,4.613835287,12.34169254,478.5638627,225.8514604,61.46151703,528.8375439,76.24099954,791.6733801,923.2271943,304.0781039
3,235066,874.9220524,2031.400702,1282.523921,3.848E+11,0,66061070556,1.35079E+11,1.8366E+11,6277.425473,0.009585888,0.238371875,27.02979718,0.140082963,4.35238368,179.2540072,229.0947825,109.262006,174.0532628,234.2877997,339.4532285,850.5666548,725.8286927,275.6068425
3,235066,971.4322981,2093.875621,1201.391999,1.87978E+11,1,61129025593,42318487253,84530919634,6277.425473,0.009585865,0.238372611,27.02979642,0.129624871,4.295888442,31.67993914,176.7205765,445.4798324,15.88198484,915.6631384,26.29200954,564.6669089,336.9529857,436.7913076
3,235066,1098.198183,2004.830842,1195.042034,2.11572E+11,0,60742333876,54151848304,96677703689,6277.425473,0.009585868,0.238371795,27.02979497,0.128803106,4.458023304,46.48667582,325.811266,860.4103039,206.9233729,167.1297347,153.0596346,780.1577258,474.0796286,363.3652864
3,235066,886.7367018,1996.041542,1182.581807,3.43636E+11,0,61675449761,1.187E+11,1.6326E+11,6277.425473,0.00958599,0.23837191,27.02979626,0.130789341,4.456954665,128.9785661,324.9137479,583.6152267,143.432862,492.163725,378.8868938,150.5616221,212.0813114,221.2935017
3,235066,931.7872765,2036.363024,1137.90091,2.57115E+11,2,60920994208,76920417454,1.19273E+11,6277.425473,0.009585847,0.238371744,27.02979823,0.129183992,4.249888199,67.84132058,129.8015622,783.0937055,283.5585577,441.6697962,454.3134781,441.3888814,953.3357113,390.4984537
3,235066,977.4230274,2024.590597,1125.648788,3.74687E+11,0,64306548477,1.31395E+11,1.78985E+11,6277.425473,0.009585875,0.238373964,27.02979676,0.13636345,4.291253647,166.3551981,172.3435197,203.9625398,40.06717829,660.6256708,195.9984428,803.048422,195.689634,152.3915025
3,235066,943.9538104,2056.532011,1475.809487,3.17028E+11,2,60979476956,1.06414E+11,1.49634E+11,6277.425473,0.009585849,0.238372172,27.02979595,0.129307711,4.339671803,102.8536376,217.500991,43.12534767,25.6591527,369.8568038,274.2458614,800.1769028,958.4696435,318.5046119
3,235066,1123.382772,2075.141103,1133.886151,3.73263E+11,1,63927609843,1.31093E+11,1.78243E+11,6277.425473,0.009585856,0.238373697,27.02979671,0.135556446,4.416502731,162.091953,287.4936639,178.3873743,292.3964632,909.7020794,224.0762255,582.2898472,263.3529496,137.2234821
3,235066,909.8308235,1988.325239,1260.712267,3.06219E+11,2,60395977366,1.01128E+11,1.44695E+11,6277.425473,0.009585893,0.238372111,27.02979468,0.128068518,4.516856468,97.90262485,381.6145129,311.9230334,229.3505544,619.7587264,126.7381113,954.9212482,886.7737129,161.9553244
3,235066,1089.036466,1973.735407,1258.404269,2.13184E+11,1,60137073385,54955335252,98091824038,6277.425473,0.009585936,0.238372146,27.02979563,0.127528769,4.418224194,45.21488136,289.0860482,225.2477826,249.3435804,906.0454754,245.4801512,131.3688055,796.2838861,193.6742718
3,235066,916.9899425,2033.266074,1316.011751,1.76634E+11,2,60850489559,36616872554,79166517775,6277.425473,0.00958585,0.238371808,27.02979892,0.129035091,4.255205962,15.67648842,135.6947345,262.9121475,221.4240306,556.8069354,42.54863179,522.8264488,937.3341004,371.896478
3,235066,1018.705253,2034.724309,1184.111983,3.66811E+11,1,63848032619,1.28993E+11,1.73971E+11,6277.425473,0.009585882,0.238372588,27.02979946,0.135390381,4.327100088,148.9082679,206.0111992,273.4034878,47.69110923,789.5788489,268.6512641,667.6054553,306.8947405,430.5742835
3,235066,909.4785734,2053.086007,1160.903207,2.88544E+11,0,60887173566,92451495716,1.35205E+11,6277.425473,0.009585993,0.238373741,27.02979596,0.129116754,4.429795745,89.08872213,299.7144863,458.0172014,170.6920983,138.5606125,221.6701657,308.4071816,700.9223849,355.876676
3,235066,931.3105374,2126.21658,1250.421934,2.45676E+11,1,59903451074,71195725046,1.14577E+11,6277.425473,0.009585867,0.238371788,27.02980078,0.127028057,4.28415478,69.27578645,165.4206794,607.362565,112.7359275,745.2243813,467.4660174,940.6838152,53.31078221,66.02795438
3,235066,866.6885567,2079.707679,1358.532104,1.80385E+11,1,60295483719,38513569271,81576389564,6277.425473,0.009585914,0.238373696,27.02980314,0.127854444,4.550052713,28.21062356,414.172723,813.0778195,213.4793479,702.6152451,341.7254943,870.053614,44.50637963,236.0053474
3,235066,1046.804388,2012.052605,1185.855086,3.58141E+11,1,63292507440,1.2547E+11,1.69379E+11,6277.425473,0.009585964,0.23837184,27.02979519,0.134217916,4.571606526,137.3127383,435.5591599,230.8115862,184.8739609,838.7504969,245.7813307,256.6356183,496.4331273,470.0010938
3,235066,1066.084918,2072.85866,1149.229666,2.60362E+11,0,61052970227,78499745100,1.20809E+11,6277.425473,0.009585982,0.238372038,27.02979508,0.12946711,4.522448705,76.3431848,387.0603592,26.47041407,188.2530898,643.6010588,6.080589994,353.8365468,146.0762719,416.3391788
3,235066,971.0747634,1986.80282,1332.996805,2.00921E+11,0,59996635232,48817757132,92106278872,6277.425473,0.009585865,0.238371868,27.02979992,0.127226094,4.275323666,42.68427383,156.6449407,720.7466435,45.79634786,263.4600164,152.4506341,985.8956331,5.616346383,151.0063303
3,235066,1094.404126,2081.005354,1209.830673,3.75622E+11,0,64555683887,1.32732E+11,1.78334E+11,6277.425473,0.009585833,0.238371783,27.02979692,0.13689111,4.28823075,157.006343,169.3631477,714.1670008,19.12888708,24.9584637,4.569234347,544.2817458,534.9151886,440.0315433
3,235066,909.914244,1994.838353,1228.486999,3.36992E+11,0,61409587614,1.1561E+11,1.59973E+11,6277.425473,0.00958577,0.238370828,27.02979698,0.130212626,4.213096552,124.3890975,79.83809066,541.8676009,131.8236399,316.2176883,365.3317732,259.6809616,43.27455757,210.4702195
3,235066,1043.08026,2013.613003,1468.387644,2.20985E+11,2,61379980865,58858723234,1.00747E+11,6277.425473,0.00958596,0.238371905,27.02979519,0.130167409,4.468470363,46.58637736,335.587253,44.15616001,158.3927695,648.3484045,180.0297647,82.13083299,937.5949211,480.1527009
3,235066,866.4156958,2019.516183,1159.285942,1.88197E+11,1,61179163103,42414813517,84603172684,6277.425473,0.009585846,0.238373208,27.02979637,0.129731043,4.256479694,26.15193571,137.0776212,633.7749419,216.7995996,618.374152,49.65004503,437.4344017,836.4991869,436.905883
3,235066,911.7800204,2019.166985,1272.360206,2.98026E+11,2,60447432451,97151333474,1.40427E+11,6277.425473,0.009585869,0.238372826,27.02979638,0.128178628,4.326601979,91.66782107,205.5774166,371.1431958,253.5324944,614.1097784,476.7141363,523.8744277,973.8601493,218.421696
3,235066,893.1763176,1991.597545,1139.693598,1.61506E+11,0,60634567357,29050691632,71820472547,6277.425473,0.00958589,0.238371897,27.02979722,0.128579835,4.208803464,11.37562774,70.76060992,462.2691585,165.4669247,208.9733225,60.08593105,114.9372034,327.2994391,327.5924043
3,235066,871.1722578,1977.80163,1131.495253,3.78407E+11,1,64369177131,1.33777E+11,1.80261E+11,6277.425473,0.009585848,0.238372527,27.02979564,0.136494987,4.339909629,160.8879067,217.8713212,569.4382823,184.4997994,759.9023247,197.3275525,641.0928202,642.5403956,327.8092161
