Angle,AverageAngleError,BattCap,BattX,BattZ,bomCost,CompX,CompZ,CtrlGain_D,CtrlGain_P,Dist_1_2,Dist_1_3,Dist_2_3,GyroSize,GyroX,GyroZ,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,PV_Panels
44.5702649624,0.00571093360774,411.236006311,691.593022589,238.824824751,235066.0,352.036316405,195.03849546,0.869532620599,0.379527618379,916.360190835,1976.21786313,1225.474083,540.760056566,202.508593771,148.364062057,204469366554.0,0,60029834601.9,50596478018.5,93843053933.7,6277.425472843556,0.126717556269,27.0297964014,0.0345636220755,0,100,4.83065045631,3
102.064518937,0.00578802271321,213.914679333,244.876920895,132.986895483,235066.0,355.181259344,481.61309494,0.115006731982,0.48575197192,925.314689189,2003.63284268,1127.90335008,589.331599088,377.167212127,116.700521639,304533543965.0,0,60408834954.2,100187114477.0,143937594533.0,6277.425472843556,0.143342853775,27.0297946793,0.1095578648,0,100,4.69657041296,3
168.072487726,0.00673716787422,336.35647965,669.951740937,159.378235055,235066.0,6.52286172112,293.111347895,0.374301850984,0.284368005917,1086.5184873,1983.33171736,1248.00861544,742.667820256,190.629875314,430.258380778,377795062806.0,0,65573104341.5,132777699879.0,179444258586.0,6277.425472843556,0.166698361428,27.0297972315,0.0882402223218,0,100,4.78160216653,3
177.483413369,0.00475366534612,185.527970207,479.656971639,57.8415164242,235066.0,801.976094841,476.62897455,0.504539148753,0.503976032184,1000.88588374,2136.75053611,1183.90571698,590.920692128,96.1763427285,44.5993881953,377155927347.0,1,65357976179.1,131456873529.0,180341077639.0,6277.425472843556,0.118211777107,27.0297956295,0.0689148545012,0,100,4.67444885325,3
80.8897703245,0.00810210668678,423.779944651,66.4879655797,152.971299631,235066.0,797.096763519,405.805490234,0.934341993529,0.134987135891,1149.00580658,1982.94158703,1277.28676067,65.7117192562,677.51900091,213.81982337,272536292214.0,1,60259866508.6,84548641940.0,127727783766.0,6277.425472843556,0.171639593238,27.0297966107,0.0503427507844,0,100,4.84345589062,3
102.003392066,0.00440698178719,344.747674943,372.956871318,196.37193469,235066.0,151.028832863,87.248275392,0.505328300581,0.550810479964,885.245744001,2015.27111907,1137.31464064,550.818999917,568.358738017,166.326929972,307007772084.0,0,60491586831.9,101425774598.0,145090410654.0,6277.425472843556,0.109041133315,27.0297946938,0.0631986264327,0,100,4.7847675246,3
105.495538707,0.0078083146538,356.163906873,318.666800419,256.23164081,235066.0,356.415773823,303.419509011,0.114422153083,0.206918487848,852.145339657,2034.25133543,1247.21869769,588.352224071,863.215863007,324.208094896,319275906173.0,1,61124077209.4,107466160231.0,150685668732.0,6277.425472843556,0.193048284878,27.0297983093,0.113860556494,0,100,4.79752446239,3
87.0219789761,0.00417707840158,470.259220409,40.5019947104,86.3929333719,235066.0,154.667523063,102.140267863,0.829260637916,0.536652385056,857.777212572,2127.76618881,1445.72607432,277.035050637,876.387178133,456.554846724,289409426799.0,1,61375596004.9,92913923278.6,135119907516.0,6277.425472843556,0.0977998247982,27.0297947513,0.0254878644106,0,100,4.86922629532,3
154.084905879,0.00433221769358,74.6150966508,714.002416841,120.020099774,235066.0,383.32001362,383.522855728,0.304248524805,0.625876441477,949.360076154,1979.28364371,1203.31048326,552.002199769,285.334711693,219.015643569,369153767942.0,0,63375930430.8,129747800577.0,176030036934.0,6277.425472843556,0.110195849933,27.0297955805,0.0901206299818,0,100,4.59854926361,3
71.9870465936,0.00698858036705,197.094750142,614.084353188,59.2638538755,235066.0,553.785855002,425.276104771,0.271522914819,0.270785389221,927.41623702,1993.89982225,1126.82101096,251.177836873,695.839629302,152.224413027,256934119022.0,0,60029947450.5,76812725093.3,120091446479.0,6277.425472843556,0.173792851603,27.0297978319,0.0927887384507,0,100,4.68522581948,3
144.214297156,0.00186955359858,119.247807752,378.433066046,276.743388693,235066.0,12.9899660479,150.495782311,0.912192882227,0.791182454999,933.802504523,2093.38747083,1165.98402638,101.661490729,698.766541908,326.795501628,366807385879.0,0,63026562651.7,129339509968.0,174441313259.0,6277.425472843556,0.0445431764885,27.029795814,0.0131227456546,0,100,4.62581368531,3
120.206143533,0.00696672545401,122.20916738,358.509319795,179.744368477,235066.0,62.1764063697,243.719341503,0.106923279248,0.325359334805,902.444454109,2019.08695076,1129.8458319,198.050570289,503.607309767,212.883124849,334371774689.0,0,61228690557.2,114490091266.0,158652992866.0,6277.425472843556,0.170260588692,27.0297953441,0.113659156863,0,100,4.63364351521,3
48.4662094442,0.00252965942274,145.779308234,269.693403992,176.163698466,235066.0,278.181346353,391.813473881,0.295135578503,0.950535361505,876.970279315,1972.06165331,1138.06766975,692.274713301,192.781915112,362.932656803,211784119542.0,0,60742568392.0,54261771256.6,96779779892.9,6277.425472843556,0.0858192717727,27.0297946856,0.0840930089534,0,100,4.64634430666,3
91.1188220131,0.00445677850137,153.058495408,718.777590432,265.108905836,235066.0,698.212812184,259.317461336,0.521127321862,0.539174064752,850.268458155,2029.01054724,1228.16762286,721.37544687,232.481414773,397.440834683,287192715645.0,1,61152764327.2,91744016751.8,134295934567.0,6277.425472843556,0.110629054206,27.0297951562,0.0622062021826,0,100,4.65162831816,3
150.355465672,0.00318494130696,380.877662084,102.462904456,20.3644527106,235066.0,969.512626663,431.968483363,0.934032726381,0.654822373995,1282.06594948,2145.86304335,1125.98422059,452.171014291,217.603372083,33.8972916257,364956655229.0,1,62748092934.9,127952483656.0,174256078638.0,6277.425472843556,0.070210274142,27.029794625,0.0201887349117,0,100,4.80680920485,3
61.0241589695,0.00172928991458,319.627985068,768.859230093,71.7449153302,235066.0,140.916272389,70.350737565,0.95622481431,0.811576377362,1056.79435174,1995.29682552,1174.83166208,893.191472834,434.304093813,189.65290922,234070497522.0,0,60065511492.3,65412458980.8,108592527049.0,6277.425472843556,0.0386611428741,27.0297969426,0.0108351451322,0,100,4.76242601811,3
45.7348459323,0.00303449940336,447.32626921,618.777358465,230.430089588,235066.0,757.383350573,465.051163655,0.334111458782,0.79564257409,892.613393046,2024.53160767,1188.89644594,150.246259876,290.727437714,457.273667119,209376611383.0,1,61276876356.4,53052643623.4,95047091403.2,6277.425472843556,0.0927480652838,27.0297950394,0.0816716452156,0,100,4.8547632331,3
32.2361993138,0.00454334255209,360.357415824,794.924645416,274.583918364,235066.0,816.878417347,430.890460819,0.977659961638,0.516811346356,864.530915188,1978.95263955,1123.41646857,242.126027817,707.443570496,277.993227809,192789478960.0,1,60453165258.8,44725418116.5,87610895584.9,6277.425472843556,0.0952576077834,27.0297950832,0.0284868391054,0,100,4.7949230036,3
166.565969588,0.00404537003178,279.376573498,483.759877031,225.638974015,235066.0,13.7411409932,69.3732439674,0.562240055446,0.582657178836,983.786862391,1999.39889546,1142.64561207,834.685508991,354.092319031,40.0983607205,375777368502.0,0,64214983709.0,131919383072.0,179643001720.0,6277.425472843556,0.100366805515,27.0297965812,0.0597569444355,0,100,4.73861556807,3
21.2456213814,0.00490174822391,271.458867433,71.2620641593,152.576847361,235066.0,210.019692365,480.674970082,0.712507274796,0.455682133866,921.630108839,2008.51236398,1271.81141866,490.241911534,599.577812329,442.381531342,177175120047.0,0,61228928793.2,36894453728.2,79051737526.0,6277.425472843556,0.11864381088,27.0297946979,0.0403135818126,0,100,4.73377630024,3
121.69999484,0.00201131063534,184.07890087,540.088901429,233.295951727,235066.0,763.072719051,257.588192766,0.480467448133,0.891975171974,879.097205033,2100.37979005,1240.88892509,332.34027725,74.3713091069,495.044779053,336126413337.0,1,62625242135.7,115301624385.0,158199546817.0,6277.425472843556,0.0681108580155,27.0297974163,0.0646758817969,0,100,4.67191216503,3
104.417756906,0.00129294529262,157.397757414,497.870257755,101.131446843,235066.0,590.416388438,321.210774307,0.640225528468,0.971139051175,882.892800221,1971.83561661,1130.53983715,831.019978512,563.073966472,240.662087769,311406244648.0,0,60746572528.3,103561418393.0,147098253726.0,6277.425472843556,0.0436048687959,27.0297946829,0.0433057046979,0,100,4.65172833511,3
154.551580884,0.00466858040389,133.244133972,78.9537612972,101.384185733,235066.0,295.424657213,238.867411627,0.62477944319,0.495866256526,887.84080002,2092.76652883,1468.55931848,136.990599261,988.130345802,376.45583108,381937746631.0,2,64021586377.4,136100625821.0,181815534432.0,6277.425472843556,0.114598035575,27.0297958188,0.052404006168,0,100,4.63821027649,3
86.2370530134,0.00786736943954,179.976408074,255.502546283,104.185810622,235066.0,760.816855819,13.4861913333,0.264483784013,0.164986397783,993.010056526,2090.76228872,1135.52005053,109.98848815,73.4672305774,147.416922015,275748703062.0,1,60132218149.3,86094031955.4,129522452957.0,6277.425472843556,0.194744497787,27.0297960013,0.0947917318458,0,100,4.67397162862,3
170.376921875,0.00254646659171,252.224029105,758.732674367,67.8119621233,235066.0,695.190220367,177.43094254,0.301212031184,0.893991686089,859.391624539,2063.52418047,1330.51811525,648.168226385,125.191985215,406.197319677,378157715663.0,1,65654113911.2,132723494698.0,179780107054.0,6277.425472843556,0.088361511733,27.0297953209,0.0907334886588,0,100,4.7201918772,3
26.991542283,0.00353369851614,50.2387279391,673.391438375,136.191958786,235066.0,347.855259464,123.238217049,0.538169634231,0.660665668713,910.297535537,1994.40970668,1224.29200073,420.809793958,271.987904957,424.923852442,181014422129.0,0,61092483390.5,38825288091.6,81096650647.3,6277.425472843556,0.0861840189647,27.0297952465,0.0587181715514,0,100,4.58059907321,3
121.988504853,0.00389409543845,78.9844653295,287.086818682,164.319844235,235066.0,317.822367965,410.621757068,0.761392611026,0.569011316111,885.499467112,2068.69859375,1245.74930035,950.935519957,812.666438544,18.5207272566,341551129108.0,0,61013437546.5,118000995562.0,162536695999.0,6277.425472843556,0.0944162304618,27.0298089838,0.0334709081815,0,100,4.59917182146,3
63.5447816631,0.00474109063284,403.926487947,67.3019942472,90.5990125845,235066.0,550.452503009,140.338432219,0.599744356588,0.490750710946,978.983362465,1998.55470582,1379.74303598,800.644452411,844.018560038,305.080297939,245612404412.0,1,60452369352.3,71180038435.7,113979996624.0,6277.425472843556,0.11667534787,27.0297970138,0.0528302930937,0,100,4.82507382121,3
45.5568752733,0.00744031884858,318.003219601,916.132153227,298.193256899,235066.0,867.827695371,84.381711378,0.624826827972,0.166838617281,877.809032562,2016.67406845,1194.29625305,147.11212316,501.718300787,312.500561032,210212506345.0,2,60543409672.8,53470211201.7,96198885470.7,6277.425472843556,0.178803873141,27.0297950922,0.0530133584728,0,100,4.76957689824,3
77.4595252939,0.00768970251976,285.186884589,226.178778892,12.4093303923,235066.0,507.926466659,460.563856264,0.567470625493,0.143485279206,1001.36119289,1996.16730924,1150.13487391,91.2190024923,245.84415767,273.222483942,261558818348.0,0,60404828809.5,79089955691.5,122064033847.0,6277.425472843556,0.185840978796,27.0297956564,0.0598526068393,0,100,4.74696933252,3
76.5365939768,0.00765771578505,105.761388647,702.004821099,53.5811533288,235066.0,353.10603845,48.9806662851,0.257268247382,0.191030609846,918.831608629,2036.82245348,1195.50909902,859.681918998,655.184744735,469.092749178,266948367038.0,0,61337874829.2,81791713719.2,123818778490.0,6277.425472843556,0.189973331442,27.0297978868,0.0974794821899,0,100,4.62208012468,3
101.643259917,0.00457118159872,431.351796105,568.794230542,295.71611772,235066.0,867.125290529,246.811814011,0.879711650588,0.501355821113,902.160214305,2160.206548,1263.55849284,578.074236736,3.41960044786,445.82138899,304817570564.0,1,61647031152.7,100339715965.0,142830823447.0,6277.425472843556,0.102507802536,27.0297995826,0.0292766044872,0,100,4.84272801542,3
152.353657499,0.00789996694566,294.7192294,902.936025328,53.879773334,235066.0,847.676169857,428.801658229,0.464181654996,0.132957049995,930.655721199,1970.64048316,1193.81265377,77.877364192,880.822919063,466.55357045,379488682991.0,3,64346010013.7,135058178793.0,180084494185.0,6277.425472843556,0.192358278932,27.0297951298,0.0768143071671,0,100,4.75399581266,3
12.373256465,0.00784942062804,429.124495383,478.083259158,219.030664691,235066.0,529.766606819,377.674732868,0.31502181077,0.160011760527,866.221166212,1986.68793045,1154.5249991,891.365334531,275.146206997,412.277983989,163089270321.0,0,61075676770.3,29842671594.3,72170921956.1,6277.425472843556,0.193528515578,27.0297961095,0.0905653935021,0,100,4.84698287939,3
95.2604592755,0.00307701814638,174.709886858,807.856255506,44.594343593,235066.0,956.581231735,134.565109257,0.641221138496,0.690517209245,867.590835146,1984.83896951,1132.92207605,74.309276161,721.122308605,191.528522282,298856912060.0,1,60372871640.2,97501394784.3,140982645635.0,6277.425472843556,0.0759023603648,27.0297954076,0.0454583451689,0,100,4.66583022509,3
97.7257921509,0.00619774907684,287.474401227,45.7553524518,32.5287163225,235066.0,103.255014667,354.914115476,0.202601676223,0.400776107717,910.899860985,1997.18305604,1169.46292848,875.57024486,360.707620349,151.055548906,297132856758.0,0,60342178305.4,96588521521.3,140202156931.0,6277.425472843556,0.151407140746,27.0297997388,0.100112206489,0,100,4.74780714602,3
49.8268609641,0.00375113659814,144.866838126,550.619296533,238.024267338,235066.0,903.866595192,48.8245345373,0.879296890954,0.588025746709,939.723466187,2092.13438293,1178.08101897,566.370757281,203.527231852,123.998016489,212845733408.0,1,59970228971.5,54794887170.3,98080617266.0,6277.425472843556,0.0856100691143,27.0297980451,0.0222800585955,0,100,4.64436399202,3
66.4547118568,0.00704488587426,175.668342176,989.237940111,180.554326167,235066.0,820.497008121,397.998785623,0.632540743101,0.211609119452,893.451506841,2004.75557505,1175.51529397,695.407439775,650.667741888,67.3888401666,246703623000.0,2,59903892632.8,71719078056.1,115080652312.0,6277.425472843556,0.169734286484,27.0297970368,0.0513732133958,0,100,4.66914373458,3
66.1880569917,0.00236857941947,190.888459052,197.68006333,7.48304473725,235066.0,145.377049049,73.0840793286,0.620815605923,0.79506020735,854.130611231,2046.64291757,1258.64595303,517.826876449,518.244402551,483.957744478,246277835911.0,0,61376592235.3,71506914339.8,113394329336.0,6277.425472843556,0.0601429094883,27.0297993947,0.0477635666559,0,100,4.67595608392,3
75.9164450739,0.00644303981954,144.175264484,990.653638117,262.779251447,235066.0,243.731361926,73.8628921395,0.522323978845,0.298595883239,1147.20629247,1992.04129241,1235.04702432,819.118720126,533.205209411,14.4204638694,261557063051.0,1,59925168872.1,79100503428.0,122531390750.0,6277.425472843556,0.157519899633,27.0297947441,0.0633517016255,0,100,4.64685889346,3
71.8205054195,0.00332422670293,105.967194867,532.58550566,242.886751532,249066.0,225.522269114,486.381691456,0.667021166472,0.650319311766,935.990179973,2115.5873845,1237.92287885,307.511661522,996.732005867,493.128794997,295048417097.0,2,64638571532.3,93410612339.5,136999233225.0,6525.486389342852,0.0826315381108,38.0279696186,0.0459883697786,0,100,4.67529537485,4
170.288983623,0.00368208091834,481.553917638,691.503512126,207.069562371,249066.0,477.597772449,72.8701298718,0.235175636336,0.738110836862,886.715937124,1976.04068453,1139.21372117,927.25989643,619.323001418,11.6267922798,422271216606.0,0,67781318478.3,152178987009.0,202310911118.0,6525.486389342852,0.108779051153,38.0279694795,0.104227806874,0,100,4.94261646953,4
85.5991314724,0.00751536571673,419.923116278,402.573350741,119.42597152,249066.0,750.862542296,419.5223737,0.543480214169,0.167663598408,966.365982201,1983.31624826,1193.9872549,507.501402969,808.902345883,197.543271518,315856026156.0,1,63484422488.1,103538372181.0,148833231487.0,6525.486389342852,0.182159854907,38.0279702785,0.0657776900141,0,100,4.90009366337,4
167.804875259,0.00824464450412,109.976691908,78.5619399028,24.5110956649,249066.0,200.526782716,68.3309120293,0.843634677636,0.108288510092,859.823004571,2029.22971,1277.93361864,917.150854435,676.273330392,170.987808246,422567848356.0,0,67735329399.2,152542877369.0,202289641588.0,6525.486389342852,0.180770593979,38.0279670985,0.0565826221676,0,100,4.68082836324,4
120.798899695,0.00186288167892,318.958364432,636.888910668,298.140868002,249066.0,943.455859019,245.2434136,0.871259972151,0.795882197593,905.141665433,1989.87233172,1136.14757875,91.1580039704,694.407325222,116.143745236,378093938702.0,1,64566385912.1,133434976712.0,180092576078.0,6525.486389342852,0.0453967241408,38.0279692959,0.0185285910213,0,100,4.81968272727,4
61.245756981,0.0032214845283,221.760758288,515.224825596,3.43189038978,249066.0,432.134126882,244.118954886,0.389910292649,0.751774839556,887.318616523,1995.02306973,1156.29663545,591.706797989,740.840804701,181.531129902,264360340694.0,0,62983686165.8,78221678451.7,123154976076.0,6525.486389342852,0.0900239384221,38.0279725743,2.30860506636,0,100,4.75354396565,4
140.402045987,0.00448722247994,344.708947401,66.7105516274,220.694759678,249066.0,797.17301889,62.78086033,0.776327557504,0.497574318975,1131.81810185,2048.04728265,1176.32278208,347.025688948,365.993319479,420.106676314,401260511971.0,1,66734518044.0,143935901338.0,190590092589.0,6525.486389342852,0.107714215446,38.0279675839,0.0350721191998,0,100,4.84085950439,4
163.177446743,0.00610677059834,302.950071606,757.800932987,250.334098538,249066.0,96.4118158735,22.9835570141,0.222902143723,0.406784178688,1100.73785842,2035.79886322,1168.13359106,324.690334053,456.332956552,389.089803836,419767760788.0,0,68228893134.1,151531534166.0,200007333488.0,6525.486389342852,0.149355963128,38.0279676718,0.1103211197,0,100,4.81376242489,4
117.039645707,0.00464894647099,241.37359867,61.7052175514,161.363033501,249066.0,296.402430207,157.462791014,0.674184044722,0.491248978574,881.815169704,2077.8038836,1433.77934918,561.36433614,956.788879792,173.547438711,377681325907.0,2,64465514368.6,133401033648.0,179814777890.0,6525.486389342852,0.113360580315,38.0279722142,1.91867404424,0,100,4.76728403558,4
51.0839629226,0.00205375835786,434.841707128,141.325729814,251.09713108,249066.0,21.0958188862,95.6549812057,0.505163145774,0.876888824681,872.420479723,2021.15812675,1149.04363726,178.04103586,264.812056413,476.158028343,240142086991.0,0,64238160119.5,66225201235.8,109678725636.0,6525.486389342852,0.0665442681258,38.0279667554,0.0633437157157,0,100,4.90533662664,4
148.875883961,0.00192970567466,421.825140976,159.657283578,212.598276021,249066.0,92.9703867736,389.481520909,0.469542995991,0.922457943446,870.76680261,2005.13615378,1147.72426623,592.439851543,409.439123338,190.688829964,407969895000.0,0,66355937605.9,146724140871.0,194889816522.0,6525.486389342852,0.0668333492529,38.0279672223,0.0696813699199,0,100,4.89539541365,4
140.288669518,0.00743594694129,375.395715593,842.247899213,21.4256386986,249066.0,375.954959406,103.092865369,0.732856936525,0.179814567374,972.933009835,2003.28586399,1381.734657,940.079792208,96.757073576,336.122463051,399051448496.0,0,66257718180.7,142838540540.0,189955189775.0,6525.486389342852,0.171601506231,38.0279691034,0.598832552775,0,100,4.8661109021,4
85.895086196,0.00844127716471,241.041902475,89.8396792451,103.946116158,249066.0,209.367736091,180.937989076,0.181511549997,0.108218794885,861.808972377,1971.4125018,1122.66266787,608.473402874,165.265051831,120.753227652,307393363229.0,0,63304359789.0,99300050290.3,144788953150.0,6525.486389342852,0.209409807094,38.0279707697,0.110757043726,0,100,4.77155790891,4
30.8607891605,0.00646499111968,84.3831254275,439.67797018,80.18464867,249066.0,286.993613364,79.7268054487,0.184988331167,0.369516820874,863.60449422,1997.41568524,1161.07768567,653.378274485,411.764747076,385.016149905,203681322321.0,0,63514047809.8,48144858633.2,92022415878.4,6525.486389342852,0.15826781152,38.0279675422,0.10784149394,0,100,4.66466940881,4
179.466465264,0.00618076687029,372.081497157,43.5402197808,246.66228393,249066.0,871.802015697,430.058234561,0.215115200558,0.399074858299,1200.89619755,2008.07587833,1326.59526144,466.338760624,731.434809155,67.0626692421,424819446704.0,1,68680812637.9,152616475108.0,203522158958.0,6525.486389342852,0.151197248658,38.0279670743,0.112211155931,0,100,4.86419750947,4
21.9973196893,0.00571652545196,132.830758551,935.153403761,177.57571181,249066.0,548.741401986,390.147473915,0.767467268262,0.366035052841,957.601686068,2034.13850129,1343.85209757,628.364265992,211.145438667,12.1945562299,186615463060.0,1,62483942366.9,39657598000.8,84473922692.1,6525.486389342852,0.133764142705,38.0279671487,0.0355125924817,0,100,4.69416938546,4
131.683337871,0.00263156149938,76.5262839404,108.469972352,286.523636652,249066.0,149.159025563,477.309864373,0.768783965453,0.718620600858,872.098035624,2069.11679606,1273.51306639,535.318343011,703.913060927,173.020074887,393689530041.0,0,65254814043.5,140670614947.0,187764101050.0,6525.486389342852,0.0649024211908,38.0279674578,0.0328871528356,0,100,4.65555960508,4
107.647127523,0.00260648067627,247.413781979,956.683116114,265.846247306,249066.0,321.815353381,233.683091254,0.957976780042,0.719038643984,1061.41016801,2035.08913236,1154.51036115,140.516235269,771.28257387,475.895796064,360751696924.0,1,65455721957.9,125320307811.0,169975667155.0,6525.486389342852,0.0566434400242,38.0279692984,0.0206684582186,0,100,4.76957907771,4
80.3319371751,0.0043931080587,273.110721842,5.78654220247,183.8484771,249066.0,513.476943382,37.5347187285,0.650268151574,0.525144127698,1000.82828664,2017.89261815,1178.50509537,677.192059115,291.355252416,413.902322006,299027344901.0,0,64268010520.8,95240631439.7,139518702941.0,6525.486389342852,0.107778895868,38.0279667928,1.25121798808,0,100,4.78936464142,4
140.395923892,0.0033448939231,150.57038448,359.346346352,80.2227827923,249066.0,770.345808993,254.697881321,0.740077578172,0.637552332092,960.136510241,1971.78336688,1179.66468334,768.424517241,711.559531414,194.916450443,404439135806.0,1,65763500424.0,145525600746.0,193150034636.0,6525.486389342852,0.0819634096381,38.0279669657,0.0378650226058,0,100,4.70394922102,4
177.88440854,0.000735328861028,234.923074164,200.729375127,44.4360893926,249066.0,215.984914413,315.088768668,0.963253598444,0.91767021793,892.180253244,1991.24135424,1201.89054737,236.343338227,502.715969605,358.991306523,422584474427.0,0,69336639263.0,151647589523.0,201600245640.0,6525.486389342852,0.0176465294598,38.0279697541,0.00613064565627,0,100,4.7588628442,4
80.9793035269,0.00453142594887,433.907801911,392.63251507,92.2195364938,249066.0,590.751882999,73.3960101972,0.799461735837,0.495418639943,872.986603042,2018.30713061,1273.54202983,374.919648117,955.290542806,317.885762509,310693870362.0,2,63783588069.8,101060340390.0,145849941903.0,6525.486389342852,0.107134570285,38.0279671334,0.0307052661842,0,100,4.90631136996,4
137.404544368,0.00317056000988,127.837960325,393.347486884,50.9950610811,249066.0,106.402062609,359.753922223,0.302534598925,0.787064381467,948.772739304,2023.54287274,1139.72399716,859.65740785,541.025144684,201.866195156,398158521460.0,0,65599799209.3,142570882361.0,189987839889.0,6525.486389342852,0.097057290499,38.0279711516,0.091752000555,0,100,4.69058880602,4
18.8462739611,0.00213279259641,229.106332386,645.365810764,4.77420807531,249066.0,674.572738992,35.0239994734,0.804180884446,0.773138128515,851.039420084,2021.72075327,1214.17326657,207.08453121,458.864831356,434.930116952,186362771245.0,0,63724454300.7,39545615102.3,83092701842.0,6525.486389342852,0.0527357492778,38.0279674305,0.0269233615608,0,100,4.75652519115,4
141.773224668,0.00348851794014,314.132016873,391.299646939,229.35009557,249066.0,973.987305959,281.561646707,0.114706308906,0.806971081037,1031.86770181,1976.76068511,1245.23686956,745.40606051,898.602803978,426.475355657,412097795150.0,3,66869828647.5,149266965317.0,195961001185.0,6525.486389342852,0.116803683319,38.027968679,0.11762234623,0,100,4.82026471191,4
86.7682719179,0.00487725559226,166.20354574,457.796354442,158.281648629,249066.0,744.78934485,113.481939095,0.707871324922,0.45925256686,898.26053599,1987.0994313,1221.42739748,680.73649306,923.206888948,302.773591966,321642554801.0,3,63863893477.2,106403740383.0,151374920940.0,6525.486389342852,0.118148384306,38.0279672657,0.0426834231321,0,100,4.71575521532,4
160.395945634,0.00689569196403,227.806631582,999.89782534,65.2637279014,249066.0,916.380714093,120.82416188,0.251900891978,0.289184755796,855.898399166,2056.25971884,1307.06111904,769.513518089,327.268346914,104.992227182,415575602967.0,2,67001280249.0,149660878338.0,198913444380.0,6525.486389342852,0.171051649038,38.027967364,0.106005957204,0,100,4.7608032255,4
71.6036961967,0.002875091884,111.474384518,969.811494384,59.1351318101,249066.0,498.215981815,75.0080146989,0.210832496303,0.880951579271,972.190452476,1992.91326747,1163.45940327,128.616299203,731.748036307,265.444542622,286504858033.0,1,63392409985.6,89142463802.0,133969984245.0,6525.486389342852,0.0997306744742,38.0279673956,0.0987849837303,0,100,4.68032764711,4
85.8391426182,0.00199031340114,311.303413187,234.114181192,20.8977315546,249066.0,929.043717861,301.052764541,0.5464194363,0.871653907197,1133.09924695,2161.72402025,1173.34030296,744.380752072,39.0732774545,311.219126594,308229762902.0,1,63864738251.0,99719575190.0,144645449461.0,6525.486389342852,0.0622800535435,38.0279682802,0.0581713191292,0,100,4.81487367791,4
95.2939854233,0.000588082682046,313.297078804,945.624512242,293.16917944,249066.0,989.280260218,74.2454823415,0.837695464191,0.978260950721,878.825016418,2177.26769567,1444.21298986,441.783374444,62.1601966884,67.687554409,326682304689.0,2,63528696185.9,108696387897.0,154457220606.0,6525.486389342852,0.0202845000507,38.0279668648,0.0206207690025,0,100,4.81386136338,4
88.1307628756,0.00664726826198,152.182773427,35.4419732599,97.3375837152,249066.0,936.67788218,90.7887508257,0.482065761269,0.279896177481,1238.85796229,2028.04807904,1216.18290816,748.97480977,483.122708321,253.167059627,315506000222.0,1,63695844010.4,103301993285.0,148508162927.0,6525.486389342852,0.16291401889,38.0279671463,1.49591693867,0,100,4.70816210545,4
42.0775343501,0.00259039784368,285.548965491,566.184186815,204.542937079,249066.0,382.311763205,314.147053025,0.846932819877,0.712504734516,876.539862412,1978.95621016,1140.40672208,650.214996684,539.342096378,417.632106089,225585264277.0,0,63801469950.7,59023521739.4,102760272587.0,6525.486389342852,0.0627182110734,38.027970931,0.022623760271,0,100,4.79591655442,4
30.3201101473,0.00686092969064,459.046424639,81.4738132428,253.586123749,249066.0,610.777158068,385.015898591,0.279784890744,0.285559974986,1009.9187178,2018.32779994,1126.27053292,61.7158161005,198.53110739,234.018210849,199743851541.0,0,62925639982.2,46179171401.8,90639040156.6,6525.486389342852,0.17055303444,38.0279668712,0.0960581474076,0,100,4.92972926014,4
80.2971666998,0.00727749000738,101.821713226,50.1231101438,71.7768301818,249066.0,514.374099386,51.5231762404,0.167861887705,0.26290557149,968.730711555,2006.17569254,1352.17969388,642.941689649,757.768119712,342.384415003,304804961785.0,0,63876521427.8,98130161876.0,142798278481.0,6525.486389342852,0.179812278791,38.0279676048,0.111751275606,0,100,4.6762744997,4
51.1203400672,0.00256779181917,169.699399575,566.988934717,220.585576355,249066.0,572.248562525,50.5266121849,0.55343355154,0.789301500268,866.860839454,2007.34997965,1185.97283749,560.519184022,191.977318095,113.357507868,237124967240.0,0,62764423396.0,64716291573.6,109644252271.0,6525.486389342852,0.0682942083789,38.0279680428,0.0571301893662,0,100,4.71688287696,4
69.3097057251,0.00837331346755,472.295403984,936.784044045,286.779689566,249066.0,983.208881309,434.691940662,0.163996607286,0.118793198905,864.021585112,2011.29087612,1170.70001138,204.975776623,596.897276903,311.589005491,279920041236.0,2,63609824777.8,85887252509.6,130422963948.0,6525.486389342852,0.208102284432,38.0279689783,0.113267968689,0,100,4.9417661181,4
104.207433873,0.00298438219269,150.839957583,131.604434081,47.6606796148,249066.0,825.685565492,135.084462518,0.298649638715,0.814850634898,1100.85945279,2024.71718355,1148.64704516,106.226639328,358.990160102,162.924576609,344688118980.0,1,63911215440.0,117413241815.0,163363661726.0,6525.486389342852,0.0951955942513,38.0279683969,0.0893877565679,0,100,4.70589498691,4
133.229982897,0.00620400405639,344.472643512,75.1105544827,281.124768169,249066.0,411.141457431,107.672331486,0.377529279169,0.347529250157,930.323876684,1997.84198551,1187.69514297,956.133087995,437.455902443,439.003206984,393760653587.0,0,66431845758.7,140618492895.0,186710314934.0,6525.486389342852,0.154233852643,38.0279707243,0.088322395187,0,100,4.84325195171,4
